id,username,partei,video_description,voice_to_text,gpt_topic
7471623710630300950,gruenenrw,Grüne,"Deine Miete steigt, fürs Klima gibt’s noch Einiges zu tun und das BAföG reicht kaum zum Leben? Dann am 23. Februar Grüne wählen! 🗳️","Mein Gott, es wird auch immer alles teurer. ich bin selbstständig und es wird immer schwerer Mitarbeitende zu finden. ich hab keine Ahnung wie das noch klappen soll. same ich bin grad in meiner Ausbildung. es bleibt am Ende des Monats kein Geld mehr übrig WG Zimmer sind jetzt schon ultra teuer. ich hab keine Ahnung wie ich Mir irgendwann meine Wohnung leisten soll. wir brauchen endlich Wohnungen die man sich leisten kann und vor allem Preise die nicht immer und stetig weiter nach oben gehen, weil ich hab keinen Bock Mein ganzes Leben lang zu arbeiten für meine Wohnung und am Ende trotzdem nichts übrig zu haben. jetzt ist ja auch wieder Bundestagswahl und ich hab Mir mal das Wahlprogramm von einigen Parteien angeschaut und das was ich möchte, also Bürokratieabbau für Unternehmen, das für die kleinsten die Zukunft immer noch lebenswert ist. ja da kann ich nur noch Die Grünen wählen. ja die machen ja auch viel für uns Azubis, die sind auch gegen hohe mieten und wollen zum Glück auch endlich das barflock nach oben treiben, damit man damit auch endlich mal Leben kann. Mir ist vor allem wichtig, dass Wirtschaft und Klimaschutz zusammen gedacht wird und das Leben bezahlbar machen. dann ist ja klar wem wir wählen gehen. beide Stimmen am 23.februar an Die Grünen.
",erfolgreich
7471303602829757698,gruenenrw,Grüne,"💪Über Klimaschutz nicht reden, sondern machen – das ist das Motto, mit dem @Katharina Dröge seit mehr als zehn Jahren im Bundestag daran arbeitet, dass unsere Wirtschaft klimaneutral wird.","wirtschaftskompetenz, check! Katharina drüge ist unsere aktuelle covorsitzende im Deutschen Bundestag und bildet mit Britta Hasselmann unser Spitzen Duo in NRW. sie hat in Köln VWL studiert und ist seit fast 25 Jahren Mitglied bei den Grünen. 2.002-2.006 war sie landesvorsitzende der grünen Jugend. seit 2.013 hat sie einen Mandat für den Bundestag und ist seit vielen Jahren im fraktionsvorstand aktiv. als volkswirtin hat sie natürlich in den letzten Jahren die wirtschaftsthemen behandelt. sie war Sprecherin für wettbewerbspolitik, opflaum, Ausschuss für Wirtschaft und Energie und Sprecherin für Wirtschaft und Handel. Katharina setzt sich dafür, 1 dass unsere Wirtschaft krisensicher wird und zukunftsfähige Jobs entstehen. außerdem kämpft sie gegen Armut, für prekäre wohn und Arbeitsverhältnisse und für Klimaschutz. über Klimaschutz muss man nicht reden, Klimaschutz muss man machen. check!
",erfolgreich
7470834711779134742,gruenenrw,Grüne,Roasted 🔥,warum wehren sie sich so gegen die erneuerbahn oder Tschechien dann dazu kaufen die äh keine Energie nutzen weil es wirklich nicht wo in der Union diese Menge an falsch aussagen gleichzeitig verbreitet wird also ich äh genau ich stell's gerne richtig also ich bin ja immer dafür in hitzigen Debatten einen kühlen Kopf zu behalten und bei frederich Merz hat man das Gefühl dass grade dann so n bisschen die Nerven mit ihm durchgehen wenn Unternehmer denken würden wie frederich Merz dann würde in diesem Land kein einziges Unternehmen existieren,erfolgreich
7470563981242076418,gruenenrw,Grüne,Wir machen Deutschland fit für die Zukunft! Mit klaren Maßnahmen fördern wir einen nachhaltigen Wohlstand.,"Wirtschaft oder Klimaschutz? ne Leute es geht beides und zwar so, unser Wahlprogramm kurz und knapp. die Devise ist weniger Bürokratie, mehr Investition Unternehmen die in die Zukunft investieren sollen eine10 Prozent Prämie bekommen. das heißt investieren lohnt sich wieder, schafft neue Jobs und ist auch super für unseren Wohlstand. Zukunftstechnologien, ich würd sogar sagen auf die 1 KI. grüner Wasserstoff, nachhaltige Mobilität. ich brauch Kraftstoff. genau das müssen wir nach vorne pushen. das ganze sichert nicht nur gute Jobs, sondern macht Deutschland auch zum Technologie Standort der Zukunft. bezahlbare Energie ist für unsere Unternehmen entscheidend. deswegen treiben wir den Ausbau erneuerbarer Energien voran und senken die netzentgelte. und das find ich schon mal richtig gut. und mit unserem klimafreundlichen Stahl und Zement setzen wir internationale Standards. slay Deutschland, so bleibt unsere Industrie nicht nur modern sondern vor allem zukunftsfähig. lasst uns nicht dieselben Fehler der Vergangenheit wiederholen. Klimaschutz und Wirtschaft gehören zusammen. die Märkte von morgen sind grün und Deutschland bleibt 1. Industrieland, wenn wir jetzt auf nachhaltige und zukunftsfähige Wirtschaft setzen. eure Kinder fahren da voll drauf AB. wenn ihr das auch wollt dann am 23.februar. beide Stimmen an grün.
",erfolgreich
7470183445436632342,gruenenrw,Grüne,"Wir halten uns nicht mit Technologien von gestern auf, sondern rüsten unser Land für die Zukunft. Starke Worte von @Robert Habeck in Köln! 💚","vielleicht darf ich darauf hinweisen, dass wir mal 3 Verkehrsminister von der CSU hatten, ramsauer, dobrit und scheuer. und als sklava das große datenmengen produziert und transportiert werden mussten, haben sie die kluge Idee gehabt, wir optimieren das Kupferkabel. und wir haben es gemacht. wir haben das Kupferkabel optimiert, statt Glasfaser zu verbauen. es sind die gleichen Typen, die uns jetzt sagen, wir optimieren die Verbrennungsmotoren nicht noch mal, wir sind einmal drauf reingefallen, 1, 2. mal werden wir ihnen nicht folgen. wir werden die deutsche Wirtschaft nicht auf Vordermann bringen, indem wir sagen, 2040 haben wir die optimierte Ölheizung für den Weltmarkt anzubieten. die will dann keiner mehr haben.
",erfolgreich
7469829584515566870,gruenenrw,Grüne,"🤝 Wir wollen, dass alle die Chance auf ein gutes Leben haben! Dafür muss das Leben für alle bezahlbar sein.","Dönerverkäufer von absalar muss man sich erstmal leisten können. dabei könnte es doch so einfach sein, das Leben für alle Menschen bezahlbar machen. unser Wahlprogramm kurz und knapp, lass uns erstmal über Maloche reden. jetzt guck dir das doch mal an hier, oh ho ho ho. nein, niemand sollte sich für miese Bezahlung kaputt schuften müssen. wir wollen den Mindestlohn auf 15 Euro anheben. für alle, auch unter 18 kannst du so n Kind nicht mit m Fünfer abspeisen. dazu gibt's dann auch noch mehr mitbestimmungsrecht am Arbeitsplatz. klingt nice, oder? wie sieht's bei dir Aus? wird deine Miete auch immer teurer? die staffelmiete, die wird dafür sorgen, dass sie sich jetzt die Wohnung mit ach und Krach leisten können, aber langfristig am Existenzminimum rumkratzen werden. so geht's vielen und das muss sich ändern. wir setzen auf eine stärkere Mietpreisbremse und mehr sozialen Wohnungsbau. du überlegst dir 1 Haus oder eine Wohnung zu kaufen? wow, okay, ist ja ganz schön schick hier. weniger Makler und notargebühren machen's möglich. Kinder verdienen 1 sorgenfreies Leben und so ne Betrag kann doch nicht lebe Junge. deswegen wollen wir jetzt die Kindergrundsicherung endlich einführen. darauf hat der Kollege gar keinen Bock. nein, und für alle die studieren oder in Ausbildung sind, barfix soll endlich zum Leben reichen, genauso wie die Rente. deshalb wollen wir die garantierente nach 30 Jahren, damit niemand in Armut landet. wir wollen eine gerechte Gesellschaft, in der das Leben für alle bezahlbar ist logisch oder lecker?
",erfolgreich
7474296348033010966,gruenenrw,Grüne,"🗳️ Morgen beide Stimmen Grün! 💚 👉 Es kommt jetzt auf jede Stimme an. Denn jede Stimme für eine demokratische Partei schwächt Rechtsextreme. 🌻 Wähle ein modernes und gerechtes Deutschland, ein bezahlbares Leben, eine starke Wirtschaft und konsequenten Klimaschutz. Deshalb: Beide Stimmen GRÜN!","du bist genau einer von 100 die da, also genau 1 Prozent, 6 von diesen 100 Menschen wollen einfach rechtsextreme wählen. ich weiß so Leute, das Video haben wir letztes Jahr aufgenommen. im 05.24 stand die AfD bei 17 Prozent, mittlerweile stehen sie bei 21 Prozent. die rechtsextremen haben grad ziemlich oberwasser. danke Friedrich. also die AfD hat noch mal einige Prozent mehr als im Mai. wir haben also nicht 6 sondern 10 oder 11 Menschen die einfach rechtsextreme wählen. und wie ich damals schon gesagt hab, die rechtsextremen, die mobilisieren, sie haben mit ihren Lügen unnormal. das heißt die 6 gehen safe wählen bedeutet heute 10 von 100 wählen die AfD, die Hälfte geht nicht zur Wahl. zack, die AfD hat 20 Prozent. also geh wählen und vor allem wähl demokratisch.
",erfolgreich
7474198873418829078,gruenenrw,Grüne,"💶 Gleicher Lohn für gleiche Arbeit! 🤯 Was logisch klingt, ist leider nicht immer die Realität. Frauen haben 2024 für die gleiche Arbeit im Schnitt 6% weniger Lohn bekommen als Männer.  💪 Das ist ungerecht und das wollen wir ändern. Britta Haßelmann kämpft dafür weiter im Bundestag!","ich finde der Artikel 3 des Grundgesetzes macht sehr deutlich, dass wir uns nicht damit abfinden sollten, dass Frauen für gleichwertige Arbeit immer noch nicht den gleichen Lohn kriegen in unserem Land. und ich will, dass sich das ändert, weil dann würde auch alles andere, nämlich die Altersarmut von Frauen und und und die Teilzeit Situation von Frauen. all solche Fragen brauchen dringend antworten, die zu mehr Gleichberechtigung führen. und ich weiß das Bündnis 90, Die Grünen mit den vielen Frauen und auf geschlossenen Männern da diejenigen sind, die diesen Fragen ne starke Stimme verleihen.
",erfolgreich
7473883949446581526,gruenenrw,Grüne,"💪 Gemeinsam für ein modernes und gerechtes Deutschland! 🤝 Wir wollen in unsere Zukunft investieren, das Leben bezahlbar machen, eine starke Wirtschaft und konsequenten Klimaschutz. 💚 Wir haben Euch in ganz NRW und Deutschland getroffen, sind ins Gespräch gekommen, haben gemeinsam Glühwein getrunken und ihr habt die Hallen gefüllt. Danke für all das! 🗳 Am Sonntag gilt's. Es kommt auf jede und jeden von Euch an: Beide Stimmen Grün!","danke, dass ihr so viele da sind. herzlich willkommen in Münster, Robert Habeck, willkommen in Köln. meine politische Haltung war immer eine Haltung, die von Zuversicht geprägt war, die Zuversicht, dass wir gemeinsam Dinge besser machen können. und dieses gemeinsam ist. jetzt ist hier, in diesen Tagen, jetzt in Deutschland, das zusammenstehen von demokratinnen und Demokraten in diesem Land, denen dieses wunderbare Land etwas bedeutet. und wenn ich in diesen Raum gucke, dann weiß ich, wir sind mehr in dieser Gesellschaft, wir sind die Demokraten, die zusammenhalten. und dieses Gefühl war nie so wichtig wie in diesen Tagen, um das freundliche, das gute, das zuversichtliche Gesicht einer starken, einer pluralen, einer widerstandsfähigen Demokratie zu zeigen. es zeigt nämlich, dass wir viel, viel stärker sind als diejenigen, die uns spalten wollen, wenn wir zusammenhalten. denn Deutschland, das sind wir alle, diese Reise. willst du dabei sein? wollt ihr dabei sein? und irgendwann steigen unsere Kinder 1 für Demokratie, für Rechtsstaat, für Klimaschutz, für Europa.
",erfolgreich
7473536496755084566,gruenenrw,Grüne,"🤝 Wir wollen gute Arbeitsbedingungen für Pflegefachkräfte schaffen, eine Bürgerversicherung für alle und gute Gesundheitsversorgung in der Stadt & auf dem Land. Ein Gesundheitssystem für alle – gerecht und solidarisch!",äh äh 1 bisschen na wie Lange musst du denn auf dein Arzttermin warten in 3 Monaten fährst du in eine freie Klinik unser Wahlprogramm kurz und knapp wir brauchen endlich eine gerechte und solidarische Versorgung jetzt mal gut arbeiten für sie das Stichwort hier ist Bürgerversicherung für alle also egal OB Angestellte selbständige oder Beamtinnen das macht unser Gesundheitssystem fairer Pflegerinnen sind mitunter das was unsere Gesellschaft zusammenhält wir wollen für sie nicht nur mehr Anerkennung sondern auch vor allem bessere Bezahlung der Job muss außerdem weniger stressig werden das bedeutet zum Beispiel bessere Bedingungen in der Ausbildung mehr Aufstiegschancen weniger Bürokratie und vor allem mehr Personal und anscheinend hatten wir alle dieselbe Idee wir wollen dass Pflegekräfte wieder dafür Zeit haben wofür sie den Job auch gewählt haben euch die Menschen das verstehen sie oder egal OB du aufm Land oder in der Stadt wohnst du verdienst Top medizinische Versorgung wir wollen dass die Gesundheitsversorgung besser aufgestellt wird es kann nich sein dass manchen Katzensprung vom Facharzt entfernt sind und andere Kilometer über Kilometer fahren müssen bis sie zu der nächsten Fachärztin kommen wir müssen umkehren hi und vor allem muss das Angebot für mentale Gesundheit besser werden es kann nicht sein dass Leute Monate wenn nicht auch Jahre auf 1 Termin warten wenn du auch dafür bist dann am 23.februar beide Stimmen an grün,erfolgreich
7458252093338438934,emiliafester,Grüne,"Was ist dein Lieblingspodcast? 🎧 Ich weiß, Spotify Wrapped ist schon ein Weilchen her, aber ich wollte euch meine Empfehlungen trotzdem nicht vorenthalten. Hier sind sie: Was zum entspannen, was zum Lachen und etwas, um informiert zu bleiben! :)",,erfolgreich
7457179222541389078,emiliafester,Grüne,🎬 Outtakes 2024 🎬 Kennt ihr alle Originalvideos? #bloopers #bundestag #outtakes #fail#emiliafester #2024 ,and with that the two thousand twenty four Season comes to an End. noch mal check check Soundcheck 123 du verlangst sportliches. zeig Mir gerne täglich 1 Haar.,erfolgreich
7456805495341419798,emiliafester,Grüne,I REMEMBER WHEN… ALS DIE UNION SICH ÜBER DIE REFORM VON PARAGRAPH 218 AUFGEREGT HAT.❌🙄 Schwangerschaftsabbrüche endlich entkriminalisieren und außerhalb des Strafgesetzbuches regeln! 📣In jüngsten Umfragen befürworten knapp 80% die Legalisierung und Regelung von Schwangerschaftsabbrüchen außerhalb des Strafgesetzbuches❗️,"I remember when. I remember. I remember, I remember, I remember, I remember, I remember, I remember, I remember, I remember.",erfolgreich
7460981549136203030,emiliafester,Grüne,"IT‘S MEEEEEEE Auch dieses Jahr dürft ihr euch wieder auf Hot Takes, Tanzvideos und vor allem jede Menge Meinung von mir auf diesem Account freuen. Denn, auch wenn sich das so manche Hater anders gewünscht hätten: I‘m not going anywhere. 😉 Also falls ihr auch die Faschos hier so richtig ärgern wollt, lasst mir doch einen Like & ein Follow da. ✨ Und an dieser Stelle auch ein riesiges Danke an meine liebe Community die mich immer supportet!🫶 #Itsme #Politik #Links #grüne #bundestag #emiliafester",,erfolgreich
7460839821297093910,emiliafester,Grüne,Aber hier sind sie: Meine Ins & Outs 2025!✨ Was habe ich vergessen? #2025 #insandouts #In #Out #TikTok,,erfolgreich
7460590613558299926,emiliafester,Grüne,"👉👈 ICH STEHE ZU MEINEN DAD-JOKES 🤭 Ab heute findet ihr mich auf den Straßen, ob mit meinem Punschfahrrad oder in ein paar Tagen auch auf meinen Plakaten für die Bundestagswahl.  #emiliafester #hamburg #gruene #habeck #Bundestagswahl #underdog",,erfolgreich
7459769737208204566,emiliafester,Grüne,"☀️💭WIR LASSEN JUNGE MENSCHEN NICHT ALLEIN 🫂 Jedes fünfte Kind und Jugendliche*r ist betroffen von psychischen Erkrankungen – Tendenz steigend. Schon jetzt übersteigt der Hilfebedarf das Angebot. Was wir tun können? Dazu haben @lisa.paus , @kirstenkappertgonther und ich einen Meinungsartikel für die Frankfurter Rundschau geschrieben, der klar macht:  Es wird Zeit zu handeln, die seelische Gesundheit junger Menschen braucht JETZT Priorität! Hier könnte ihr den Artikel lesen: https://www.fr.de/meinung/wie-deutschlands-jugend-seelisch-stabil-bleibt-93512804.html #mentalhealth #coach #pilotprojekt #schoollife #seelischegesundheit #kirstenkappertgonther #lisapaus #emiliafester #gastbeitrag #frankfurterrundschau",,erfolgreich
7459050391603285270,emiliafester,Grüne,"EINE GÜNSTIGE WOHNUNG IN HAMBURG? BEZAHLBAR, ZENTRAL? 🤯 Ich habe nachgefragt, woran dieser Wunsch ständig scheitert und war diese Woche zu Besuch beim @mieterverein zu Hamburg. Wir haben darüber gesprochen, welchen Herausforderungen sich der Wohnungsmarkt gegenübersieht und wie diese auch gerade junge Mietende betreffen.  Marielle Eifler und Dr. Rolf Bosse haben mir viele Notizen mitgegeben. Im Video könnt ihr einen kleinen Ausschnitt aus dem Gespräch miterleben. Frankfurt beweist: Es gibt die Hebel, man muss einfach mal machen 🤓🤝 #mieten #hamburg #mieterverein","ganz wichtiges Anliegen, tusch Frankfurt, ah ja, es ist so spannend gewesen, dass in Frankfurt gelaufen ist mit der mietwucher. mietwucher, es ist in dem Augenblick mietwucher, wo der Vermieter ausnutzt die Situation des mieters und über 20 Prozent überorts üblich nimmt also langsam ortsmögliche Vergleichsmiete ist quasi so das, was für eine Wohnung am Markt verlangt werden kann. 10 Prozent nach mietenspiegel, 10 Prozent drüber sind wir im Bereich Mietpreisbremse und 20 Prozent und höher sind wir bei Bagger 5 wirtschaftsstrafgesetz, diese Vorschrift gibt es, die führt seit einem BGH Urteil 1 Schatten da sein, weil dieses BGH Urteil gesagt hat ähm, die subjektive Komponente muss stärker den Fokus geraten. der Mieter muss beweisen, dass der Vermieter meine Notsituation ausgenutzt hat. Defacto gibt es da keine Urteile mehr zu. die Stadt Frankfurt hat jetzt gesagt, wir schnappen uns jetzt einfach mal n paar Fälle, die sehr krass waren ähm, hat personell aufgestoppt in der Verwaltung, hat 1 Prozess entwickelt, 1 verwaltungsprozess, wir haben den gesehen, 54 Seiten. sie haben wirklich den Fokus darauf gelegt und haben es bis zu Gerichtsurteilen gebracht ähm, und haben Bußgelder verhängt. nich hoch, aber da hat die Stadt auch gesagt, es reicht ja überhaupt, dass wir bußgänger endlich mal verhängen und dass die vermieterseite mitbekommt. oh da wird mitgeguckt, wenn ich hier 3040 Prozent Miete nehme äh, über ortsüblich. wir haben diese ganzen Unterlagen an die Politik. wer interessiert ist, guckt nach Frankfurt, das geht und das könnte die Hamburger Bürgerschaft oder der Senat. tatsächlich auch so vorantragen? ja, also das ja, du kannst einfach machen.
",erfolgreich
7465358291338546454,emiliafester,Grüne,"LAUT UND ENTSCHLOSSEN – GEGEN JEDE ZUSAMMENARBEIT MIT DER AFD❗️ Wütend über die rückgratlose Symbolpolitik der CDU war ich gestern auf der Demo vor dem Brandenburger Tor. Merz legt diese Woche (heute und am Freitag) im Bundestag mehrere Anträge vor, die von der CDU gemeinsam mit der AfD angenommen werden sollen.  Während morgens im Bundestag der Opfer des Nationalsozialismus gedacht wird, reißt die CDU/CSU nachmittags die Brandmauer zur Zusammenarbeit mit den Rechten ein — Das darf nicht passieren. Nie wieder ist jetzt!","nie, nie wieder Faschismus! damit die CDU abrückt von ihren menschenverachtenden Plänen, müssen wir jetzt sehr schnell sehr laut sein. deswegen war ich heute auf der sponti hier in Berlin mit knapp 1.000 Leuten. demonstrieren lohnt sich, um sich nicht allein zu fühlen mit dieser Fassungslosigkeit über das taktieren und das zusammenarbeiten mit rechts. und wenn wir schon am selben Tag 1.000 Leute mobilisiert bekommen, dann kriegen wir in den nächsten Tagen für die nächsten Demos, die wir planen, das Zehnfache, das Hundertfache auf die Straße. lass uns in den nächsten Tagen gemeinsam laut sein, hier auf der Straße und ich im Parlament.
",erfolgreich
7463449969698049302,emiliafester,Grüne,Gleichbehandlung = zu viel verlangt? 🤨 #Feminismus #Politik #bundestag #Gleichberechtigung #emiliafester ,,erfolgreich
7463132594205445398,emiliafester,Grüne,Am Sonntag gab es auf der Veddel Punsch 🥰🫖💚 #hamburg #hamburgmitte #wahlkampf #gruene #diegruenen #emiliafester,,erfolgreich
7469058165758250262,emiliafester,Grüne,"HAPPY ACCIDENT! FOLGT MIR FÜR MEHR 😉 Kennt ihr das, ihr wollt einfach nur eure Hände waschen und dann spielt plötzlich euer Handy verrückt? Aber jetzt mal Spaß bei Seite: Hier sind ein paar Gründe warum du mir (nicht nur aus Versehen) folgen solltest. 🗣️ Die politische Lage spielt gerade verrückt und manchmal kann es schwer sein mitzukommen. Ich halte dich direkt aus dem Parlament updated und berichte immer über die neusten Ereignisse. 👦 Jugendgerecht? Das ist unser Land und vor allem der Bundestag noch nicht wirklich und genau das möchte ich ändern. Ein Wahlrecht für alle, Kinderrechte ins Grundgesetz — es gibt so viele Projekte, die ich noch umsetzen möchte. Du kannst mich dabei begleiten. 💪 Politiker? Das sind doch alles alte Männer, die keine Ahnung von Social Media haben. Falsch! Ich bin mit 23 Jahren als damals jüngste Abgeordnete in den Bundestag eingezogen und mir war es von Anfang an wichtig nahbar für die Menschen in unserem Land zu sein. Deswegen bin ich hier auf Social Media aktiv, und kann auch mal einen Witz verkraften. Also falls ich dich hier überzeugen konnte, lass mir doch gerne einen Like & ein Follow da! 💚 #Politik #bundestag #SocialMedia #emiliafester #Abgeordnete #Jugend #grüne",,erfolgreich
7468325380399713558,emiliafester,Grüne,"😎LIVE LOVE CRY🎭 MENTALE GESUNDHEIT IN DEN FOKUS RÜCKEN  Neben Hilfen für Eltern und Familien, müssen wir auch junge Menschen selbst in den Blick nehmen, Einsamkeit abbauen, soziale Ungleichheit und Diskriminierung bekämpfen. Und jungen Menschen niedrigschwellige Anlaufstellen bieten – gemeinsam mit Jugendverbänden, mit den Betroffenen selbst, im Jugendhilfesystem, anonym im Netz oder bei therapeutische Angeboten. Lasst es uns im großen Stil angehen und unsere Gesellschaft ganzheitlich so gestalten, dass Kinder und Jugendliche sich an Orten entwickeln können, die ihnen ein gesundes Aufwachsen ermöglichen. #mentalhealth #whitenoise #safespace #therapy","wo versteckst du dich an Tagen wie diesen, um einmal durchzuatmen? gerade für junge Menschen ist die Weltlage gerade sehr schwer auszuhalten. in der ganzen Bundesrepublik fühlen sich junge Menschen einsam, frustriert oder verloren. wir grüne setzen mentale Gesundheit wieder auf die Karte, weil gerade jetzt ist es wichtig weiterzumachen. hier im Bundestag für die ganze Bundesrepublik. viel zu oft wird die Not erst dann bemerkt, wenn Kinder selbst eklatante Auffälligkeiten zeigen, wenn sie schon lautheits um Hilfe rufen. und das, das müssen wir ändern. für Junge Leute und natürlich auch für euch in Hamburg. danke schön!
",erfolgreich
7467566510374915350,emiliafester,Grüne,"WIR BLICKEN DURCH 🤓 WIE GEHTS MIT DEM AFD-VERBOT WEITER? Am Donnerstag wurde im Bundestag über zwei Anträge zu einem AfD-Verbot diskutiert.  Dass eine Partei demokratisch gewählt werden kann, heißt nicht, dass sie nicht der Demokratie und Freiheit erheblich Schaden zufügen wird. Es ist unsere Pflicht, das kein zweites Mal zuzulassen! Deshalb wollen wir ein AfD-Verbot. Wenn es in dieser verkürzten Legislatur noch zu einer Abstimmung kommen soll, sind wir alle gefragt, Druck auf eine Extrasitzung oder auf den allerletzten Sitzungstag am 11. Februar zu machen. Ansonsten bleibt nur die Voraussetzungen für einen zweiten Anlauf zu schaffen! Mehr dazu im Video 👍 #Bundestag #neuwahlen #engagement #Haltung #Demokratie","das ganze Land redet darüber. wir reden Klartext übers AfD Verbot. 3 Fragen, die nich ich Mir gestellt hab, sondern, hey, Mein Name is Sebastian, 23 ähm kennt ihr das, wenn man grade alles für n Umzug eingepackt hat und dann packt man plötzlich die Nachrichtenlage nich mehr. ich meine, wie kommt es, dass Friedrich März ähm eine Grenze überschreitet, indem man mit der AfD abstimmen will, dass niemand mehr eine Grenze überschreitet. hä? das ist eine Normalisierung. das zeigt, dass sogar demokratische Fraktionen inzwischen bereit sind, mit den rechtsextrem zu kooperieren. umso wichtiger ist es, sie jetzt zu verbieten. also passiert etwas und es kann heute schon darüber entschieden werden, dass 1. Verbot kommen wird hm, es passiert etwas, aber beschließen können wir leider noch nichts. im Bundestag durchlaufen Anträge immer 3 Lesungen. in der 1.. wird sie eigentlich nur entworfen, besprochen, die Ziele werden diskutiert, dann kommen sie in die fachauschüsse. dort werden dann auch Experten hinzugeholt, sie werden beraten und vielleicht können auch noch Änderungen hinzugefügt werden. dann erst kommt die überweisung ins plenum, in die sogenannte zweite, dritte lesung und erst da wird über anträge oder auch gesetzentwürfe wirklich abgestimmt, so dass sie in kraft treten. das bedeutet, dass wir nach dieser 1.. Lesung des Antrags auf die verfassungsüberprüfen der AfD jetzt einfach erst auf halber Strecke mit diesem Antrag sind. aber wann findet denn die nächste Sitzung statt, die das beschließen kann? das Problem ist, dass innerhalb dieser Legislaturperiode der Bundestag nur noch insgesamt einen. Tag in 2 Wochen regelhaft zusammenkommen wird und die Ausschüsse gar nicht mehr regelhaft Tagen. leider gibt es dann aber auch noch so etwas wie 1 diskontinuitetsprinzip. das heißt, alle gesetzentwürfe, die am Ende der Legislaturperiode noch liegen, verfallen vor der nächsten. sie müssen nicht automatisch übernommen werden und haben auch nicht mehr den Status der 1.. Lesung. das bedeutet, dass 1 nächster Bundestag, der gewählt wird, unbedingt wieder starke demokratische Mehrheiten haben muss, um diesen Antrag noch beschließen zu können, weil er ihn sogar neu einbringen muss. also wir als Wähler haben also ne hohe Mitverantwortung äh, dass wir uns klar positionieren vor der Wahl, aber auch darüber sprechen, Wen wir wählen wollen, was wir wählen wollen, warum wir äh wählen, dass wir eine Brandmauer wählen wollen. aber was passiert denn bei euch hinter den Kulissen? währenddessen zeigen mit allem was wir haben und aller Kraft sowohl im Plenum als auch auf den Straßen, dass wir uns unsere Demokratie nicht einfach so nehmen lassen. auch deshalb haben wir das verbotsverfahren jetzt in die 1.. Lesung im Bundestag gebracht, um 1 Zeichen zu setzen, um in die Zivilgesellschaft zu wirken und eben auch den nächsten Bundestag so gut es geht in die Pflicht zu nehmen. wir wollen, dass sich am Ende jede und jeder Abgeordnete für oder gegen das AfD Verbot entscheidet und klar positioniert. es geht hier um Haltung und darum, das unsagbare abzuwenden, sich zu trauen, darüber nachzudenken, was passieren könnte ruf deine Freundin an und frag sie. was sie davon halten?
",erfolgreich
7473230671385758998,emiliafester,Grüne,TEILE DAS MIT DEINEN KINDHEITSFREUNDEN 💁‍♀️ REZEPT FÜR GUTEN WAHLKAMPF 🌻 Dieser Krümeltee erinnert mich an meine Kindheit. Ich mag ihn fast so gerne wie meine Bandwurmsätze 😉.   #wahl #nostalgie #kindheitserinnerung #gruene #foodtok ,"wusstest du, dass du mit diesem Nostalgie Krümeltee, gemixt mit einer Kanne winterlichem Kräutertee, etwas leckerem Fruchtsaft abgeschmeckt und in eine riesige Thermoskanne gefüllt, wenn du es dann net brandest, dich selbst dick einpackst und in 1 Lastenrad lädst, du eine sehr schöne, etwas andere wahlkampfpunschaktion, die zu netten Gesprächen führt, erschaffen kannst?
",erfolgreich
7472816586768796950,emiliafester,Grüne,"💭ERINNERST DU DICH NOCH AN DIE KIKO? 2023 war ich Vorsitzende der Kinderkommission und habe mit Jugendlichen und jungen Erwachsenen darüber gesprochen, was wir verbessern können und was sich ändern muss.  👉Was ist aus all diesen Fachgesprächen geworden?  Mein Team und ich haben daraufhin letztes Jahr einen Abschlussbericht geschrieben, die wichtigsten Anliegen aufgegriffen und natürlich gefordert, dass diese Form der der intensiven Beteiligung junger Menschen an der Politik mehr bishin zu regelhaft stattfindet. 🥁In der letzten Sitzungswoche haben die Abgeordneten der Kinderkommission über diesen Bericht beraten und ihn nun beschlossen! 🎉 #Jugend #Demokratie #Kinderkommission #Bundestag #emiliafester","kinderkommission ich war im Jahr 2023 Vorsitzende der kinderkommission und hab das genutzt, um wirklich mal Junge Menschen zu ihrem Alltag, ihren Anliegen und Bedürfnissen zu befragen. Kinder und Jugendliche sind die Expert in ihrer lebensrealität. wir haben ausschließlich mit unter Achtundzwanzigjährigen über Themen wie Mobilität, Rente, Klima und Kinderschutz gesprochen. vielleicht erinnert ihr euch noch? herzlich willkommen zu unserer 1. Kiko Sitzung. Aus den Ergebnissen haben Mein Team und ich jetzt einen Abschlussbericht geschrieben und ich freu mich, dass er vergangene Woche Final beschlossen wurde. die Stimmen von den Kindern und Jugendlichen sind jetzt Beschluss.
",erfolgreich
