music,count
7.465360362012036e+18,1
7.45851885030533e+18,1
7.465386982017912e+18,1
7.465368639283056e+18,1
7.465376625505439e+18,1
7.465447927558376e+18,1
7.464402437114203e+18,1
7.469435465234419e+18,1
7.46574476879987e+18,1
7.465780511486791e+18,1
7.461209540160523e+18,1
7.461994708292128e+18,1
7.302464528091614e+18,1
7.455306520009199e+18,1
7.470247887508246e+18,1
7.355127205774904e+18,1
7.473198661697129e+18,1
7.473892019918048e+18,1
7.167436228252404e+18,1
7.473216950232681e+18,1
7.466167918152355e+18,1
7.473429088348687e+18,1
7.466501257491615e+18,1
7.467243215961525e+18,1
7.458163097564401e+18,1
7.467271639668592e+18,1
7.457965367021817e+18,1
7.457936196430564e+18,1
7.457220158185115e+18,1
7.467998519882878e+18,1
7.468374503647661e+18,1
7.468674259527683e+18,1
7.46872695984261e+18,1
7.468759316737117e+18,1
7.469521150930865e+18,1
7.462416024702193e+18,1
7.45673649697694e+18,1
7.462450268892106e+18,1
7.462792711411338e+18,1
7.473760594877763e+18,1
7.470174330047991e+18,1
7.470189254788337e+18,1
7.468206905413291e+18,1
7.348649057725893e+18,1
7.460827753585036e+18,1
7.462374052860382e+18,1
7.469534344105954e+18,1
7.46953152709226e+18,1
7.469442095926447e+18,1
7.469005995868458e+18,1
7.468959339686252e+18,1
7.468625570576322e+18,1
7.418877885463611e+18,1
6.828810640719612e+18,1
7.468286150384422e+18,1
7.46760793477004e+18,1
7.469337265802579e+18,1
7.460992803013103e+18,1
7.381156427358079e+18,1
7.467144654383812e+18,1
7.443839962069454e+18,1
7.460995912570834e+18,1
7.466359246253067e+18,1
7.466131397343448e+18,1
7.466054443362946e+18,1
7.473167000517299e+18,1
7.473158925417795e+18,1
7.473080740427681e+18,1
7.309169742346029e+18,1
7.462720844357422e+18,1
7.462723923982798e+18,1
7.463055178226093e+18,1
7.463160187471613e+18,1
7.460130925712625e+18,1
7.399298161871931e+18,1
7.459388897438387e+18,1
7.459376856837148e+18,1
7.459037818763054e+18,1
7.414205605932534e+18,1
7.45867200501005e+18,1
7.458622440592543e+18,1
7.458571305672035e+18,1
7.465441117446704e+18,1
7.460136072067141e+18,1
7.254720723149883e+18,1
7.465365378286259e+18,1
7.465273318980013e+18,1
7.276580485231561e+18,1
7.375355776225282e+18,1
7.464660503300623e+18,1
7.464613947049807e+18,1
7.464264527157235e+18,1
7.463964418097335e+18,1
7.463507762007248e+18,1
7.460151083664756e+18,1
7.46016224911262e+18,1
7.460170363310411e+18,1
7.460477481960345e+18,1
7.452210742327152e+18,1
7.345261109878409e+18,1
7.462085922771701e+18,1
7.470119768168386e+18,1
7.470098319722679e+18,1
7.469797687916449e+18,1
7.473568026697944e+18,1
7.473600746397634e+18,1
7.474518514482302e+18,1
7.474229162048327e+18,1
7.473983963121044e+18,1
7.473883681682132e+18,1
7.420046169077729e+18,1
7.473824092593573e+18,1
7.473781183760141e+18,1
7.473538479853309e+18,1
7.459843578270484e+18,1
6.986711292526497e+18,1
7.47063590522197e+18,1
7.474289830337547e+18,1
7.474490494974742e+18,1
7.473456669718892e+18,1
7.465036659176312e+18,1
7.474583361407766e+18,1
7.464218838768045e+18,1
7.469858168063938e+18,1
6.860550858350791e+18,1
7.387471147174022e+18,1
7.463174596053896e+18,1
7.458324959028792e+18,1
7.442697383936757e+18,1
7.472696760499981e+18,1
7.457944529002565e+18,1
7.153848014946175e+18,1
7.472678503692209e+18,1
7.456431625035877e+18,1
7.472500064250957e+18,1
7.47242771063266e+18,1
7.472312433013509e+18,1
7.472131655749242e+18,1
7.456444647361727e+18,1
7.104414010271648e+18,1
7.472053479034392e+18,1
7.471668849056271e+18,1
7.456858247639649e+18,1
7.471594794738077e+18,1
7.46625279904008e+18,1
7.470997322907389e+18,1
7.470968186419777e+18,1
7.212600172143086e+18,1
7.470830151979339e+18,1
7.470577436226883e+18,1
7.45756033569268e+18,1
7.470476312865132e+18,1
7.470216703155178e+18,1
7.457888237995199e+18,1
7.45012021664121e+18,1
7.470146085936238e+18,1
7.466390714244533e+18,1
7.469744300285349e+18,1
7.469311674621758e+18,1
7.457801563013254e+18,1
7.460084185810619e+18,1
7.460889882001526e+18,1
7.461920974506692e+18,1
7.455323520185585e+18,1
7.455324329502395e+18,1
7.455656211489263e+18,1
7.456803383085682e+18,1
7.457485330841751e+18,1
7.457920584651902e+18,1
7.46967630538364e+18,1
7.471655554295533e+18,1
7.463446352903802e+18,1
7.456902409736408e+18,1
7.462277630357343e+18,1
7.462740713076198e+18,1
7.459405599210606e+18,1
7.457936805560602e+18,1
7.457934954090008e+18,1
7.462719324726955e+18,1
7.467963998257155e+18,1
7.468229986613251e+18,1
7.462390892427513e+18,1
7.462396220535885e+18,1
7.462397371427655e+18,1
7.462400860853767e+18,1
7.463491557606723e+18,1
7.457930815868095e+18,1
7.464601205189266e+18,1
7.464976214432828e+18,1
7.465375878378163e+18,1
7.457922296302718e+18,1
7.457924864859868e+18,1
7.457926593135021e+18,1
7.465703096476339e+18,1
7.474325580798103e+18,1
7.467190349518147e+18,1
7.470121025473187e+18,1
7.449286922301852e+18,1
7.468350811757645e+18,1
7.468986804e+18,1
7.464887196307279e+18,1
7.459756449813532e+18,1
7.460605909156497e+18,1
7.460899962889555e+18,1
7.458210182804392e+18,1
7.473410290812325e+18,1
7.472684327995428e+18,1
7.47312512984854e+18,1
7.466006230755593e+18,1
7.466122035183881e+18,1
7.467981952126176e+18,1
7.468725382364024e+18,1
7.470279697236299e+18,1
7.469747961799527e+18,1
7.474558070192803e+18,1
7.465390095366737e+18,1
7.470617249223282e+18,1
7.4719216438177e+18,1
7.47243561242585e+18,1
7.473129933826067e+18,1
7.467456203460021e+18,1
7.464700320678006e+18,1
7.465776944697986e+18,1
7.474144847512096e+18,1
7.460215204891528e+18,1
7.460858100107513e+18,1
7.458011179873635e+18,1
7.470625582049463e+18,1
7.473430266709101e+18,1
7.473782012663386e+18,1
7.4678590606212e+18,1
7.467162720434015e+18,1
7.465012039549259e+18,1
7.473218331819019e+18,1
7.467893399933177e+18,1
7.468970987422305e+18,1
7.463431992084811e+18,1
7.464249088776392e+18,1
7.464620446206545e+18,1
7.465718797780815e+18,1
7.458599007565843e+18,1
7.459085664194203e+18,1
7.461170697382104e+18,1
7.461946344484818e+18,1
7.458324966086479e+18,1
7.474163487321722e+18,1
7.470240113270689e+18,1
7.471291002976734e+18,1
7.471729346001112e+18,1
7.467572860882587e+18,1
7.466012086917795e+18,1
7.473238415176076e+18,1
7.471684146768481e+18,1
7.474184181717061e+18,1
7.474325127460228e+18,1
7.470927396185673e+18,1
7.47121860275084e+18,1
7.471291728051408e+18,1
7.47164143217353e+18,1
7.471906746441682e+18,1
7.473096058887359e+18,1
7.471991289024597e+18,1
7.472103317393411e+18,1
7.472286946191052e+18,1
7.472471323420364e+18,1
7.472761659326189e+18,1
7.473029371223182e+18,1
7.47282919910071e+18,1
7.466877037952978e+18,1
7.466957192135282e+18,1
7.462831171194686e+18,1
7.389582452224003e+18,1
7.391113534199171e+18,1
7.437164239388806e+18,1
7.367271467556244e+18,1
7.47018903660777e+18,1
7.470543062587002e+18,1
7.470543926324137e+18,1
7.470547636404194e+18,1
7.470552748803821e+18,1
7.470553795911618e+18,1
7.470945860411805e+18,1
7.472405864251428e+18,1
7.473053664774098e+18,1
7.46572211001554e+18,1
7.466069956585721e+18,1
7.468637814440087e+18,1
7.473123434584231e+18,1
7.473121778513219e+18,1
7.473593203603869e+18,1
7.465366277208608e+18,1
7.457622437709319e+18,1
7.458295613244444e+18,1
7.466810074733399e+18,1
7.466925618186538e+18,1
7.469137472574311e+18,1
7.47133188085508e+18,1
7.473119907108883e+18,1
7.471634574558416e+18,1
7.466869147114098e+18,1
7.467162876468268e+18,1
7.465754355412635e+18,1
7.473116394069839e+18,1
7.473118152225623e+18,1
7.304653959367888e+18,1
7.460096044912627e+18,1
7.469064370673257e+18,1
7.465350854397185e+18,1
7.453793699743976e+18,1
7.470156193357843e+18,1
7.470157359394967e+18,1
7.4713231207928e+18,1
7.471941410204174e+18,1
7.472705679662583e+18,1
7.341605347540519e+18,1
7.473231179875831e+18,1
7.466172385384026e+18,1
7.467196880256486e+18,1
6.838312657276194e+18,1
7.467987979311664e+18,1
6.861355060333398e+18,1
7.462275066563202e+18,1
7.463942239553621e+18,1
7.474332814863797e+18,1
7.474332225132744e+18,1
7.474331554362183e+18,1
7.455368813832769e+18,1
7.460590453117718e+18,1
7.46097765376115e+18,1
7.461354730149809e+18,1
7.461677370238668e+18,1
7.462106583710715e+18,1
7.454984064182029e+18,1
7.455755552300256e+18,1
7.473934174622125e+18,1
7.456149668441607e+18,1
7.456928438757854e+18,1
7.457299612899151e+18,1
7.457976574806117e+18,1
7.473872078211451e+18,1
7.473919113883028e+18,1
7.464948147702287e+18,1
7.465355487710809e+18,1
7.459901645995118e+18,1
7.465453088981208e+18,1
7.472341722287148e+18,1
7.472404155668123e+18,1
7.472651397951966e+18,1
7.472713483436543e+18,1
7.472775230725885e+18,1
7.473085110968798e+18,1
7.473151784681868e+18,1
7.466131661948734e+18,1
7.466342867988942e+18,1
7.467580399212858e+18,1
7.467966784818204e+18,1
7.468260549554359e+18,1
7.468322541619138e+18,1
7.468693398799551e+18,1
7.469002626626047e+18,1
7.472032946696343e+18,1
7.471970631026839e+18,1
7.471662094392364e+18,1
7.46980675095105e+18,1
7.465453824669388e+18,1
7.465669954151402e+18,1
7.458585889814022e+18,1
7.460199048915275e+18,1
7.458298439534726e+18,1
7.459056594798611e+18,1
7.47017774035757e+18,1
7.471599496292519e+18,1
7.470425010646142e+18,1
7.470549086966386e+18,1
7.47059866486414e+18,1
7.470857990455725e+18,1
7.470919760016969e+18,1
7.471290920214744e+18,1
7.460242922240265e+18,1
7.459162675520556e+18,1
7.460562793377484e+18,1
7.458639389472607e+18,1
7.473811812561391e+18,1
7.473956045363826e+18,1
7.474335074227949e+18,1
7.474525556910919e+18,1
7.469730097211166e+18,1
7.469913655832874e+18,1
7.470186751370202e+18,1
7.470441155251949e+18,1
7.109310293829782e+18,1
7.472243291820396e+18,1
7.472822413563481e+18,1
7.466446873252564e+18,1
7.467142620197293e+18,1
7.469072817766977e+18,1
7.469532448863522e+18,1
7.463108059553615e+18,1
7.467230038983724e+18,1
7.466071381000998e+18,1
7.460490723235483e+18,1
7.461916469471841e+18,1
7.457224639955209e+18,1
7.472022972275641e+18,1
7.468282685922364e+18,1
7.465266302257565e+18,1
7.465696204689657e+18,1
7.473747708559527e+18,1
7.472289239846129e+18,1
7.474289384432389e+18,1
7.469885777610018e+18,1
7.469889290735767e+18,1
7.472121761996262e+18,1
7.473795031078374e+18,1
7.471580497752231e+18,1
7.465480488837254e+18,1
7.458772083272977e+18,1
7.458783128448191e+18,1
7.410783207429279e+18,1
7.46691173495633e+18,1
7.467323407416937e+18,1
7.4676408050506e+18,1
7.468406101592215e+18,1
7.468753436232093e+18,1
7.46905561728328e+18,1
7.469495521628294e+18,1
7.46244369814992e+18,1
7.462815017782906e+18,1
7.463558531319025e+18,1
7.463919525301292e+18,1
7.464315688717471e+18,1
7.464717654595505e+18,1
7.465051811802549e+18,1
7.465816177921789e+18,1
7.466541541332028e+18,1
7.466166808920952e+18,1
7.473281607519636e+18,1
7.470245189331242e+18,1
7.459447302113988e+18,1
7.460618346279603e+18,1
7.320664324459973e+18,1
7.458228693228391e+18,1
7.474660329283112e+18,1
7.469856827921649e+18,1
7.470653658857229e+18,1
7.472867314062183e+18,1
7.471004072198262e+18,1
7.471204491629039e+18,1
7.471330689766493e+18,1
7.47173531702097e+18,1
7.472131654671207e+18,1
7.47250130465712e+18,1
7.465804989215116e+18,1
7.458293213497986e+18,1
7.459078544858516e+18,1
7.470971917372722e+18,1
7.460099755943792e+18,1
7.460206854329601e+18,1
7.460899303713279e+18,1
7.462091792825994e+18,1
7.458298947904212e+18,1
7.473535820012015e+18,1
7.473619378623516e+18,1
7.473621754033081e+18,1
7.473622905520262e+18,1
7.473842762165947e+18,1
7.473858189730057e+18,1
7.47391368238657e+18,1
7.474136413350071e+18,1
7.47430774634765e+18,1
7.474312633222663e+18,1
7.465291275130899e+18,1
7.465005121135447e+18,1
7.464282805703331e+18,1
7.474171717615734e+18,1
7.472309149359934e+18,1
7.472392085255474e+18,1
7.468435612514061e+18,1
7.469392210239032e+18,1
7.45748542276433e+18,1
7.473813813373029e+18,1
7.471542175927504e+18,1
7.464201877334593e+18,1
7.466130652711144e+18,1
7.467129432742874e+18,1
7.46786281101255e+18,1
7.462357264000011e+18,1
7.463076480856133e+18,1
7.463231697800285e+18,1
7.469821275264208e+18,1
7.470159777400327e+18,1
7.470953139035147e+18,1
7.45938349951571e+18,1
7.464614687225712e+18,1
7.464848255383244e+18,1
7.465391808248974e+18,1
7.465628830654221e+18,1
7.458606761050983e+18,1
7.459154985172504e+18,1
7.459691843832385e+18,1
7.464184557329616e+18,1
7.459830278429707e+18,1
7.459842063818378e+18,1
7.460019411391466e+18,1
7.460250586240257e+18,1
7.460384103410568e+18,1
7.460955465974025e+18,1
7.464451833319165e+18,1
7.463968137201946e+18,1
7.471589753667079e+18,1
7.46721231960256e+18,1
7.47170094292101e+18,1
7.472244983458794e+18,1
7.472917121259212e+18,1
7.466032842851503e+18,1
7.466676120631037e+18,1
7.466886761180958e+18,1
7.467632827879378e+18,1
7.463185450216984e+18,1
7.468543036524465e+18,1
7.468671056480767e+18,1
7.469480389330046e+18,1
7.46224336154757e+18,1
7.462393287867256e+18,1
7.463005343308697e+18,1
7.47122083073991e+18,1
7.470965351384124e+18,1
7.458219027270274e+18,1
7.473598293839384e+18,1
7.465273992195132e+18,1
7.472310203216694e+18,1
7.473018031875182e+18,1
7.470249344000724e+18,1
7.466047661020974e+18,1
7.466052753473097e+18,1
7.466058049875119e+18,1
7.466076480599018e+18,1
7.466879495838141e+18,1
7.46715200611366e+18,1
7.467873408282709e+18,1
7.467234511418789e+18,1
7.468258927050755e+18,1
7.434978723520859e+18,1
7.468357784025124e+18,1
7.472013965321637e+18,1
7.471746407175654e+18,1
7.471421764120759e+18,1
7.474565082620546e+18,1
7.458233746353884e+18,1
7.458287422393142e+18,1
7.473571982608502e+18,1
7.473787822174506e+18,1
7.474158114162413e+18,1
7.474301076701056e+18,1
7.474715427645361e+18,1
7.471302928297725e+18,1
7.469902484074794e+18,1
7.470604150688861e+18,1
7.470817972723518e+18,1
7.470883879869091e+18,1
7.471199958235516e+18,1
6.90612455382765e+18,1
7.338810757637507e+18,1
7.468998350478511e+18,1
7.469003580918271e+18,1
7.472429884850048e+18,1
7.378244843922082e+18,1
7.458248132289498e+18,1
7.283593032309361e+18,1
7.469740427059514e+18,1
7.471252525157453e+18,1
7.471967297306496e+18,1
7.46603365721683e+18,1
7.455965422106545e+18,1
7.467229731935571e+18,1
7.467521070678543e+18,1
7.467940110856736e+18,1
7.465387372503371e+18,1
7.456399499888545e+18,1
7.458277345753845e+18,1
7.45753090608184e+18,1
7.211153112563485e+18,1
7.469009298623483e+18,1
7.464485713075277e+18,1
7.427233895819824e+18,1
7.46267358077446e+18,1
7.463399761589243e+18,1
7.30881047638013e+18,1
7.463905947938704e+18,1
7.463941679552187e+18,1
7.464533098798779e+18,1
7.455679835835649e+18,1
7.465378256965717e+18,1
7.458630191235272e+18,1
7.459001449600929e+18,1
7.373726836265012e+18,1
7.461986465423281e+18,1
7.455298090354871e+18,1
7.461226489771806e+18,1
7.454865811497356e+18,1
7.457074653119417e+18,1
7.457419100348747e+18,1
7.470184393488059e+18,1
7.470244887200959e+18,1
7.470421806592183e+18,1
7.470491228661222e+18,1
7.376180750948338e+18,1
7.470814416394931e+18,1
7.471229282254114e+18,1
7.471327477473299e+18,1
7.471337023101455e+18,1
7.471562829511151e+18,1
6.945115672682858e+18,1
7.471640535745334e+18,1
7.472001689601117e+18,1
7.472112239584251e+18,1
7.47232018854198e+18,1
7.470151457713999e+18,1
7.470110636886773e+18,1
7.469881578353855e+18,1
7.473825588097863e+18,1
7.457619089322741e+18,1
7.457949773610502e+18,1
7.473462483350081e+18,1
7.473463675622526e+18,1
7.473572687470693e+18,1
7.473748176302853e+18,1
7.473855317185433e+18,1
7.274086648630741e+18,1
7.473879935931928e+18,1
7.474149057598934e+18,1
7.474178766231604e+18,1
7.474322327757737e+18,1
7.474505856340561e+18,1
7.46974237002482e+18,1
7.472686587999161e+18,1
7.472774321465314e+18,1
7.472776898025852e+18,1
7.462853728598265e+18,1
7.468338685925395e+18,1
7.468630354186817e+18,1
7.468977938529766e+18,1
7.468978267203112e+18,1
7.469392765877489e+18,1
7.462720909863554e+18,1
7.46304417403321e+18,1
7.468273989506698e+18,1
7.463153038375652e+18,1
7.463385454831734e+18,1
7.463522338181565e+18,1
7.463745431479143e+18,1
7.464145084436188e+18,1
7.464207741196766e+18,1
7.468283144373308e+18,1
7.468188691144494e+18,1
7.473055423805885e+18,1
7.466768470924971e+18,1
7.473067316177325e+18,1
6.850120546382776e+18,1
7.466054988242931e+18,1
7.466131604584107e+18,1
7.466347517660532e+18,1
7.466754601334361e+18,1
7.46690254633691e+18,1
7.46799209959036e+18,1
7.467099285742505e+18,1
7.467260831678893e+18,1
7.467541733615209e+18,1
7.467614820490055e+18,1
7.467829167680343e+18,1
7.467876598348959e+18,1
7.4571826033057e+18,1
7.45718121856908e+18,1
7.457178044478803e+18,1
7.472812834408762e+18,1
7.470549153102581e+18,1
7.471389615839579e+18,1
7.471981282843905e+18,1
7.472111828244663e+18,1
7.472383361755975e+18,1
7.472427165259238e+18,1
7.473124286670114e+18,1
7.469852929063685e+18,1
7.473132101480369e+18,1
7.459746962516233e+18,1
7.460093944278437e+18,1
7.460949757335522e+18,1
7.473061005273386e+18,1
7.473630961718676e+18,1
7.470100387169668e+18,1
7.474565155294842e+18,1
7.469883887628439e+18,1
7.473555313004072e+18,1
7.457811021734989e+18,1
7.457952866876345e+18,1
7.45823844847577e+18,1
7.458245449184202e+18,1
7.458307160258956e+18,1
7.462725974493711e+18,1
7.473623876484746e+18,1
7.474552271566392e+18,1
7.473852960104779e+18,1
7.47392951020931e+18,1
7.47400518523983e+18,1
7.4742393680444e+18,1
7.474335129003118e+18,1
7.474389015962193e+18,1
7.469055735817637e+18,1
7.470523021904645e+18,1
7.456768374220049e+18,1
7.459405113149394e+18,1
7.462828521673592e+18,1
7.463851651481275e+18,1
7.463980960778817e+18,1
7.463985703538396e+18,1
7.464314053104537e+18,1
7.465755542955707e+18,1
7.459498639472331e+18,1
7.46230927523121e+18,1
7.459500083882904e+18,1
7.459814111182933e+18,1
7.460503221660928e+18,1
7.46135681579811e+18,1
7.46136121784045e+18,1
7.462009502754245e+18,1
7.462684021290503e+18,1
7.469048685041683e+18,1
7.470910734195658e+18,1
7.47243641990947e+18,1
7.470917612239587e+18,1
7.471575744454577e+18,1
7.471576703837277e+18,1
7.471576860074315e+18,1
7.471588689216032e+18,1
7.47243556425476e+18,1
7.473057467073678e+18,1
7.469042403756886e+18,1
7.473182335387699e+18,1
7.466051641079336e+18,1
7.467199495772604e+18,1
7.467909749649952e+18,1
7.468232598595177e+18,1
7.468331404164289e+18,1
7.458225637602414e+18,1
7.457895467037314e+18,1
7.459125656103063e+18,1
7.465521001154039e+18,1
7.467152010928819e+18,1
7.467562755139046e+18,1
7.468228176217492e+18,1
7.46822959091034e+18,1
7.468650384471363e+18,1
7.462394866207591e+18,1
7.462649417372339e+18,1
7.463110643466505e+18,1
7.463466204989115e+18,1
7.463658461121875e+18,1
7.394451688570194e+18,1
7.464596962147405e+18,1
7.464899816699776e+18,1
7.464968364201463e+18,1
7.46571919454649e+18,1
7.466874641886236e+18,1
7.46605477775593e+18,1
7.465051166112632e+18,1
7.469728288802409e+18,1
7.46064771188946e+18,1
7.424001011218434e+18,1
7.409009433344231e+18,1
7.473502559785815e+18,1
7.473978589934046e+18,1
7.474205300053282e+18,1
7.470083259453427e+18,1
7.473061882279775e+18,1
7.470531104877972e+18,1
7.470854223884045e+18,1
7.470883725430689e+18,1
7.471980452778118e+18,1
7.472651040766414e+18,1
7.472705909706296e+18,1
7.465723791201635e+18,1
7.460088068008185e+18,1
7.461202811162725e+18,1
7.461991315388173e+18,1
7.466512544576933e+18,1
7.468407582354017e+18,1
7.462683599008386e+18,1
7.463845496575446e+18,1
7.465389910820769e+18,1
7.465718695186075e+18,1
7.456724478643555e+18,1
7.466169189448175e+18,1
7.457857542824218e+18,1
7.474253893099146e+18,1
6.928470336853772e+18,1
7.329700973140135e+18,1
6.959472850898815e+18,1
7.390496231791529e+18,1
7.466466166657601e+18,1
7.466062205876735e+18,1
7.46199571604341e+18,1
7.458961309732818e+18,1
7.457990102674591e+18,1
7.473870056284245e+18,1
7.474260095891688e+18,1
7.466056645450518e+18,1
7.463129642577645e+18,1
7.464672913145204e+18,1
7.459500387431648e+18,1
7.466026127627275e+18,1
7.457306451582258e+18,1
7.473485551376469e+18,1
7.470472655805926e+18,1
7.470882888453459e+18,1
7.47161666185834e+18,1
7.47239720453235e+18,1
7.458813402014617e+18,1
7.469054543391149e+18,1
7.457868272017755e+18,1
7.468330066931142e+18,1
7.457227347230838e+18,1
7.457594278512954e+18,1
7.457631513961025e+18,1
7.457933127948733e+18,1
7.457976237678218e+18,1
7.458305066835987e+18,1
7.458321689077763e+18,1
7.45837455062167e+18,1
7.46893619646751e+18,1
7.464163209982397e+18,1
7.465012450855177e+18,1
7.465676032222301e+18,1
7.465748883597676e+18,1
7.461962402498678e+18,1
7.473973045124419e+18,1
7.457137130574302e+18,1
7.455318118936677e+18,1
7.462081070276546e+18,1
7.460564895848189e+18,1
7.459448253727116e+18,1
7.459819517393538e+18,1
7.459849763090238e+18,1
7.46016304383458e+18,1
7.460229057558662e+18,1
