music,count
6.433566413058739e+18,1
7.34831682963648e+18,1
6.741087065603049e+18,1
7.458327194645892e+18,1
7.472742747987889e+18,1
7.471270510341524e+18,1
6.888817659073268e+18,1
7.227908429619334e+18,1
7.239368828616968e+18,1
7.469813883533659e+18,1
7.474322749186608e+18,1
7.474218092182195e+18,1
7.295908803077769e+18,1
7.29341553367204e+18,1
7.457457932482645e+18,1
7.473173685195525e+18,1
7.456111576024468e+18,1
7.460971027794972e+18,1
7.458340634898746e+18,1
7.458339358649617e+18,1
7.45833875137592e+18,1
7.45833792322249e+18,1
7.458337134164987e+18,1
7.465292261581344e+18,1
7.458344418655915e+18,1
7.458342919775342e+18,1
7.472813202525294e+18,1
6.889482767680145e+18,1
7.009713112601398e+18,1
7.448484304533883e+18,1
7.466834856234601e+18,1
7.448285731757984e+18,1
7.376180513247496e+18,1
7.473228461067505e+18,1
7.473090995532516e+18,1
7.473084828986379e+18,1
7.472532623429012e+18,1
7.47162651373044e+18,1
7.399741640239304e+18,1
7.317764153184357e+18,1
7.469508690262576e+18,1
7.467610978007584e+18,1
7.44845897234542e+18,1
7.474233690452381e+18,1
7.376280261497702e+18,1
7.473535706151914e+18,1
7.473485484428119e+18,1
7.473485245469576e+18,1
7.06583927368945e+18,1
6.93981378152237e+18,1
7.463478368420302e+18,1
7.468646263827729e+18,1
7.458342371898887e+18,1
7.458341618258284e+18,1
7.448326090232285e+18,1
7.464341166902365e+18,1
7.474289747456921e+18,1
7.474259716981214e+18,1
7.474206231248702e+18,1
7.47391874944867e+18,1
7.473902601948466e+18,1
7.47354762575774e+18,1
7.465370417932324e+18,1
7.464928094950116e+18,1
7.46464233565417e+18,1
7.464552844025187e+18,1
7.468731247293959e+18,1
7.466140163429715e+18,1
7.377866965270432e+18,1
7.472515452284374e+18,1
7.439424263671564e+18,1
7.473790062881803e+18,1
7.473789997162925e+18,1
7.461244011287367e+18,1
7.460937114491489e+18,1
7.465423952031288e+18,1
7.462325495888137e+18,1
7.06134311243352e+18,1
7.465298681202937e+18,1
7.465300029582872e+18,1
7.465300972697374e+18,1
7.469942944696405e+18,1
7.465297721080024e+18,1
7.465296801336282e+18,1
7.465296135490424e+18,1
7.465295472064826e+18,1
7.465294644922879e+18,1
7.465294293159218e+18,1
7.465292831033167e+18,1
7.473176777323138e+18,1
6.879030135161358e+18,1
7.473107592346406e+18,1
7.472805578086698e+18,1
7.472716665258642e+18,1
7.472687431393971e+18,1
7.472435114112683e+18,1
7.472351460106309e+18,1
6.817471517962537e+18,1
7.47172904190144e+18,1
7.470293570772012e+18,1
7.469948235096804e+18,1
7.46994450418803e+18,1
7.469943695706574e+18,1
7.468783580489158e+18,1
7.459823658245737e+18,1
7.462742553618304e+18,1
7.474151333492575e+18,1
7.473893365035732e+18,1
7.47350758489049e+18,1
7.461305058887945e+18,1
7.465820150358904e+18,1
7.467247654495768e+18,1
7.467136530583162e+18,1
7.466167456986336e+18,1
7.471280521037893e+18,1
7.470599280114077e+18,1
7.469727303540166e+18,1
7.473891245126503e+18,1
7.469711118069091e+18,1
7.461955328725388e+18,1
7.460425942336081e+18,1
7.465722344662846e+18,1
7.466004174431653e+18,1
7.470547440753839e+18,1
7.470547053626985e+18,1
7.459707676851817e+18,1
7.45825405767369e+18,1
7.458253628676132e+18,1
7.458031574862204e+18,1
7.474735582349446e+18,1
7.470856032613371e+18,1
7.457109110887173e+18,1
7.457124417257164e+18,1
7.175279877598301e+18,1
7.473884412498677e+18,1
7.473869069995707e+18,1
7.473829807069089e+18,1
7.473818690817445e+18,1
7.473809905204399e+18,1
7.473522899511299e+18,1
7.473488740611771e+18,1
7.146319288964483e+18,1
7.47342610448635e+18,1
7.455724766859775e+18,1
7.471260282343427e+18,1
7.465647556715204e+18,1
7.465368141858606e+18,1
7.437427095514548e+18,1
7.463497296546942e+18,1
7.463203187052514e+18,1
6.904672700531214e+18,1
7.466044643836481e+18,1
7.473087587482406e+18,1
7.472464221234367e+18,1
7.257339264492489e+18,1
7.457524187881295e+18,1
7.456891095900556e+18,1
7.474155388213612e+18,1
7.466105550750944e+18,1
7.462353302408252e+18,1
7.46939322888828e+18,1
7.469032032186666e+18,1
7.468618550786805e+18,1
7.468260683646389e+18,1
7.467876795467976e+18,1
7.467484239777353e+18,1
7.467168800816811e+18,1
7.466880915388583e+18,1
7.466438301928001e+18,1
7.473124706269203e+18,1
7.463227036200668e+18,1
7.473119187460836e+18,1
7.472749190449253e+18,1
6.809152516526312e+18,1
7.4723040325566e+18,1
7.471966851191361e+18,1
7.471597131044883e+18,1
7.471197855593172e+18,1
7.47082662477998e+18,1
7.47048980492965e+18,1
7.470188541058813e+18,1
7.462738984713276e+18,1
7.463507914343419e+18,1
7.456499600788065e+18,1
7.460053791447043e+18,1
7.456163457677692e+18,1
7.455993826570817e+18,1
7.455689039065189e+18,1
7.455621361810083e+18,1
7.454990127421607e+18,1
7.461912775766576e+18,1
7.461685240726048e+18,1
7.4613411204938e+18,1
7.460870471567937e+18,1
7.460451530048163e+18,1
7.459688584531037e+18,1
7.463956495617527e+18,1
7.4593679762994e+18,1
7.459330297335713e+18,1
7.458992954951814e+18,1
7.458623917691882e+18,1
7.465634658362248e+18,1
7.465375672246308e+18,1
7.465341223357648e+18,1
7.464933507111603e+18,1
7.464593290211069e+18,1
7.464339253738851e+18,1
7.474140378683215e+18,1
7.474197074302766e+18,1
7.460062447643135e+18,1
7.46426836533961e+18,1
7.361341117457009e+18,1
7.458560895950753e+18,1
7.429715196974812e+18,1
7.465412548163751e+18,1
7.465375635381947e+18,1
7.437848227557263e+18,1
7.464947501529124e+18,1
7.464659160213065e+18,1
7.464658215385533e+18,1
7.282498671971781e+18,1
7.46418640664786e+18,1
7.459091580696907e+18,1
7.46340954890935e+18,1
7.462674641778904e+18,1
7.462420176889548e+18,1
7.469533441175539e+18,1
7.469520590060899e+18,1
7.469510288594996e+18,1
7.469344664773086e+18,1
7.46907383205908e+18,1
7.380364302074252e+18,1
7.337853492759498e+18,1
7.458954559949049e+18,1
7.459356370241162e+18,1
7.320340682840083e+18,1
7.455349810050567e+18,1
7.303146550300708e+18,1
7.390694150825348e+18,1
7.457565640698662e+18,1
7.457223391651974e+18,1
7.457081849764974e+18,1
7.456813114625887e+18,1
7.376235687841155e+18,1
7.260402690126794e+18,1
7.455666129604709e+18,1
7.164839664161951e+18,1
6.618871733141114e+18,1
7.246800788583599e+18,1
7.462042710485683e+18,1
7.462014214018797e+18,1
7.461366143763205e+18,1
7.461345981553921e+18,1
7.106816806072879e+18,1
7.460521927939231e+18,1
7.46022334603166e+18,1
7.460159793878126e+18,1
7.443606199026126e+18,1
7.459786404449684e+18,1
7.468364630009384e+18,1
7.468289265210805e+18,1
7.474232299183295e+18,1
7.241977057138396e+18,1
6.817542600635976e+18,1
7.087106778525109e+18,1
7.471325687931162e+18,1
7.420622179549761e+18,1
7.462916620785126e+18,1
7.471012654128795e+18,1
7.47100701838859e+18,1
7.284044193792952e+18,1
7.339348712411418e+18,1
7.115763150338673e+18,1
7.470646203891273e+18,1
7.244851220488244e+18,1
7.470645185178734e+18,1
7.470124575762779e+18,1
7.457290175364189e+18,1
7.304334823653461e+18,1
7.469743541184318e+18,1
7.469727343142014e+18,1
7.474754613984513e+18,1
7.249151867664616e+18,1
7.216626049633832e+18,1
7.420493647839251e+18,1
7.378264887112468e+18,1
7.471708927162289e+18,1
7.46823314436288e+18,1
7.334710808871505e+18,1
7.467990267358891e+18,1
7.363073769637793e+18,1
7.467915104869207e+18,1
7.467886927871167e+18,1
7.368935593456602e+18,1
7.086103923752176e+18,1
7.466358207221435e+18,1
7.466113365825588e+18,1
6.850123567003077e+18,1
7.473248568193535e+18,1
7.473068945616932e+18,1
7.472108103708724e+18,1
7.473060205375327e+18,1
7.473040283912506e+18,1
7.406543618254704e+18,1
7.47242615161332e+18,1
7.378160940899995e+18,1
7.472376336341978e+18,1
7.465695209838448e+18,1
7.472132493898993e+18,1
7.472125558505344e+18,1
7.472114660416556e+18,1
7.470123343103593e+18,1
7.469747110402903e+18,1
7.474596097202507e+18,1
7.471011424918358e+18,1
7.472885064128876e+18,1
7.472748735009704e+18,1
7.472496148394135e+18,1
7.472139625721581e+18,1
7.472136813356812e+18,1
7.472131499370827e+18,1
7.47211886210199e+18,1
7.472095789060869e+18,1
7.471662592746917e+18,1
7.471030398668788e+18,1
7.470645608498187e+18,1
7.473110687742168e+18,1
7.470644644807313e+18,1
7.470175003583516e+18,1
7.470121330697193e+18,1
7.469806059953786e+18,1
7.474704501030014e+18,1
7.474564521898626e+18,1
7.145623012119677e+18,1
7.473033457288169e+18,1
7.474155760918793e+18,1
7.47397385494448e+18,1
7.473019523650571e+18,1
7.473220810472263e+18,1
7.473845221082861e+18,1
7.467519661996707e+18,1
7.469525935946878e+18,1
7.469520660526795e+18,1
7.469517721601019e+18,1
7.469510834692836e+18,1
7.469498866564745e+18,1
7.46945809797289e+18,1
7.46904925175207e+18,1
7.468627912783891e+18,1
7.468340200604667e+18,1
7.468301432789027e+18,1
7.467301599668964e+18,1
7.473230433605291e+18,1
7.333670787272608e+18,1
7.467280789223475e+18,1
7.466865611713432e+18,1
7.466517606728928e+18,1
7.466516735085005e+18,1
7.466154499259175e+18,1
7.466098728677837e+18,1
7.466093612700633e+18,1
7.466091284927613e+18,1
7.466091368311704e+18,1
7.473968793670258e+18,1
7.473566493864267e+18,1
7.474148256382356e+18,1
7.100205355809263e+18,1
7.469770745694998e+18,1
7.469769244956282e+18,1
7.469742703706721e+18,1
7.469733540142927e+18,1
7.469730978827718e+18,1
7.469729374074342e+18,1
7.473389590838087e+18,1
7.469777989471899e+18,1
7.469777474365246e+18,1
7.457832826441584e+18,1
7.268471688038256e+18,1
7.469774295204384e+18,1
6.917586663992461e+18,1
7.288406196788383e+18,1
7.045012141740394e+18,1
7.467935176024852e+18,1
7.4678940180018e+18,1
7.466861720051075e+18,1
7.472679733072154e+18,1
7.473511284395379e+18,1
7.376196917439957e+18,1
7.460452719577402e+18,1
7.469772071397101e+18,1
7.469775473145662e+18,1
7.463029317740596e+18,1
7.465813370765741e+18,1
7.473160739252424e+18,1
7.457970563416329e+18,1
7.457559117872319e+18,1
7.457178528174444e+18,1
7.462022427195772e+18,1
7.460869731805826e+18,1
7.459416818202398e+18,1
7.459413683119214e+18,1
7.459394325227621e+18,1
7.459064936490896e+18,1
7.465640296823852e+18,1
7.469776956377665e+18,1
7.465416167616843e+18,1
7.464646658933132e+18,1
7.463871295391059e+18,1
7.462773442506952e+18,1
7.467974918282464e+18,1
7.472714132308921e+18,1
7.471003760043625e+18,1
7.470841357789629e+18,1
7.470641078884191e+18,1
7.470633066082323e+18,1
7.469528033515571e+18,1
7.469532495583776e+18,1
7.462288498800856e+18,1
7.472814262570749e+18,1
7.458039961949638e+18,1
6.756879114637935e+18,1
7.461985172316212e+18,1
7.460247183597342e+18,1
7.257339264492472e+18,1
7.464258768078933e+18,1
7.462510767133871e+18,1
7.462136425431075e+18,1
7.462376030947315e+18,1
7.466457739208773e+18,1
7.472391116206165e+18,1
7.473804623577468e+18,1
7.470167006099017e+18,1
7.473562684403797e+18,1
7.454949353116536e+18,1
7.468967941024075e+18,1
7.468708885571145e+18,1
7.468633115636829e+18,1
7.4682307823946e+18,1
7.467937991076351e+18,1
7.467830887158599e+18,1
7.467503695258439e+18,1
7.473410747448626e+18,1
7.473977359369719e+18,1
7.462605046459485e+18,1
7.463427715547287e+18,1
7.473790344027672e+18,1
7.473505033888271e+18,1
7.473429232723512e+18,1
7.462010234958761e+18,1
7.461949954171588e+18,1
7.460152484594585e+18,1
7.165624692668485e+18,1
7.458567423341874e+18,1
7.465774448558919e+18,1
7.465363470864371e+18,1
7.463017868561878e+18,1
7.469715316965232e+18,1
7.467830300628291e+18,1
7.473055741826305e+18,1
7.472724895215963e+18,1
7.472720186085215e+18,1
7.472441634957823e+18,1
7.471910590886186e+18,1
7.471237142115782e+18,1
7.471231872543821e+18,1
7.470586252816109e+18,1
7.469730792365772e+18,1
7.467171005958458e+18,1
7.473046808258235e+18,1
7.472835078322802e+18,1
7.465258361892162e+18,1
7.118635071875877e+18,1
7.460912806801722e+18,1
7.460647682287832e+18,1
7.460621427706285e+18,1
7.460431423422713e+18,1
7.404148849662839e+18,1
6.860551264262965e+18,1
7.46560577447684e+18,1
7.465462215464406e+18,1
7.465356592437988e+18,1
7.464515616517197e+18,1
7.471251067583286e+18,1
7.464324694965259e+18,1
7.464319193216387e+18,1
7.152796746278504e+18,1
7.360753793435339e+18,1
7.463838863250065e+18,1
7.463825435739048e+18,1
7.463543925077985e+18,1
7.463074313808432e+18,1
7.463069779079728e+18,1
7.462712219849214e+18,1
7.461321880908041e+18,1
6.850123512166746e+18,1
7.461372691187092e+18,1
7.461374345663811e+18,1
7.470891138778516e+18,1
7.470543147329539e+18,1
7.4700820203628e+18,1
7.469867779241676e+18,1
7.474520136624475e+18,1
7.473821653547617e+18,1
7.473443013805477e+18,1
7.464645065898872e+18,1
7.463509848798924e+18,1
7.462687106780106e+18,1
7.469025065724808e+18,1
7.473222914009894e+18,1
7.471253367084322e+18,1
7.474292098642464e+18,1
7.473904679022317e+18,1
7.47384920990142e+18,1
7.47348473476986e+18,1
7.403113423082769e+18,1
7.458344082968973e+18,1
7.457554332628667e+18,1
7.461694651309854e+18,1
7.473486782371794e+18,1
