music,count
7.098939394085703e+18,1
7.468992628732071e+18,1
7.241604552608221e+18,1
7.469469675094363e+18,1
7.460935886441827e+18,1
7.463895164762295e+18,1
7.465368145423863e+18,1
7.465289500516699e+18,1
7.473768552034733e+18,1
7.474136202800401e+18,1
7.474506510735871e+18,1
7.474665118267411e+18,1
7.474712544739741e+18,1
7.469708743484886e+18,1
7.47046119971334e+18,1
7.47128550298721e+18,1
7.471537955393867e+18,1
7.471934217921465e+18,1
7.472651590873517e+18,1
7.472800439886155e+18,1
7.473048421247913e+18,1
7.466010460737375e+18,1
7.466117922345258e+18,1
7.466501139149688e+18,1
7.467619953744203e+18,1
7.468198118421564e+18,1
7.468982296175988e+18,1
7.463123922129931e+18,1
7.463758962937712e+18,1
7.459063317714619e+18,1
7.461581304329539e+18,1
7.465371474256186e+18,1
7.457997856120425e+18,1
7.463543737205968e+18,1
7.464232538942e+18,1
7.459138872101768e+18,1
7.459466898420616e+18,1
7.460508126342188e+18,1
7.460899376265842e+18,1
7.461624856793009e+18,1
7.46201961278543e+18,1
7.45637161071577e+18,1
7.457127273330724e+18,1
7.458270764714708e+18,1
7.29314596295536e+18,1
7.473821854887136e+18,1
7.474196702984867e+18,1
7.470047546379898e+18,1
7.470836863922605e+18,1
7.471903279279033e+18,1
7.471950303446437e+18,1
7.472070143171071e+18,1
7.466437744416296e+18,1
7.467225326595083e+18,1
7.46820887807381e+18,1
7.463454953463041e+18,1
7.467230832978447e+18,1
7.467196133069737e+18,1
7.472780801130778e+18,1
7.456832754483826e+18,1
7.457142391130476e+18,1
7.457976530183556e+18,1
7.47390868966189e+18,1
7.470538050597785e+18,1
7.472442463266459e+18,1
7.473111739882671e+18,1
7.466035348599688e+18,1
7.46759276936112e+18,1
7.462441540449734e+18,1
7.465325764931325e+18,1
7.460226154773302e+18,1
7.460884380578123e+18,1
7.455749885012889e+18,1
7.457218867321245e+18,1
7.457920816618753e+18,1
7.473901697220693e+18,1
7.469753788183236e+18,1
7.470202248711261e+18,1
7.471288706900659e+18,1
7.472770771199348e+18,1
7.465229536960646e+18,1
7.47272172816304e+18,1
7.458246334567894e+18,1
7.31231596784555e+18,1
7.233327856041444e+18,1
7.467951379919768e+18,1
7.467990188069916e+18,1
7.467997076513622e+18,1
7.468348661718878e+18,1
7.468665726262349e+18,1
7.468722432535203e+18,1
7.468734483286576e+18,1
7.46874948748339e+18,1
7.296130889522711e+18,1
7.469501903148812e+18,1
7.464197438295771e+18,1
7.440187276509859e+18,1
7.462435455981193e+18,1
7.462471387811957e+18,1
7.462770196143475e+18,1
7.462833873043328e+18,1
7.46306868960933e+18,1
7.463392299322527e+18,1
7.320403755933125e+18,1
7.463823255992946e+18,1
7.231997808928032e+18,1
7.267162271539808e+18,1
7.467543422896082e+18,1
7.466873166351371e+18,1
7.466157626326994e+18,1
7.470588948797082e+18,1
6.782876242568808e+18,1
7.470862180563242e+18,1
7.471161491564661e+18,1
7.471267231525456e+18,1
7.471604465450405e+18,1
7.471620015032093e+18,1
7.471621607174195e+18,1
7.472068177246899e+18,1
7.472351632213806e+18,1
7.472485852038597e+18,1
7.472487858832361e+18,1
7.472679241956526e+18,1
7.472744597177765e+18,1
7.473163282487217e+18,1
7.232425658751797e+18,1
7.4660970298708e+18,1
7.466122800852486e+18,1
6.70508294483634e+18,1
7.46615043043153e+18,1
7.466151429602872e+18,1
7.464151221176176e+18,1
7.464259912326909e+18,1
7.466379218022731e+18,1
6.817446922773596e+18,1
7.46079904272168e+18,1
7.460875137970916e+18,1
7.460953619567889e+18,1
7.460955341983895e+18,1
7.461272578046266e+18,1
7.461273691859553e+18,1
7.461275459436056e+18,1
7.46127616025094e+18,1
7.461283451750387e+18,1
7.461285188619111e+18,1
7.461344035216788e+18,1
7.46471863001049e+18,1
7.461347603890982e+18,1
7.461558386024631e+18,1
7.46198156064072e+18,1
7.031676779253205e+18,1
7.455436659984091e+18,1
7.457165196721851e+18,1
7.457207551352949e+18,1
7.457232034139426e+18,1
7.457615582503897e+18,1
7.457870812301887e+18,1
7.46050945338157e+18,1
7.460462965063159e+18,1
7.460228525448383e+18,1
6.703186986229828e+18,1
7.464745145397726e+18,1
6.715250149309811e+18,1
7.464923209361133e+18,1
6.860551076676897e+18,1
7.465276420172959e+18,1
7.378264887112468e+18,1
7.465392236310597e+18,1
7.428680207761296e+18,1
7.465441160745864e+18,1
7.116400670005873e+18,1
7.46576595771212e+18,1
7.458626939495665e+18,1
7.458676032296553e+18,1
6.781551346773395e+18,1
7.458725509905812e+18,1
7.459453996193861e+18,1
7.459700503061073e+18,1
7.459739553419496e+18,1
7.457502194758077e+18,1
7.460071522946878e+18,1
7.460096025484283e+18,1
7.470567817924102e+18,1
7.205633542489901e+18,1
7.274086596144335e+18,1
7.474713264501394e+18,1
7.472710372279373e+18,1
7.47306196477718e+18,1
7.467204509467446e+18,1
7.467498068057869e+18,1
7.467913465059954e+18,1
7.468653023875616e+18,1
7.461953405041348e+18,1
7.473548872570179e+18,1
7.474334563083357e+18,1
7.47450481745863e+18,1
7.470941269005061e+18,1
7.470245954961033e+18,1
7.471265238936063e+18,1
7.471309126661541e+18,1
7.472064892786806e+18,1
7.466346400712789e+18,1
7.469346766347783e+18,1
7.462639142170578e+18,1
7.463103717441654e+18,1
7.463463238215798e+18,1
7.463914168660413e+18,1
7.405397834155837e+18,1
7.47231612002555e+18,1
7.470191520516574e+18,1
7.470106393945574e+18,1
7.469805571500543e+18,1
7.46729137353263e+18,1
7.363314838511176e+18,1
7.468021705921678e+18,1
7.468282016828542e+18,1
7.46945150917842e+18,1
7.462292653657443e+18,1
7.463170856739622e+18,1
7.463742260077809e+18,1
7.464551804664139e+18,1
7.464652303966981e+18,1
7.464930319523712e+18,1
7.465731283658788e+18,1
7.459365770787687e+18,1
7.459710891953556e+18,1
7.460535251333991e+18,1
7.460847175019351e+18,1
7.461959748410281e+18,1
7.473444567084142e+18,1
7.473818880474533e+18,1
7.474143901394177e+18,1
7.474682923610951e+18,1
7.469852971180215e+18,1
7.472082003564039e+18,1
7.468314831762984e+18,1
7.47378581863e+18,1
7.473840258975944e+18,1
7.47386605828632e+18,1
7.417866614834369e+18,1
7.473962941611003e+18,1
7.474149593559697e+18,1
7.474162493481389e+18,1
7.47418352523574e+18,1
7.474206666999974e+18,1
7.474250516404128e+18,1
7.474253061625171e+18,1
6.704985044194167e+18,1
7.474334173122808e+18,1
7.474335429030841e+18,1
7.47463518813412e+18,1
7.093659515011795e+18,1
7.474700974079888e+18,1
7.468711136515459e+18,1
7.469899361426688e+18,1
7.403413200253045e+18,1
7.470192507023986e+18,1
7.470208917496565e+18,1
7.473808175760002e+18,1
7.473562531400027e+18,1
7.469145421664849e+18,1
7.473558619754237e+18,1
7.469442773968621e+18,1
7.467140854587657e+18,1
7.467487129115856e+18,1
7.462763337344962e+18,1
7.468275981027954e+18,1
7.462712296058883e+18,1
7.460930305382551e+18,1
7.47056901049341e+18,1
7.470991259960839e+18,1
7.472010061859065e+18,1
7.462761044667043e+18,1
7.463398719291952e+18,1
7.195677051171375e+18,1
7.458976417310543e+18,1
7.460937435271237e+18,1
7.461315479575678e+18,1
7.455738496910544e+18,1
7.458223405804948e+18,1
7.473449782624407e+18,1
7.473479665287712e+18,1
7.473556828511425e+18,1
7.473508066362297e+18,1
