music,count
7.332618108165474e+18,1
6.791542172890958e+18,1
7.465876184007167e+18,1
7.457858764595564e+18,1
7.463114380794318e+18,1
7.463100386337951e+18,1
7.469430912840666e+18,1
7.469005482229829e+18,1
7.469000128557649e+18,1
7.468814961688219e+18,1
7.468638798700645e+18,1
7.468637886867443e+18,1
7.468383479647817e+18,1
7.458254679898934e+18,1
7.467974594721648e+18,1
7.467621264946236e+18,1
7.467329640684785e+18,1
7.467176620202249e+18,1
7.466746807083634e+18,1
7.466414975982276e+18,1
7.463976231654936e+18,1
7.465248861804695e+18,1
7.465370622718217e+18,1
7.460524881995369e+18,1
7.460022539679567e+18,1
7.457231695366819e+18,1
7.457216239275298e+18,1
7.456421633635077e+18,1
6.81730630576664e+18,1
7.455482862687522e+18,1
7.460574793302216e+18,1
7.457082526390128e+18,1
7.465693295914552e+18,1
7.459369035088678e+18,1
7.459086453803519e+18,1
7.459051732984368e+18,1
7.458702824503889e+18,1
7.458640661076561e+18,1
7.458611687445679e+18,1
7.458579863436283e+18,1
7.466133444791094e+18,1
7.47321093750727e+18,1
7.354703837694807e+18,1
7.47423952409017e+18,1
7.473955964467645e+18,1
7.473552828365999e+18,1
7.472385349931617e+18,1
7.473546768372354e+18,1
7.4727895870379e+18,1
7.473146598147542e+18,1
7.466091225368563e+18,1
7.405656162156595e+18,1
7.424087765882604e+18,1
6.917638643502811e+18,1
7.468011366424366e+18,1
7.327209599088642e+18,1
7.363225933371379e+18,1
6.709395317441169e+18,1
7.306473694761733e+18,1
7.45191642440411e+18,1
7.466221418831089e+18,1
7.474227149952585e+18,1
7.474265502690971e+18,1
7.474595830516714e+18,1
7.471241284659023e+18,1
7.473174026749857e+18,1
7.472455693449825e+18,1
7.47231852030008e+18,1
7.47208654891839e+18,1
7.471664127414078e+18,1
7.471591191541927e+18,1
7.471248883436326e+18,1
7.471240123657555e+18,1
7.470555640210099e+18,1
7.470884937765031e+18,1
7.469792578838924e+18,1
7.470567471162953e+18,1
7.470507205315104e+18,1
7.46996775230484e+18,1
7.469776041905638e+18,1
7.469727821515623e+18,1
7.463161115553009e+18,1
7.457447674816597e+18,1
7.461986465423281e+18,1
7.467876598348959e+18,1
7.464275282881039e+18,1
7.464210087017057e+18,1
7.464207741196766e+18,1
7.464145084436188e+18,1
7.463745431479143e+18,1
7.463522338181565e+18,1
7.463385454831734e+18,1
7.463153038375652e+18,1
7.46304417403321e+18,1
7.462853728598265e+18,1
7.462720909863554e+18,1
7.469392765877489e+18,1
7.468978267203112e+18,1
7.468977938529766e+18,1
7.468630354186817e+18,1
7.468338685925395e+18,1
7.468283144373308e+18,1
7.468273989506698e+18,1
7.468188691144494e+18,1
7.464493092247571e+18,1
7.464967851591028e+18,1
7.465246275072511e+18,1
7.460506807103016e+18,1
7.461550808081927e+18,1
7.461275677783789e+18,1
7.461222175253466e+18,1
7.461178613732232e+18,1
7.460853663783865e+18,1
7.460807845392698e+18,1
6.618871733141114e+18,1
7.46053604711865e+18,1
7.459427400305233e+18,1
7.465365545664564e+18,1
7.458968106427616e+18,1
7.458950625859325e+18,1
7.458678028902862e+18,1
7.45855811617599e+18,1
7.465779088705228e+18,1
7.465682050558578e+18,1
7.465611181030526e+18,1
7.465403117242453e+18,1
7.46799209959036e+18,1
7.467829167680343e+18,1
7.455298090354871e+18,1
7.467614820490055e+18,1
7.471327477473299e+18,1
7.471229282254114e+18,1
7.470814416394931e+18,1
7.376180750948338e+18,1
7.470491228661222e+18,1
7.470421806592183e+18,1
7.470244887200959e+18,1
7.470184393488059e+18,1
7.470151457713999e+18,1
7.470110636886773e+18,1
7.469881578353855e+18,1
7.274086648630741e+18,1
7.46974237002482e+18,1
7.474505856340561e+18,1
7.474322327757737e+18,1
7.474178766231604e+18,1
7.474149057598934e+18,1
7.473879935931928e+18,1
7.473855317185433e+18,1
7.471337023101455e+18,1
7.471562829511151e+18,1
6.945115672682858e+18,1
7.466054988242931e+18,1
7.467541733615209e+18,1
7.467260831678893e+18,1
7.467099285742505e+18,1
7.46690254633691e+18,1
7.466768470924971e+18,1
7.466754601334361e+18,1
7.466347517660532e+18,1
7.466131604584107e+18,1
6.850120546382776e+18,1
7.471640535745334e+18,1
7.473067316177325e+18,1
7.473055423805885e+18,1
7.472776898025852e+18,1
7.472774321465314e+18,1
7.472686587999161e+18,1
7.47232018854198e+18,1
7.472112239584251e+18,1
7.472001689601117e+18,1
7.461611346367401e+18,1
7.461675164901264e+18,1
7.46204103489479e+18,1
7.454888534462303e+18,1
7.465404731126124e+18,1
7.464137082857557e+18,1
7.463233309214363e+18,1
7.463044780415684e+18,1
7.469485183473946e+18,1
7.469413602521386e+18,1
7.467961048704749e+18,1
7.467556541492055e+18,1
7.466544711737216e+18,1
7.466359432780942e+18,1
7.466053364678512e+18,1
7.472704631299526e+18,1
7.471035835001867e+18,1
7.474297256213188e+18,1
7.47391733921019e+18,1
7.473502206782819e+18,1
7.462030159123926e+18,1
7.45911577673902e+18,1
7.459061730501512e+18,1
7.465798150076583e+18,1
7.4585619384322e+18,1
7.45907846806122e+18,1
7.387573619378047e+18,1
7.455588343468838e+18,1
7.455306116092661e+18,1
7.464988927591255e+18,1
7.367390990866386e+18,1
7.468680013589351e+18,1
7.467666647724232e+18,1
6.756879114637935e+18,1
7.440166411156164e+18,1
7.106816806072879e+18,1
7.46049861663415e+18,1
7.426396306194714e+18,1
7.464165019783024e+18,1
7.358442511424719e+18,1
7.466561973614808e+18,1
6.817422635597564e+18,1
7.457922645292518e+18,1
7.457533191302958e+18,1
7.461261779936103e+18,1
7.459057904948383e+18,1
7.458662797325422e+18,1
7.465709736986611e+18,1
7.456854643021188e+18,1
7.458342141313093e+18,1
7.458278302266494e+18,1
7.458179850986425e+18,1
7.457514477203066e+18,1
7.457513261111184e+18,1
7.457231818513714e+18,1
7.45713596773899e+18,1
7.456894262882684e+18,1
7.456780136168705e+18,1
7.473665855269391e+18,1
7.456482499464531e+18,1
7.45647265066099e+18,1
7.456370581643709e+18,1
7.456107031515532e+18,1
7.456022351973535e+18,1
7.455780324048637e+18,1
7.378242567908051e+18,1
7.455023523590852e+18,1
7.473479899127565e+18,1
7.474151435019177e+18,1
7.464695344237759e+18,1
7.47314578865652e+18,1
7.46451269596316e+18,1
7.405656162156612e+18,1
7.469170560569789e+18,1
7.468328045091933e+18,1
7.468298659798715e+18,1
7.467165541792517e+18,1
7.466772861182725e+18,1
7.473209494358461e+18,1
7.472767455388405e+18,1
7.474243257503485e+18,1
7.47252102103078e+18,1
7.472291735922642e+18,1
7.47201742833625e+18,1
7.471647074687421e+18,1
7.471376174488391e+18,1
7.470885104713092e+18,1
7.470426344963919e+18,1
7.474603317800373e+18,1
7.473825588097863e+18,1
7.473748176302853e+18,1
7.473572687470693e+18,1
7.45938349951571e+18,1
7.472244983458794e+18,1
7.47170094292101e+18,1
7.471589753667079e+18,1
7.002991973254564e+18,1
7.470953139035147e+18,1
7.470159777400327e+18,1
7.469821275264208e+18,1
7.474312633222663e+18,1
7.47430774634765e+18,1
7.474136413350071e+18,1
7.47391368238657e+18,1
7.473858189730057e+18,1
7.473842762165947e+18,1
7.473622905520262e+18,1
7.473621754033081e+18,1
7.473619378623516e+18,1
7.473535820012015e+18,1
7.458298947904212e+18,1
7.462091792825994e+18,1
7.472917121259212e+18,1
7.466032842851503e+18,1
7.466676120631037e+18,1
7.463185450216984e+18,1
7.458606761050983e+18,1
7.465628830654221e+18,1
7.465391808248974e+18,1
7.464848255383244e+18,1
7.464614687225712e+18,1
7.464451833319165e+18,1
7.464184557329616e+18,1
7.463968137201946e+18,1
7.463005343308697e+18,1
7.466886761180958e+18,1
6.799803477275986e+18,1
7.462393287867256e+18,1
7.46224336154757e+18,1
7.469480389330046e+18,1
7.468671056480767e+18,1
7.468543036524465e+18,1
7.467632827879378e+18,1
7.46721231960256e+18,1
7.460899303713279e+18,1
7.460206854329601e+18,1
7.460099755943792e+18,1
7.471252525157453e+18,1
7.456399499888545e+18,1
7.465387372503371e+18,1
7.467940110856736e+18,1
7.467521070678543e+18,1
7.467229731935571e+18,1
7.46603365721683e+18,1
7.472429884850048e+18,1
7.471967297306496e+18,1
7.469740427059514e+18,1
7.473598293839384e+18,1
7.283593032309361e+18,1
7.458248132289498e+18,1
7.378244843922082e+18,1
7.45753090608184e+18,1
7.456801014324415e+18,1
7.455965422106545e+18,1
7.211153112563485e+18,1
7.455679835835649e+18,1
7.458277345753845e+18,1
7.470965351384124e+18,1
7.465291275130899e+18,1
7.466130652711144e+18,1
7.465005121135447e+18,1
7.464282805703331e+18,1
7.464201877334593e+18,1
7.463231697800285e+18,1
7.463076480856133e+18,1
7.462357264000011e+18,1
7.46786281101255e+18,1
7.467129432742874e+18,1
7.471542175927504e+18,1
7.470971917372722e+18,1
7.474171717615734e+18,1
7.473813813373029e+18,1
7.45748542276433e+18,1
7.469392210239032e+18,1
7.468435612514061e+18,1
7.472392085255474e+18,1
7.472309149359934e+18,1
7.47122083073991e+18,1
7.459154985172504e+18,1
7.459691843832385e+18,1
7.378198972257061e+18,1
7.459830278429707e+18,1
7.462684021290503e+18,1
7.46230927523121e+18,1
7.469048685041683e+18,1
7.469042403756886e+18,1
7.468331404164289e+18,1
7.468232598595177e+18,1
7.467909749649952e+18,1
7.467199495772604e+18,1
7.466051641079336e+18,1
7.473182335387699e+18,1
7.473057467073678e+18,1
7.47243641990947e+18,1
7.47243556425476e+18,1
7.471588689216032e+18,1
7.471576860074315e+18,1
7.471576703837277e+18,1
7.471575744454577e+18,1
7.470917612239587e+18,1
7.470910734195658e+18,1
7.462828521673592e+18,1
7.463851651481275e+18,1
7.463980960778817e+18,1
7.462009502754245e+18,1
7.473463675622526e+18,1
7.473462483350081e+18,1
7.457949773610502e+18,1
7.457619089322741e+18,1
7.4571826033057e+18,1
7.45718121856908e+18,1
7.457178044478803e+18,1
7.456768374220049e+18,1
7.46136121784045e+18,1
7.463985703538396e+18,1
7.46135681579811e+18,1
7.460503221660928e+18,1
7.459814111182933e+18,1
7.459500083882904e+18,1
7.459498639472331e+18,1
7.459405113149394e+18,1
7.465755542955707e+18,1
7.464314053104537e+18,1
7.470523021904645e+18,1
7.469883887628439e+18,1
7.469055735817637e+18,1
7.457811021734989e+18,1
7.473852960104779e+18,1
7.473623876484746e+18,1
7.473555313004072e+18,1
7.462725974493711e+18,1
7.458307160258956e+18,1
7.458245449184202e+18,1
7.45823844847577e+18,1
7.457952866876345e+18,1
7.457419100348747e+18,1
7.47400518523983e+18,1
7.457074653119417e+18,1
7.454865811497356e+18,1
7.461226489771806e+18,1
7.460955465974025e+18,1
7.460384103410568e+18,1
7.460250586240257e+18,1
7.460019411391466e+18,1
7.459842063818378e+18,1
7.47392951020931e+18,1
7.4742393680444e+18,1
7.473630961718676e+18,1
7.472383361755975e+18,1
7.473061005273386e+18,1
7.460949757335522e+18,1
7.460093944278437e+18,1
7.459746962516233e+18,1
7.473132101480369e+18,1
7.473124286670114e+18,1
7.472812834408762e+18,1
7.472427165259238e+18,1
7.472111828244663e+18,1
7.474335129003118e+18,1
7.471981282843905e+18,1
7.471389615839579e+18,1
7.470549153102581e+18,1
7.470100387169668e+18,1
7.469852929063685e+18,1
7.474565155294842e+18,1
7.474552271566392e+18,1
7.474389015962193e+18,1
7.46893619646751e+18,1
