id,video_description,create_time,region_code,share_count,view_count,like_count,comment_count,music_id,hashtag_names,username,effect_ids,playlist_id,voice_to_text,partei
7462081048021716246,"Für die, die jeden Tag alles geben: Unser Programm steht für bessere Löhne, weniger Steuern und mehr Respekt für die arbeitende Mitte in Deutschland. Was bedeutet mehr Respekt für dich? #Lohn #Löhne #Steuern #Respekt #Arbeit #Mitte #Programm #SPDProgramm #MehrFürDich #BTW2025 #Bundestagswahl #Bundestag #SPD #Berlin",2025-01-20 19:25:38,DE,18,15579,172,635,7.462081070276546e+18,"['berlin', 'arbeit', 'respekt', 'spd', 'mitte', 'programm', 'lohn', 'steuern', 'bundestag', 'bundestagswahl', 'löhne', 'mehrfürdich', 'btw2025', 'spdprogramm']",spdberlin,,,"und ich bin froh darüber, dass wir 1 Programm geschrieben haben, bei dem wir 1 deutlich machen, für die fleißigen in diesem Land muss jetzt mehr drin sein. es geht darum, dass Menschen, die was leisten in diesem Land, dass die mehr Geld in der Tasche haben. wir haben 1 Programm geschrieben, bei dem es um mehr Löhne, um bessere Löhne, um weniger Steuern auf Einkommen und um weniger Steuern auf Lebensmittel geht. und um mehr Respekt für die arbeitende Mitte in diesem Land und um mehr Geld.
",spd
7462047357811674390,"Warum jetzt ein guter Zeitpunkt ist, in die SPD einzutreten?   Wir waren beim Neumitgliedertreffen der Berliner SPD im Willy-Brandt-Haus und haben uns umgehört, warum in den letzten Wochen so viele Menschen der SPD beigetreten sind. Ein Grund, der immer wieder genannt wurde: Der Einsatz für die Rechte von Arbeitnehmer*innen und mehr soziale Gerechtigkeit.   Wenn dir diese Themen auch wichtig sind, dann ist jetzt der richtige Moment, dich zu engagieren und Teil der SPD zu werden! #SPD #Berlin #SozialeGerechtigkeit #Politik #Zukunft #Gestalten",2025-01-20 17:14:55,DE,0,4940,120,122,7.462047367622151e+18,"['berlin', 'spd', 'zukunft', 'politik', 'gestalten', 'sozialegerechtigkeit']",spdberlin,,,"ich würde gerne einmal von dir wissen, was hat dich dazu bewegt zur SPD zu gehen? mich hat schon immer bewegt für Arbeiter in rechte einzustehen und auch Frauenrechte zu stärken. ich wollt einfach auch mehr so soziale Gerechtigkeit mehr in Vordergrund bringen und das auch in der Welt. deshalb hab ich in die SPD eingetreten. hast du vielleicht noch 3 Schlagworte für mich für was die SPD steht? soziale Gerechtigkeit Frieden und Wohlstand für alle.
",spd
7461706088619019522,"Jetzt ist die Zeit, die Weichen für die Zukunft zu stellen – mit gezielten Investitionen, die unser Land stärken und fit für die kommenden Herausforderungen machen 💪 #Schuldenbremse #Investition #Invesitition #Infrastruktur #Moderniserung  #Reform #Kitas #Schulen #Bahn #Bundeswehr #MehrFürDich #BTW2025 #Bundestagswahl #Bundestag #SPD #Berlin",2025-01-19 19:10:35,DE,19,18241,456,813,7.46170609635556e+18,"['berlin', 'bahn', 'spd', 'bundeswehr', 'kitas', 'reform', 'schulen', 'bundestag', 'bundestagswahl', 'infrastruktur', 'investition', 'mehrfürdich', 'schuldenbremse', 'btw2025', 'moderniserung', 'invesitition']",spdberlin,,,"meine feste Überzeugung Deutschland kann dann 1. starkes Land bleiben, wenn wir noch mehr investieren, als das heute der Fall ist. Investitionen in verlässliche Kitas sind Schulen, Investition, dass die Bahn endlich wieder pünktlich kommt und auch mehr Investitionen in die Bundeswehr.
",spd
7461675446783069462,"Straßen, Schienen, Kitas, Energie – Deutschland braucht eine starke Infrastruktur. Und zwar jetzt! Wie siehst du das? 👇 #Schuldenbremse #Reform #Infrastruktur #Zukunft #Wirtschaft #Straßen #Schienen #DeutscheBahn #Bahn #Kitas #Kindergarten #Schule #Digitalisierung #Energie #Wirtschaft #MehrFürDich #BTW2025 #Bundestagswahl #Bundestag #SPD #Berlin",2025-01-19 17:11:42,DE,20,14654,641,295,7.461675442904305e+18,"['berlin', 'bahn', 'kindergarten', 'energie', 'schule', 'spd', 'zukunft', 'deutschebahn', 'kitas', 'reform', 'straßen', 'wirtschaft', 'schienen', 'bundestag', 'bundestagswahl', 'infrastruktur', 'digitalisierung', 'mehrfürdich', 'schuldenbremse', 'btw2025']",spdberlin,,,"deshalb ist jetzt gerade nicht die Zeit für Stillstand und für sozialabbau. jetzt ist die Zeit für kraftvolle Investitionen. überall in den ganz normalen Städten und Dörfern in Deutschland Straßen Schienen, verlässliche Kitas, bezahlbare Energie. das brauchen wir in Deutschland. und das brauchen wir nicht irgendwann. das brauchen wir jetzt.
",spd
7461335201348603158,Mehr Sicherheit im Alter: Wir garantieren stabile Renten und sagen ganz klar – das Renteneintrittsalter wird nicht erhöht. Was bedeutet das für dich? Schreib’s in die Kommentare! 👇 #MehrFürDich #BTW2025 #Bundestagswahl #Rente #SPD,2025-01-18 19:11:21,DE,3,2070,93,35,7.461335205438279e+18,"['spd', 'rente', 'bundestagswahl', 'mehrfürdich', 'btw2025']",spdberlin,,,,spd
7461315560609942806,"Wer hier lebt, arbeitet und deutsch spricht, soll zu unserem Land gehören können – und mitbestimmen dürfen. Mit dem neuen Staatsangehörigkeitsrecht schaffen wir echte Teilhabe und fördern den Zusammenhalt in unserer Gesellschaft. Was denkst du? 👇 #Mitbestimmung #Integration #Staatsangehörigkeit #Staatsbürgerschaft #Teilhabe #Zusammenhalt #Gemeinschaft #Miteinander #MehrFürDich #BTW2025 #Bundestagswahl #Bundestag #SPD #Berlin",2025-01-18 17:55:08,DE,2368,948440,38769,4694,7.461315564599479e+18,"['berlin', 'integration', 'spd', 'zusammenhalt', 'miteinander', 'gemeinschaft', 'bundestag', 'bundestagswahl', 'staatsbürgerschaft', 'staatsangehörigkeit', 'teilhabe', 'mitbestimmung', 'mehrfürdich', 'btw2025']",spdberlin,,,,spd
7461183494580948246,Es macht einen Unterschied: Bei der SPD ist mehr für Dich drin. CDU entlastet nur Miiionäre. ,2025-01-18 09:22:42,DE,3,2067,52,8,7.265977955342649e+18,[],spdberlin,,,,spd
7460964066488503574,"Mehr für Familien: Verlässliche Kitas und Schulen sind unser Ziel. Und das Schulmittagessen wird kostenfrei – das heißt mehr Geld im Geldbeutel und weniger Sorgen im Alltag. Sag uns, wie du das findest! 👇 #MehrFürDich #BTW2025 #Bundestagswahl #Bundestag #SPD #Familien",2025-01-17 19:11:11,DE,5,3034,69,105,7.4609640826283e+18,"['familien', 'spd', 'bundestag', 'bundestagswahl', 'mehrfürdich', 'btw2025']",spdberlin,,,"wir brauchen jetzt eine bessere Politik für die Familien, eine verlässliche Betreuung in den Kitas und den Schulen. und wir werden das schulmittagessen kostenfrei machen. auch das führt dazu, dass mehr Geld im Geldbeutel der Eltern ist, weil es jetzt Zeit ist, dass mehr für dich drin ist.
",spd
7460932963019099414,"Wir wollen eine Fachkräfteoffensive für Kitas und Schulen starten – verbindlich vereinbart zwischen allen Bundesländern. Das heißt: Mehr Betreuungsplätze, bessere Betreuung und echte Entlastung für Familien. #Fachkräfte #Kita #Kindergarten #Schule #Betreuung #Entlastung #Familie #Familien #MehrFürDich #BTW2025 #Bundestagswahl #Bundestag #SPD #Berlin",2025-01-17 17:10:29,DE,20,13220,511,164,7.460932963342028e+18,"['berlin', 'familie', 'kindergarten', 'kita', 'schule', 'familien', 'spd', 'bundestag', 'betreuung', 'bundestagswahl', 'fachkräfte', 'entlastung', 'mehrfürdich', 'btw2025']",spdberlin,,,"die hohe teilzeitquote haben wir, weil viele Frauen weniger arbeiten, als sie gerne arbeiten möchten. weil Junge Eltern in Deutschland oft einfach nicht wissen, wohin mit den Kindern. weil immer noch betreuungsplätze fehlen und ganztagsschulen Ergebnis einer über Jahrzehnte komplett gescheiterten Familien und Gesellschaftspolitik der Union. die Altlasten der CDU Familienpolitik sind immer noch nicht abgetragen. das wird schon klar, wenn der Oppositionsführer zum Beispiel sagt, man tut den Frauen damit keinen gefallen, wenn man sie nur der Quote wegen ins Amt hebt. was für 1 Satz!
",spd
7460594229966900502,"Willkommen im Team SPD, Sebastian Schlüsselburg! 🥳 #Neumitglied #Willkommen #HerzlichWillkommen #Welcome #MehrFürDich #BTW2025 #Bundestagswahl #Bundestag #SPD #Berlin",2025-01-16 19:16:01,DE,1,2266,96,67,7.460594210985102e+18,"['berlin', 'welcome', 'willkommen', 'spd', 'herzlichwillkommen', 'bundestag', 'bundestagswahl', 'mehrfürdich', 'btw2025', 'neumitglied']",spdberlin,,,"Sebastian schlüsselburg ist ausgewiesene haushaltexperte. da möchte ich die sozialdemokratische Sache voranbringen. Haushaltspolitik ist kein Selbstläufer, sondern das ist in Zahlen gegossene Politik. da müssen wir besser werden, um für die normalen Leute in den das beste rauszuholen. das ist sicherlich für den Osten spannend, weil wir da als Partei natürlich neben unseren vielen genossen und genossen, die da schon aktiv sind, auch weitere kompetente Menschen brauchen, die die Politik da voranbringen. das sind Dinge, die wir als SPD auch für den kommenden Wahlkampf gut gebrauchen können. und.
",spd
7460564894677585174,"Union: Keine Lohnfortzahlung am ersten Krankheitstag? Olaf Scholz sagt: Das ist respektlos und absurd! Wir als SPD verteidigen gute Arbeit, Respekt und die Errungenschaften unseres Sozialstaates – für dich und alle Beschäftigten. Was sagst du dazu? Schreib’s in die Kommentare! 👇 #Lohn #Arbeit #Respekt #SozialeGerechtigkeit #MehrFürDich #BTW2025 #Bundestagswahl #Bundestag #SPD #Berlin",2025-01-16 17:22:11,DE,3,1622,98,17,7.460564895848189e+18,"['berlin', 'arbeit', 'respekt', 'spd', 'lohn', 'bundestag', 'bundestagswahl', 'sozialegerechtigkeit', 'mehrfürdich', 'btw2025']",spdberlin,,,"kleine Leute, heißt es dann immer so 1 bisschen von oben herab, wir müssen alle mehr arbeiten, sagt der Oppositionsführer. Wen meint er überhaupt? dazu passt diese unsinnige karenztagsidee, die gerade wieder herumgeistert Arbeitnehmer, die krank sind, sollen am 1. krankheitstag keinen Lohn mehr kriegen. was für eine absurde Idee.
",spd
7460533884845837590,"Die Angriffe auf unsere Demokratie nehmen zu: verbal, politisch und physisch. Doch wir stehen geschlossen gegen Hass und Gewalt. Solidarität ist stärker als Hetze!   #MehrFürDich #BTW2025 #Scholz #SPD #Bundestagswahl #Bundestag",2025-01-16 15:21:50,DE,18,18050,727,190,7.460533867599646e+18,"['spd', 'bundestag', 'scholz', 'bundestagswahl', 'mehrfürdich', 'btw2025']",spdberlin,,,"ihr habt es mitbekommen, die Koalitionsverhandlung dort nach der Wahl im Herbst waren schwierig. unsere Schwesterpartei spö hat mit der ÖVP gerungen, den österreichischen christdemokraten und dann sind die ÖVP Vertreter aufgestanden und rausgegangen. und jetzt will die ÖVP 1 Politiker zum Bundeskanzler wählen. der ist, man kann das nicht Anders sagen, 1 extremer rechter. der Fall zeigt, es ist Ernst. es ist eine verdammt ernste Zeit, eine Zeit in der Dinge passieren, die hätte noch vor 1 paar Jahren, vielleicht sogar vor 1 paar Monaten oder gar Wochen niemand für möglich gehalten. und es ist auch eine Zeit der enthemmung, eine Zeit, in der dann hier in Deutschland wahlkämpferinnen und Wahlkämpfer demokratischer Parteien von Rechtsextremisten angegriffen und verletzt werden. ganz aktuell hier in Berlin. wir, wir werden das nicht dulden. wir sind solidarisch mit denjenigen, die für unser Land und für unsere Freiheit einstehen.
",spd
7460229047876996374,"Mehr für dich: 95 % der arbeitenden Menschen bekommen mit unserer Steuerreform mehr Geld in die Tasche. Und die Lebensmittel-Mehrwertsteuer senken wir von 7 % auf 5 %. Sag uns, was du davon hältst! 👇 #MehrFürDich #BTW2025 #Bundestagswahl #Bundestag #SPD #Berlin",2025-01-15 19:38:56,DE,3,7085,87,309,7.460229057558662e+18,"['berlin', 'spd', 'bundestag', 'bundestagswahl', 'mehrfürdich', 'btw2025']",spdberlin,,,"und wir werden dafür sorgen, dass Menschen, die hart arbeiten in den kleinen und mittleren Jobs, dass die spürbar entlastet werden. deswegen machen wir eine einkommensteuere Form und 95 Prozent der arbeitenden Menschen werden mehr Geld in der Tasche haben. und durch die Senkung der Mehrwertsteuer auf Lebensmittel von 7 auf 5 Prozent Sorgen wir auch dafür, dass es mehr Geld im Geldbeutel gibt, weil es jetzt Zeit ist, dass mehr für dich drin ist.
",spd
7460163044728114434,Der Wahlkampf startet – und wir machen es anders: neugierig? Erfahre mehr auf http://link.spd.berlin/BALh50UGfAt. #MehrFürDich #BTW2025 #Bundestagswahl #Mindestlohn #SPD #Gerechtigkeit,2025-01-15 15:22:50,DE,3,1681,125,19,7.46016304383458e+18,"['spd', 'gerechtigkeit', 'mindestlohn', 'bundestagswahl', 'mehrfürdich', 'btw2025']",spdberlin,,,,spd
7459849739626941718,Das Kanzleramt ist kein Platz für Experimente. Erfahrung in Regierungsverantwortung zählt – und Olaf Scholz bringt sie mit: von der Kommunal- bis zur Bundesebene. Friedrich Merz? Hat bis heute keinerlei Regierungserfahrung gesammelt. #MehrFürDich #BTW2025 #Scholz #Merz #SPD #Bundestagswahl,2025-01-14 19:07:01,DE,1,1408,87,12,7.459849763090238e+18,"['merz', 'spd', 'scholz', 'bundestagswahl', 'mehrfürdich', 'btw2025']",spdberlin,,,"2.008 hat Friedrich 03.01 Buch geschrieben. da steht drin, Sozialstaat hat sich überlebt, ist nicht mehr finanzierbar. und auch im Jahr 2.008 gab es übrigens einen bundesarbeitsminister in unserem Land, sich jeden Tag am Schreibtisch mit der Frage beschäftigt hat, was heißt das eigentlich mit dieser Finanzkrise? was heißt das mit den Auswirkungen auch auf die Arbeitsplätze? und wie kann ich dafür sorgen, dass Arbeitsplätze sicher sind? das war Olaf Scholz. während der eine Bücher schreibt über mehr Kapitalismus Wagen, sitzt der andere am Schreibtisch und kümmert sich um die Arbeitsplätze und die beschäftigt in diesem Land.
",spd
7459819523269692694,"Wir brauchen mehr Investitionen in Bildung, Digitalisierung und Infrastruktur. Mit dem neuen Deutschlandfonds bündeln wir öffentliches und privates Kapital, um Unternehmen und Infrastruktur zu stärken. Mehr für dich. Besser für Deutschland! ✊ Sag uns, was du denkst!👇 #MehrFürDich #BTW2025 #Bundestagswahl #Bundestag #SPD #Berlin",2025-01-14 17:09:45,DE,1,1992,56,88,7.459819517393538e+18,"['berlin', 'spd', 'bundestag', 'bundestagswahl', 'mehrfürdich', 'btw2025']",spdberlin,,,"wir brauchen in Deutschland viel mehr Investitionen in Bildung, in Digitalisierung, in Infrastruktur. und um das zu erreichen, werden wir 1 Deutschland vor auf den Weg bringen, in den dann öffentliches und privates Kapital reingeht. wir sorgen damit dafür, dass es mehr Investitionen in Infrastruktur und in Unternehmen gibt, um sie wettbewerbsfähig zu machen, weil es jetzt Zeit ist, dass mehr für dich drin ist.
",spd
7459448264975191318,"Wir wollen den „Made in Germany“-Bonus einführen: Unternehmen, die hier investieren, sichern Jobs und bekommen 10% Förderung zurück. Mehr für dich. Besser für Deutschland! ✊ Sag uns, was du denkst!👇 #MehrFürDich #BTW2025 #Bundestagswahl #Bundestag #SPD #Berlin",2025-01-13 17:09:04,DE,0,1211,72,32,7.459448253727116e+18,"['berlin', 'spd', 'bundestag', 'bundestagswahl', 'mehrfürdich', 'btw2025']",spdberlin,,,"wir wollen einen made in Germany Bonus für Unternehmen, die hier in Deutschland investieren. das heißt 10 Prozent Förderung direkt über die Steuererstattung, wenn unternehmen hier investieren, hier die Arbeitsplätze sichern und hier für mehr Wachstum Sorgen, weil es jetzt Zeit ist, dass mehr für dich drin ist.
",spd
