id,username,partei,video_description,voice_to_text,gpt_topic,topic_clean,create_time,region_code,share_count,view_count,like_count,comment_count,music_id,hashtag_names,effect_ids,playlist_id
7457447541643234592,afdsachsen,AfD,Storch zerstört Haldenwang und Kramer! #afd #bundestag,"Allen Wangen steht für die rücksichtslose instrumentalisierung des VS für parteipolitische Interessen und Kramer für einen obsessiven persönlichen Kreuzzug gegen die AfD. wir erinnern den Hintergrund von haldenwangsernennung im 11.18. die Union hatte Stimmen verloren an die AfD. unsere Umfragewerte stiegen immer weiter an. deshalb beschloss die Merkel Regierung den inlandsgeheimdienst als Waffe gegen die AfD einzusetzen. er fand die Hetzjagd lügen von Chemnitz und ersetzte Maßen durch den willfährigen Handlanger halten Wang. der kampfauftrag für den treuen CDU parteisoldaten war klar, AfD diffamieren, echten ausgrenzen und ihre Wahl Ergebnisse drücken. und der bekanntermaßen Entschuldigung Strunz dumme Haldenwang hat das auch noch öffentlich zugegeben. nicht allein. Zitat, nicht allein der Verfassungsschutz ist dafür zuständig die Umfragewerte der AfD zu senken. nicht allein hat er gesagt, aber er ist zuständig und zwar wesentlich für seinen treuen Dienst für die Union darf er nun für die CDU für den Bundestag kandidieren. und als wir dachten schlimmer wird es nicht mehr, da Kam die Apollo Enthüllung über den Präsidenten des Thüringer Verfassungsschutzes. Kramer. es verschlägt jedem Demokraten schiert die Sprache. zweitausendundfünfzehn nimmt der Sozialpädagoge Aus der aktiven rockerszene gemeinsam mit einem putinahen extremistischen Netzwerk nachtwölfe an einer kranzniederlegung für gefallene der roten Armee Teil. der Verfassungsschutz weiß das und macht ihn kurz darauf zu seinem Präsidenten. im Jurastudium war er gescheitert. das ist fast schon ne lapalie, dass er nicht nur persönlich sondern auch fachlich ungeeignet und unqualifiziert ist. als VS Präsident errichtet er dann 1. Regime Aus Angst und Einschüchterung. 1, 5.. der Belegschaft hat den VS Thüringen verlassen. die referatsleitung rechts und Linksextremismus unbesetzt seit 3 Jahren. 1 Disziplinarverfahren wird gegen ihn eröffnet und er wird als Sicherheitsrisiko eingestuft. der Chef des VS. einem Mitarbeiter hat er offenbar gewaltkörperlich angedroht. und was passiert? nichts. kein dementi, kein Rücktritt, kein Kommentar. große Schweigen, so wie jetzt auch. und das die öffentliche Debatte ausbleibt. das ist der eigentliche Skandal, der Totalausfall der öffentlichen Kontrolle durch die Medien, selbst dann, wenn Rechtsstaat und Demokratie gerade brechen. wie haldenmang mischte sich Kramer auch hemmungslos in den politischen tageskampf. 1 er beschimpfte 1/5 der deutschen Wähler als Bodensatz, als braunen Bodensatz. er rief den AfD Prüffall Aus ohne rechtliche Grundlage. in einer internen E Mail erklärte der zuständige Referatsleiter, Herr Kramer habe das zuständige Referat Zitat bewusst außen vorgelassen. die materialsammlung des Herrn Kramer stammt von Herrn Kramer selbst und neucht. einmal gegenüber seiner Behörde erklärt er die Herkunft dieses Materiales und dann lässt er 1 zentrales juristisches Gutachten verschwinden, wo alles das verurteilt wird. Kram und haldenbank sind Symptome eines krankensystems institutionalisierten machtmissbrauchs. in keiner anderen westlichen Demokratie darf der inlandsgeheimdienst gegen die Opposition eingesetzt werden. denn was unterscheidet eine Demokratie von einer Diktatur? in einer Demokratie entscheidet über das Schicksal einer Partei der Wähler und in einer Diktatur der Geheimdienstchef. und jetzt denken sie einmal ganz kurz scharf darüber nach, in welche Richtung wir uns gerade entwickeln. wenn sie hier heute diese Debatte nicht dazu nutzen um zuzugeben, dass dieser Verfassungsschutz und das haltenbank. und Kramer eine Gefahr für die freiheitlich demokratische Grundordnung. sind nicht mal jetzt Bezug auf diese Person, dann sind sie eine Gefahr für die freiheitlich demokratische Grundordnung. vielen Dank.
","Thema: Internationale Politik

Internationale Politik

",['Internationale Politik'],2025-01-08 07:45:21,DE,388,21315,3455,263,7.457447674816597e+18,"['afd', 'bundestag']",,
7456800975890746657,afdsachsen,AfD,Wir wollen unser Deutschland zurück! Alice Weidel #neuwahlen #weidel #afd #merz #cdu #trump #musk #kickl #fpö #österreich,,"Themenbereich: Wahlkampf

Wahlkampf",['Wahlkampf'],2025-01-06 13:56:21,DE,35,5248,469,22,7.456801014324415e+18,"['trump', 'musk', 'merz', 'cdu', 'afd', 'kickl', 'österreich', 'neuwahlen', 'weidel', 'fpö']",,
7455588112815705377,afdsachsen,AfD,"Der Ukraine-Krieg ist verloren, wir müssen aussteigen. #ukraine #Russland #deutschland #sachsen #AfD #btw25 #weidel #chrupalla #neuwahlen #cdu #merz",,Hashtags: #ukraine #Russland #,[],2025-01-03 07:30:24,DE,2,4015,281,12,7.455588343468838e+18,"['deutschland', 'ukraine', 'merz', 'sachsen', 'cdu', 'russland', 'afd', 'neuwahlen', 'weidel', 'chrupalla', 'btw25']",,
7455306084975168801,afdsachsen,AfD,Wir sind die Alternative zum Niedergang! #chrupalla #weidel #musk #german #deutsch #Deutschland #cdu #merz #gruene #habeck #afd #neuwahlen #madgeburg #steuern #strompreis #tanken #viral #viralvideo,,Hashtags: #chrupalla #weidel,[],2025-01-02 13:15:21,DE,5,2305,267,7,7.455306116092661e+18,"['german', 'viral', 'viralvideo', 'tanken', 'deutsch', 'deutschland', 'musk', 'merz', 'cdu', 'afd', 'steuern', 'gruene', 'madgeburg', 'neuwahlen', 'weidel', 'habeck', 'strompreis', 'chrupalla']",,
7465701502129114401,albrecht_glaser_mdb,AfD,"☝️ Ich hatte es bereits gesagt: Es muss erst eine Wahl anstehen, bis die CDU etwas ändern will. Hinzu kommen starke 23 % für die AfD in den Umfragen. Stellen Sie sich vor, was wir alles erreichen können, wenn die AfD noch stärker wird! ➡️ Das Votum der Bürger für die AfD führt dazu, dass die undemokratische Brandmauer bröckelt. Ein erster Schritt zur dringend nötigen Migrationswende ist getan. Wir führen an. Die CDU kann folgen. 🇩🇪 Liebe Bürger, Sie haben es in der Hand. Am 23. Februar. #afd #cdu #merz #migration #brandmauer",,Wahlkampf,['Wahlkampf'],2025-01-30 13:35:10,DE,0,798,76,4,7.465701644852809e+18,"['merz', 'cdu', 'migration', 'afd', 'brandmauer']",,
7464662582784167200,albrecht_glaser_mdb,AfD,"Verräterische Details: CDU schreibt, der Mord in Aschaffenburg sei eine neue Dimension der Gewalt. Daran aber ist überhaupt nichts neu! Denken Sie an Terror wie den Anschlag am Breitscheidplatz vor NEUN Jahren. Der Terror hat nicht zum Aufwachen der Union geführt. Das „Aufwachen“ hat eher etwas mit dem 23. Februar zu tun. Bedenken Sie: Der vorgegebene Kurs der CDU könnte mit dem Wahlkampf zu tun haben, und nicht dem ernsthaften Willen, wirklich etwas zu ändern. #cdu #aschaffenburg #migration #afd #neuwahl",,Wahlkampf.,['Wahlkampf'],2025-01-27 18:23:24,DE,2,750,78,6,7.464664458485337e+18,"['aschaffenburg', 'cdu', 'migration', 'afd', 'neuwahl']",,
7470510164223790368,albrecht_glaser_mdb,AfD,Bald sind Neuwahlen: Herr Merz keilt sich mit Rotgrün wie die Kesselflicker. Aber jeder weiß: Nach der Wahl wird er mit SPD oder (und?) Grünen ins Bett steigen. Eine Änderung? So nie möglich! Nur eine starke AfD kann einen großen Politikwechsel erwirken. #merz #cdu #afd #neuwahl #spd #gruene #brandmauer,"ich mache nun als Person schon seit 33 Jahren hauptamtliche Politik und habe 1 gutes Urteil für politische Entwicklungen und bin einer der Gründer, die vor 12 Jahren die AfD beschlossen hat ins Feld zu schicken und wie wir in diesen Tagen sehen, relativ erfolgreich. ich sage ihnen Aus diesem Hintergrund raus und weil es eben jetzt im Moment im Lande lichterlob brennt, wir befinden uns in einer massiven Wirtschaftskrise, die zunehmen wird in ihrer gravidität. die Zahl der Arbeitslosen wird steigen, die Zahl der ähm fabrikinsolvenzen wird steigen, also es wird dramatisch werden. wir haben im 3. Jahr eine Rezession, das heißt also 111 Rückgang der wirtschaftstätigkeit in unserem Land. das hat kein Land in der EU, das hat kein Land der großen entwickelten OCD Länder. also es ist 1 nationales selbstgemachtes Phänomen. ich teile ihnen mit, dass die gesamte Weltwirtschaft um uns herum, also um etwa 3 bis 4 Prozent pro Jahr wächst. da sehen sie Aus diesem Gegensatz, dass das interne Ursachen in Deutschland hat und die liegen in dieser politischen Kultur mit dem Stichwort rot grün bezeichnet. wir haben das migrationsproblem an der Backe, was uns um die 75 Milliarden pro Jahr kostet und sie müssen auch sie alle, wenn sie es nicht schon wissen, erkennen, die Menschen, die hierherkommen sind hochgratig an Alphabeten, sehr, sehr viele haben überhaupt keinen Schulabschluss und 1 Berufsabschluss hat fast niemand eine Integration sich vorzustellen, was immer man darunter versteht mit diesen Menschen wird in 9 von 10 Fällen nicht. gelingen kann nicht gelingen. stellen sich vor, 1 Araber, der nicht Arabisch schreiben kann äh, der soll Deutsch lernen, lesen, schreiben und sprechen. das ist völlig ausgeschlossen, von kleinen Kindern mal abgesehen. wir haben nach wie vor bei den grünen die politische Aussage, wir wollen keine Begrenzung der Migration haben. das heißt, dort ist hoffnungmals verloren in diesem Teil der schicksalsfragen. und jetzt kommt Herr März, keilt sich heute morgen mit rot und grün wie die Kesselflicker und alle Leute wissen, morgen nach der Wahl wieder mit einem von beiden ins Bett steigen, eine Koalition machen und äh, ja, bleibt die Antwort schuldig, wie er dann die Politik in Deutschland ändern will, wenn er mit einem solchen Partner, der das Gegenteil will von dem, was er behauptet, dass er wolle, zusammen irgendeine stimmliche Politik machen will. deshalb muss ich noch einmal den Appell an sie richten, in diesen wenigen Tagen vor der Wahl machen sie sich klar, nur wenn wir 1 starkes Ergebnis fahren, ja dann kommen wir nicht unmittelbar in Regierungsverantwortung, das stimmt, aber es baut sich Druck auf, man fürchtet uns, man hat verstanden, wenn man selber weiter die Probleme verschleppt, wenn die Lage in Deutschland schlimmer wird, dann wird die AfD größer. das ist kein Ehren mehr, das Motiv, eine gute Politik zu machen, bloß damit wir nicht größer werden. aber es ist immer noch besser, wie wenn sie nicht wenigstens die Furcht haben, dass wenn sie weiter schlechte Politik machen, wir dann doch und sei es. dann vielleicht erst das nächste mal in das Heft Aus der Hand nehmen. ich bitte sie, das zu bedenken. ihre Stimme ist nicht verloren, sie ist wertvoll. sie wird sie verzinsen. denken sie jetzt in diesen Tagen und bei ihrer Wahlentscheidung an dieses Thema. es geht um dieses Land, es geht um eine große, um einen großen Politikwechsel. und den wird es nach Lage der Dinge nur geben, wenn wir in diesem Land stark sind und Einfluss ausüben können.
","Themenbereich: Wahlkampf

Wirtschaft &","['Wahlkampf', 'Wirtschaft & Finanzen']",2025-02-12 12:35:10,DE,95,8794,731,92,7.47051033097254e+18,"['merz', 'spd', 'cdu', 'afd', 'gruene', 'neuwahl', 'brandmauer']",,
7458342160753020182,alice_weidel_afd,AfD,"„Ich möchte, dass die Sicherheit der eigenen Bevölkerung wieder in den Mittelpunkt gestellt wird. Wir müssen Politik für unser Land machen, für unsere Leute.“ #AfD #sicherheit #deutschland #grenzsicherung #deshalbafd #aliceweidel #alternativefürdeutschland #wahlkampf #neuwahlen #BTW2025 #teamAlice","ich möchte, dass die Sicherheit der eigenen Bevölkerung wieder eine Mittelpunkt gestellt wird. wir müssen Politik für unser Land machen, für unsere Leute und dazu gehört eine robuste grenzsicherung und der Rausschmiss von Menschen, die sich hier nich benehmen können.
","Thema: Sicherheit & Ordnung

Sicherheit &",['Sicherheit & Ordnung'],2025-01-10 17:36:50,DE,472,128136,12556,1397,7.458342141313093e+18,"['deutschland', 'teamalice', 'afd', 'sicherheit', 'wahlkampf', 'neuwahlen', 'alternativefürdeutschland', 'aliceweidel', 'deshalbafd', 'grenzsicherung', 'btw2025']",,
7458278314315369750,alice_weidel_afd,AfD,"„Unser Staat erlaubt den Menschen, ihre Pässe wegzuwerfen, bevor sie unsere Grenzen überqueren, die nicht geschützt und kontrolliert werden.“ „Our state allows people to throw away their passports before they cross our borders that are not protected and controlled.“ #migrationspolitik #grenzenschützen #AfD #aliceweidel #space #conversation #x #musk ","First, our state allows people to throw away their passports before they cross our borders that are not protected and controlled. So 57%, almost 60% of the people coming into our country on, uh, through a open border, they throw away their papers. Why do they do that? Because once entered our country, our funny country with this funny immigration policy, they cannot be deported anymore. So that's the reason why. So our state, our government, like, um, the Angela Merkel government and the last one, they proclaimed a policy that everyone can choose to cross our border, to immigrate into our social security system, and cannot be deported afterwards because they threw away their passports.
","Thema: Migration

Migration

Migration

Migration",['Migration'],2025-01-10 13:29:07,DE,773,224661,8038,923,7.458278302266494e+18,"['x', 'space', 'conversation', 'musk', 'afd', 'aliceweidel', 'migrationspolitik', 'grenzenschützen']",,
7458179860167445782,alice_weidel_afd,AfD,Vorbereitungen für die gestrige Konversation mit Elon Musk auf Space X. #AfD #jetztafd #Neuwahlen #aliceweidel #x #aliceweidel #fürdich #elonmusk #wahlkampf #bundeskanzlerin ,,"Thema: Wahlkampf

Wahlkampf

",['Wahlkampf'],2025-01-10 07:07:11,DE,90,87386,7559,712,7.458179850986425e+18,"['x', 'fürdich', 'afd', 'wahlkampf', 'bundeskanzlerin', 'elonmusk', 'neuwahlen', 'aliceweidel', 'jetztafd']",,
7457514479530675478,alice_weidel_afd,AfD,Unterstütze uns im Wahlkampf und erhalte als Dankeschön die Chance auf eines von drei signierten #TeamAlice-Shirts pro Woche!  Jetzt auf alice-weidel.de/unterstuetzen anmelden und mitmachen! #AfD #aliceweidel #teamalice #wahlkampf #jetztafd #alternativefürdeutschland,"jetzt mitmachen! Grafik oder Video von Alice Weidel Punkt de herunterladen, auf dem eigenen Kanal veröffentlichen und uns den Link zu deinem Beitrag zusenden Freunde, das ist das Endprodukt, wir verschenken pro Woche 3 signierte Team Alice Shirts als Dankeschön an alle einsender.
","Wahlkampf.

Wahlkampf

(Note",['Wahlkampf'],2025-01-08 12:05:02,DE,18021,2601583,203093,16870,7.457514477203066e+18,"['teamalice', 'afd', 'wahlkampf', 'alternativefürdeutschland', 'aliceweidel', 'jetztafd']",,
7457513253707549974,alice_weidel_afd,AfD,"Steuererleichterung für die, die unser Land am laufen halten. Das ist unser Plan für Deutschland. #AfD #jetztafd #Neuwahlen #aliceweidel #teamalice #fürdich #fyp #wahlkampf #Deutschland #nurafd #deshalbafd ","die Bürger Zahlen und Zahlen, doch kaum etwas kommt bei ihnen an. wir sagen genug. wir heben den Freibetrag auf 14.000 Euro an, senken unternehmenssteuern und schaffen die CO 2 Abgabe AB. damit bleibt ihr Geld dort, wo es hingehört, bei ihnen Steuererleichterung für die, die unser Land am laufen halten. das ist unser Plan für Deutschland. deshalb am 23.februar mit beiden Stimmen, Alternative für Deutschland.
","Wirtschaft & Finanzen

Wirtschaft & Fin",['Wirtschaft & Finanzen'],2025-01-08 12:00:16,DE,274,71438,5739,478,7.457513261111184e+18,"['deutschland', 'fyp', 'teamalice', 'fürdich', 'afd', 'wahlkampf', 'neuwahlen', 'aliceweidel', 'nurafd', 'deshalbafd', 'jetztafd']",,
7457231795143150870,alice_weidel_afd,AfD,"Millionen erhalten #Bürgergeld, während #Unternehmen händeringend #Arbeitskräfte suchen. Mit einer AfD-Regierung wird Leistung wieder belohnt!  Am 23. Februar: Mit beiden Stimmen AfD!  #AfD #deshalbafd #arbeitsmarkt #deutschland  #zukunft #alternativefürdeutschland #zukunftsplan #neuwahlen #aliceweidel #wahlkampf #teamalice ","während Millionen Bürgergeld beziehen, suchen unsere Unternehmen händeringend Arbeitskräfte. das Bürgergeld wird bei uns zur aktivierenden Grundsicherung beschränkt auf Staatsbürger und legale EU Bürger. mit einer AfD Regierung wird wieder Leistung belohnt und jeder der arbeiten kann dazu motiviert. die Zeiten der stillstands sind vorbei. deshalb am 23.februar mit beiden Stimmen Alternative für Deutschland.
","Wahlkampf

Soziales & Arbeit

","['Soziales & Arbeit', 'Wahlkampf']",2025-01-07 17:48:04,DE,174,60979,4150,325,7.457231818513714e+18,"['deutschland', 'teamalice', 'zukunft', 'afd', 'wahlkampf', 'unternehmen', 'neuwahlen', 'alternativefürdeutschland', 'zukunftsplan', 'aliceweidel', 'arbeitsmarkt', 'arbeitskräfte', 'deshalbafd', 'bürgergeld']",,
7457135942839635222,alice_weidel_afd,AfD,"Die modernsten und sichersten #Kernkraftwerke Deutschlands wurden durch den Einfluss grüner #Ideologie abgeschaltet. Mit der AfD bringen wir moderne Kernkraftwerke wieder zurück ans Netz.  Wir setzen auf moderne Technologien, Forschung und Reaktoren der nächsten Generation, um saubere, sichere und bezahlbare #Energie für alle zu gewährleisten.  Am 23. Februar: Beide Stimmen für die AfD – für eine verantwortungsvolle Energiepolitik! #AfD #kernkraft #energiezukunft #energiepolitik #deshalbafd #neuwahlen #alternativefürdeutschland #aliceweidel #teamalice","Deutschland hatte die modernsten und sichersten Kernkraftwerke der Welt und man schaltet sie AB. warum? wegen grüner Ideologie Anlagen, die noch betriebsbereit sind, werden mit der AfD schnell wieder aufbereitet und ans Netz gebracht. mit Forschung und Reaktoren der nächsten Generation machen wir unser Land fit für die Zukunft. sichere, saubere und bezahlbare Energie für alle. deshalb am 23.februar mit beiden Stimmen die Alternative für Deutschland.
","Thema: Umwelt & Energie

Umwelt &",['Umwelt & Energie'],2025-01-07 11:36:09,DE,205,72546,5698,393,7.45713596773899e+18,"['energie', 'teamalice', 'afd', 'kernkraft', 'neuwahlen', 'ideologie', 'alternativefürdeutschland', 'aliceweidel', 'kernkraftwerke', 'deshalbafd', 'energiepolitik', 'energiezukunft']",,
7456894235162316054,alice_weidel_afd,AfD,"Was wir wollen: Bezahlbarer Wohnraum für die Menschen in unserem Land. Energie, die wieder bezahlbar gemacht wird. Wir als AfD setzen auf Technologieoffenheit! Wir wollen ein Deutschland, in dem sich die Menschen wieder sicher fühlen können. #AfD #jetztafd #Neuwahlen #aliceweidel #teamalice #fürdich #fyp #wahlkampf #Deutschland #nurafd #deshalbafd #fy #bundeskanzlerin #Grenzen ",,"Thema: Soziales & Arbeit

Um",['Soziales & Arbeit'],2025-01-06 19:58:08,DE,522,107110,10810,564,7.456894262882684e+18,"['fy', 'deutschland', 'fyp', 'teamalice', 'fürdich', 'afd', 'grenzen', 'wahlkampf', 'bundeskanzlerin', 'neuwahlen', 'aliceweidel', 'nurafd', 'deshalbafd', 'jetztafd']",,
