id;username;partei;video_description;voice_to_text;gpt_topic;topic_clean
7464930051654421782;doering.felix;SPD;Mein offener Brief an Helge Braun und Frederik Bouffier  Berlin, den 28. Januar 2025 Sehr geehrter Herr Abgeordneter Braun, lieber Helge, sehr geehrter Herr Abgeordneter Bouffier, lieber Frederik, diesen Mittwoch begehen wir im Bundestag die Gedenkstunde für die Opfer des Nationalsozialismus. Am gleichen Tag kommt es nach dem Willen Ihres Kanzlerkandidaten zum ersten Mal seit der Zeit des Nationalsozialismus zu einer Mehrheit im höchsten deutschen Parlament durch Rechtsextreme. Im Wissen um die Mehrheitsverhältnisse im Deutschen Bundestag und im Wissen darum, dass seine Mehrheit nur durch die Unterstützung von Rechtsextremen entsteht, plant Friedrich Merz diese Woche, Anträge zur Migrationspolitik einzubringen. Wenn man Anträge einbringt, hat man keinen Einfluss darauf, wer ihnen zustimmt. Bisher war es aber gute Tradition unter Demokraten, Anträge dann nicht einzubringen, wenn die AfD ausschlaggebend für die Mehrheit sein könnte. Genau deshalb kündigte Herr Merz bei seiner Rede im Bundestag am 13.11.2024 an, vor der Aufsetzung eines Tagesordnungspunkts stets das Gespräch mit den demokratischen Parteien zu suchen. Um zu verhindern „dass auch nur ein einziges Mal eine zufällige oder tatsächlich herbeigeführte Mehrheit mit denen da von der AfD zustande kommt.“ (Zitat aus dem Protokoll des Deutschen Bundestags vom 13.11.2024). Diese Zusage gilt nun nicht mehr. Und das halte ich für eine große Gefahr. Ich bitte Sie, Herr Kollege Braun, mit Ihrer Stimme kein Teil dieser Mehrheit zu sein. Und ich bitte Sie, Herr Bouffier, als möglicherweise zukünftiger Bundestagabgeordneter, auszuschließen, jemals Teil einer solchen Mehrheit zu sein. Denn die Menschen in unserem Wahlkreis sollten wissen, wo Sie im Fall der Fälle stehen. Wir alle sind zutiefst entsetzt angesichts der schrecklichen Tat von Aschaffenburg. Sie ziehen Ihre politischen Schlüsse daraus und wir unsere. Und dass wir uns auch nach Gesprächen nicht darin einig sind, ist zwar manchmal schmerzhaft und sorgt bei Ihnen wie bei uns für Kopfschütteln und vielleicht auch Unverständnis. Das ist jedoch legitim und normaler Bestandteil unserer demokratischen Auseinandersetzung. Aber niemals – wirklich niemals – dürfen Rechtsextreme bei einer Abstimmung im Bundestag das Zünglein an der Waage sein. Mit freundlichen Grüßen Felix Döring, MdB Der Brief im Original: https://www.felix-doering.de/wp-content/uploads/Offener-Brief-MdB-Braun-MdL-Bouffier.pdf;;S&O;[]
7466802842011962646;fiedelseb;SPD;Boris Pistorius war zu Besuch! In meinem Video findest du Eindrücke aus unserer gemeinsamen Diskussionsveranstaltung👆🏻 Ich bedanke mich bei allen Mitwirkenden, interessierten Teilnehmenden und vor allem bei Boris für die tolle Zusammenarbeit! #mülheimanderruhr #essenborbeck;;P;[]
7461553816094149910;guelistan.yueksel.mdb;SPD;Kleiner Rückblick auf die letzten drei Jahre…😎 #supercut #trend #berlin #mönchengladbach ;;P;[]
7462679709294349590;isabel.cademartori;SPD;Am Samstag, den 25. Januar 2025 kommt der SPD-Vorsitzende Lars Klingbeil nach Mannheim und stellt sich euren Fragen! 🗓 Wann? 25. Januar, 13:00–14:30 Uhr 📍 Wo? Die Küche Jungbusch, Hafenstraße 49, 68159 Mannheim Seid dabei und bringt eure Fragen mit – wir freuen uns auf den Austausch! #KlingbeilImGespräch #Mannheim #SPD #IsabelCademartori;;W;[]
7460164782507724034;jens.peick.mdb;SPD;Malochen für Dortmund 💪 Von der Bildungsexpertin bis zum Lebensretter – Unser Alltag funktioniert, weil viele Menschen jeden Tag hart dafür arbeiten. Doch das geht nur mit fairen Arbeitsbedingungen und guter Infrastruktur. Deshalb: Investieren statt kaputt sparen! Mit einer Vermögenssteuer und einer Reform der Schuldenbremse investieren wir in das, was zählt. Für unsere Zukunft und für die Zukunft unserer Kinder. Dafür setze ich mich ein! #malochen #investitionen #versorgung #vermögenssteuer #dortmund #spddortmund #teamdortmund;ich bin Jens Paik. für euch bin ich im Bundestag. für alle, die jeden Tag malochen, damit unsere Stadt funktioniert. deswegen war ich in Dorf und unterwegs und habe Mir angeschaut, worauf es jetzt ankommt. am besten funktioniert alles, wenn wir davon gar nichts mitbekommen. wenn unser Müll abgeholt wird, bevor wir das Haus verlassen. wenn die Straßenbahn pünktlich kommt und uns zur Arbeit bringt. wenn wir unsere Kinder danach von der offenen ganz tagsbetreuung abholen. wenn das Wasser Aus dem Hahn und der Strom Aus der Steckdose kommen, ohne dass wir darüber nachdenken müssen. die Krisen der vergangenen Jahre haben uns gezeigt, dass das alles nicht selbstverständlich ist. während der Corona Pandemie waren unsere Krankenhäuser am Limit, unsere Kitas und Schulen hatten oft geschlossen. durch die folgen des russischen angriffskriegs waren Strom und Wärme plötzlich viel zu teuer. wir haben diese Krisen gemeistert, aber sie haben 1 bewiesen, unsere Grundversorgung muss verlässlich sein. sie darf kein Luxus sein und wir dürfen niemanden damit allein lassen. deshalb dürfen wir daran nicht sparen. jeden Tag gehen den Dorf und Menschen zur Arbeit, damit unser Alltag funktioniert. ich habe viele von ihnen getroffen, von der bildungsexpertin bis hin zum Lebensretter. sie machen ihren Job gerne und mit viel Leidenschaft, aber es fehlt dann Anerkennung ausreichen Fachkräften und notwendigen Investition. das müssen wir ändern. wir brauchen eine Wiedereinsetzung der Vermögenssteuer, um mehr finanziellen Spielraum zu schaffen. und wir müssen die Schuldenbremse reformieren. sie verhindert aktiv, dass wir in die Zukunft unseres Landes investieren. können. mit Einsparung im Bundeshaushalt zahlen wir über kurz oder lang drauf. als Sozialdemokrat bin ich davon überzeugt, dass gute Löhne und eine vernünftige Infrastruktur wichtige Investition in unsere Zukunft und die Zukunft unserer Kinder sind. für alle die malochen für Dortmund.;S&A;[]
7467907794797202710;jens.peick.mdb;SPD;Respekt für deine Arbeit! 💪 Denn unser Alltag funktioniert nur, weil viele Menschen jeden Tag hart dafür arbeiten. #malochen #dortmund #spddortmund #teamdortmund #arbeit #respekt;;S&A;[]
7460562724326526230;josephineortlebmdb;SPD;Stahl aus dem Saarland wird eine Zukunft haben. Davon bin ich überzeugt! . . . #SPD #Bundestag #Saarland #Saarbrücken #Merz #GrünerStahl;;U&E;[]
7464698239455989014;kristianklinck;SPD;Heute vor 80 Jahren, am 27. Januar 1945, wurde das Konzentrationslager Auschwitz von sowjetischen Soldaten befreit. Seit vielen Jahren ist der heutige Tag der Holocaust-Gedenktag. Der vom Deutschen Reich und von Japan begonnene Zweite Weltkrieg forderte insgesamt über 50 Millionen Menschenleben. Jüdinnen und Juden, Sinti und Roma, Kriegsgefangene und andere, die nicht in das rassistische Klischee der Nazis passten, waren dem Vernichtungswahn besonders ausgesetzt. Dabei waren viele deutsche Juden begeisterte Patrioten. Der Vater von Anne Frank diente von 1915 bis 1918 an der Westfront und war Träger des Eisernen Kreuzes! Dennoch wurden die deutschen und europäischen Juden ausgegrenzt, vertrieben, deportiert und schließlich ermordet. Dies war ebenfalls das Schicksal weiterer ebenfalls schuldloser Gruppen. Das Merkmal einer totalitären Diktatur liegt darin, dass niemand der Verfolgung entrinnen kann, wenn die Regierung seine Zerstörung beschlossen hat. Deswegen verteidigen wir das Asylrecht, und es ist ein Unding, dass es gerade in diesen Tagen in Frage gestellt wird. Heute haben wir in Neumünster der Toten gedacht und uns gegenseitig ermahnt, dass so etwas nie wieder geschehen darf. Diese Mahnung ist ein Fundament der deutschen Gesellschaft und wir werden dieses Fundament erhalten. Wir werden unsere Freiheit, unser Grundgesetz und unsere Demokratie bewahren. Vielen Dank an alle, die beim Gottesdienst und der Kranzniederlegung dabei waren. Autoritäre und totalitäre Diktaturen können dann die Macht ergreifen, wenn die Menschen gespalten sind. Ein einiges Volk wird sich ihnen immer entgegenstellen. Daher wehren wir uns gegen jeden Versuch, die Gesellschaft auseinanderzudividieren. Jung oder alt, progressiv oder konservativ, männlich oder weiblich - wir schauen auf das, was uns vereint, und das ist unser Bekenntnis zu unserer Demokratie, der Menschenwürde und den unveräußerlichen Menschenrechten.;;S&O;[]
7473142028675648790;luciaschanbacher;SPD;#saytheirnames 5 Jahre ist #hanau her: Gökhan Gültekin, Sedat Gürbüz, Said Nesar Hashemi, Mercedes Kierpacz, Hamza Kurtović, Vili Viorel Păun, Fatih Saraçoğlu, Ferhat Unvar Kaloyan Velkov  #vomkesselindenbundestag #mitherzfürstuttgart;;S&O;[]
7472529014570126614;mathias.papendieck;SPD;Lieber Florian: Danke für deinen Einsatz als Gemeindevertreter und für deine fortwährende Unterstützung! #SPD #BTW2025 #LOS #LandkreisOderSpree #FrankfurtOder #AmtOderVorland #MathiasPapendieck #NahBeiDenMenschen #engagiertfürgerechtigkeit;;P;[]
7470264347999194390;mathias.papendieck;SPD;Liebe Maria: Herzlichen Dank für deine Unterstützung über all die Jahre. Ich weiß dein Engagement sehr zu schätzen! #SPD #BTW2025 #LOS #LandkreisOderSpree #FrankfurtOder #MathiasPapendieck #EngagiertFürGerechtigkeit #powerwoman #powerfrau;;P;[]
7465388696850812182;matthias.mieves;SPD;Was heute im Bundestag passiert ist, ist eine Zäsur ohne Wenn und Aber. Friedrich Merz und die Union haben sich dafür entschieden, mit den Rechtsextremen zu paktieren. Damit macht sich die Union zum Steigbügelhalter.  #MittestattMerz #spd #helmutschmidt;;S&O;[]
7469471659389357334;mdbaldy;SPD;Eine Woche im Bundestag ✨ #spd #mainz #bundestag #danielbaldy #pokemon ;ihr wolltet schon immer mal wissen, wie eine Woche im Bundestag abläuft. hier sind n paar Einblicke und wie ihr seht am Handy, es geht los wie im Wahlkreis. erstmal Pokmon go checken, aber dann wird natürlich auch ganz viel hier gelaufen. für Abgeordnete gilt die Anwesenheitspflicht und deshalb immer das Wichtigste, sich in die Anwesenheitsliste einschreiben. wenn man es nicht tut, muss man Strafe Zahlen und ihr könnt ja mal raten wie viel Strafe das so ist, wenn man an einem Tag unentschuldigt fehlt. so ne Sitzungswoche muss natürlich gut vorbereitet sein und dazu gehört dann natürlich auch die bürobesprechung mit meinen Mitarbeiterinnen und Mitarbeiter. dann geht's drum, was so diese Woche ansteht, was in den ausschüssen, was im Plenum Abend ansteht und natürlich auch OB ich diese Woche rede oder nicht. wo nicht glatt ist, kannst du rennen und das gilt jetzt auch, denn schnell in Innenausschuss. der Innenausschuss tagt nicht öffentlich, deshalb sind auch keine Videos erlaubt, sondern erst danach. und ja, ihr müsst Mir jetzt einfach glauben, dass es spannend war. oben sitzen meistens Mitarbeitende von Abgeordneten oder auch mitarbeiten Aus dem Bundesrat Aus der Fraktion, die sich den Ausschuss anschauen. vorne sitzt der oder die Vorsitzende 1 Abgeordneter Aus der Mitte des Ausschusses und auf dem Monitor kann je nach Ausschuss entweder tatsächlich die Sitzung Hybrid stattfinden oder es wird einfach nur die Redezeit angezeigt. der Ausblick Aus m Büro in die anderen Büros is immer wie so n kleines wimmelbild. aber nich ablenken lassen. denn ich schreib hier grade an meiner rede, die ich am Freitag noch halten werde. es gab auch mehrere namentliche Abstimmungen diese Woche. man sieht danach immer bei so einer namentlichen Abstimmung welcher Abgeordnete, welcher Abgeordnete wie abgestimmt hat und kann das dann tatsächlich im Internet nachverfolgen. wenn ich mit Mappe ins Plenum gehe, dann ist das immer 1 Zeichen, ich halte eine rede und so ist es jetzt auch. und die reden könnt ihr auch immer beim Bundestag oder auf meinem YouTube Kanal und Nachhinein noch ansehen. nein das ist nicht Sandra maisberger, sondern Emily fontes, ne ganz ganz liebe Kollegin von Mir und auch sie macht Social Media und macht das richtig cool und ich durfte bei ihrem Format Hocker und Haltung dabei sein. und schaut auch gerne mal bei ihr und auf ihren Kanälen vorbei. 1. Highlight jeder Sitzungswoche sind Besucherinnen und Besucher Aus dem Wahlkreis, hier ne Schülergruppe vom frauenlob Gymnasium, die da waren. und ich finds immer mega, was für interessante Fragen die Schülerinnen und Schüler stellen, was ihnen auf dem Herzen liegt. und deshalb schultermine, absolute lieblingstermine, ja.;P;[]
7473164414544399638;nils.schmid.spd;SPD;Gökhan Gültekin Sedat Gürbüz Said Nesar Hashemi Mercedes Kierpacz Hamza Kenan Kurtović Vili Viorel Păun Fatih Saraçoğlu Ferhat Unvar Kaloyan Velkov #SayTheirNames #Hanau Wir gedenken der Menschen, die am 19. Februar 2020 in Hanau getötet wurden. Ein lebendiges Gedenken wahrt ihre Würde. Rassismus tötet. Und der rassistische Anschlag in Hanau muss uns immer daran erinnern, jeden Tag und überall gegen Menschenfeindlichkeit, Rechtsextremismus, Hass und Hetze aufzustehen. Hanau ist überall. #KeinVergessen #5Jahredanach @19FebruarHanau #RechteGewaltTötet;;S&O;[]
7473859204646735126;sebastian_hartmann;SPD;Schau mal herein! Ich bin Sebastian Hartmann, Dein Abgeordneter im Bundestag. Mein Bürgerbüro in Troisdorf ist für Dich da! ✨ #SPD #Troisdorf #NRW #Bundestag #Politik #FürEuchDa #Bürgernähe #Deutschland #Engagement ;;P;[]
7458585926109760790;spd.mv;SPD;Heute um 11 Uhr startet unser Bundesparteitag.  Bist du dabei? Live unter: parteitag.spd.de Wir küren unseren Kanzlerkandidaten und beschließen ein starkes Regierungsprogramm: mehrfürdich.spd.de ❤️ Gestern Abend haben wir schonmal den Himmel über dem Parteitag zum Strahlen gebracht. ✨;;W;[]
7463935396494249238;spdberlin;SPD;Wir als SPD haben Deutschland endlich ein modernes Staatsangehörigkeitsrecht gegeben – für echte Teilhabe und Integration: ✅ Doppelte Staatsbürgerschaft. ✅ Keine ‚Staatsbürgerschaft auf Probe‘. ✅ Klare Perspektiven für Zugewanderte. Friedrich Merz und die Union wollen diese Errungenschaften rückgängig machen. Wir sagen: Nicht mit uns! Was denkst du dazu? 👇 #Mitbestimmung #Integration #Staatsangehörigkeit #Staatsbürgerschaft #Teilhabe #Zusammenhalt #Gemeinschaft #Miteinander #MehrFürDich #BTW2025 #Bundestagswahl #Bundestag #SPD #Berlin;deshalb war es so wichtig, dass wir das Staatsangehörigkeitsrecht modernisiert haben Friedrich März will diese Reform rückgängig machen. die doppelte Staatsbürgerschaft lehnt er AB und er droht eingebürgerten sogar die Staatsbürgerschaft in Zweifel wieder zu entziehen. für zugewanderte soll es also wohl eine Staatsbürgerschaft 2. Klasse geben. nur auf Probe, was für eine Kurzsichtigkeit in dem Land, das so sehr auf Zuwanderung angewiesen is. diese Risse und die Maß, diese haltungsschwäche, dieser wankelmut und die Unbeherrschtheit eines Friedrich März haben im Kanzleramt nichts verloren. genossenen genossen.;S&O;[]
7463920303173913878;spdberlin;SPD;Es darf keine Zusammenarbeit mit extrem rechten Parteien in Deutschland geben. #SPDBerlin #SPD #mehrfürdich #noafd ;"wenn der Oppositionsführer jetzt sagt, er könne sich auch vorstellen, hier Gesetze einzubringen mit Unterstützung der AfD, dann weiß ich nicht, was ich noch glauben kann. es darf keine Zusammenarbeit mit extrem rechten Parteien in Deutschland geben. zu keinem Zeitpunkt und nirgendwo mehr. für dich besser für Deutschland, SPD, soziale Politik für dich.
";S&O;[]
7470174306329283862;spdberlin;SPD;🚨 Demo gegen Rechts – sei dabei! 🚨 Wir lassen uns nicht spalten. Wir lassen nicht zu, dass Rassismus, Antisemitismus und rechte Hetze wieder salonfähig werden. 📍 Wo? Unter den Linden / Bebelplatz ⏰ Wann? 16. Februar 2025, um 14 Uhr Die Mehrheit in diesem Land steht für Vielfalt, Respekt und Demokratie. Lass uns das gemeinsam zeigen! 💪 👉 Alle Infos: http://link.spd.berlin/e5K950UXAOL Bist du dabei? Schreib’s in die Kommentare! ✊👇 #HandInHand #StopptDieRechten #MehrFürDich #SPD #NieWieder #WirSindDieBrandmauer #Brandmauer #NoAfD #GegenAfD #SPDBerlin;für 1 Deutschland das nicht nach rechts kippt. الله اكبر!;S&O;[]
7461992476425932054;spdniedersachsen;SPD;Was meinst Du zu Trumps Rückkehr? 🇺🇸 #trump #zusammenhalt #europa #niedersachsen ;Donald Trump ist zurück im Amt. was bedeutet das für unser Leben hier? Trump steht für America first und das bedeutet weniger Zusammenarbeit mit der EU. für Niedersachsen als exportland könnte das handelsbarrieren bedeuten, besonders für unsere Automobil und Landwirtschafts Branche. mehr Zölle und dafür weniger Aufträge. das spüren dann natürlich auch die Menschen hier vor Ort. Trump's Rückkehr könnte auch den Kampf gegen den Klimawandel erschweren. Niedersachsen setzt auf erneuerbare Energien, aber wenn die USA wieder Fossile Energien fördern, wird die Energiewende teurer und schwieriger. und Trump's harte Haltung gegen Migration und internationale Zusammenarbeit stehen im Gegensatz zu unseren Werten. 1 Rückschritt in den USA könnte auch rechtspopulistischen Kräften hier zu lande aufentgeben und deshalb ist klar, wir brauchen mehr Zusammenhalt. also lasst uns in Europa und auch in Niedersachsen mehr füreinander kämpfen. was denkt ihr darüber? schreibt es in die Kommentare!;I;[]
7471204489647770902;spdsh;SPD;Die Tasse Kaffee, so muckelig ☕️☺️ Aber niemals mit Nazis! (F) #DieTasseKaffee #SchauMalHerein #somuckelig #muckelig ;;P;[]
7460776184104619296;spd_hamburg;SPD;Am Samstag, dem 18. Januar 2025, könnt ihr unseren Spitzenkandidaten Peter Tschentscher gemeinsam mit Finanzsenator Andreas Dressel auf dem Wochenmarkt in Volksdorf antreffen. Stellt Peter und Andreas eure Fragen und kommt mit ihnen ins Gespräch. #hamburgvereint;;W;[]
7460111693348113697;spd_hamburg;SPD;Peter Tschentscher kommt zum Gespräch mit Marc Schemmel nach Lokstedt! Am Freitag, den 17. Januar um 18.30 Uhr geht es im NEW LIVING HOMES los. Kommt vorbei und stellt eure Fragen! #hamburgvereint;;W;[]
7465600152934321441;spd_hamburg;SPD;Peter Tschentscher kommt zum Gespräch mit Cem Berk nach Wandsbek! Am Montag, dem 3. Februar um 18.30 Uhr geht es im Matthias-Claudius-Gymnasium los. Kommt vorbei und stellt eure Fragen! #hamburgvereint;;W;[]
7468568873080556833;spd_hamburg;SPD;Peter Tschentscher kommt zum Gespräch mit Hansjörg Schmidt nach Mitte! Am Dienstag, dem 11. Februar, um 18.30 Uhr geht es im Jupiter los. Kommt vorbei und stellt eure Fragen! #hamburgvereint;;W;[]
7467795700059802913;spd_hamburg;SPD;Peter Tschentscher kommt zum Gespräch mit Kemir Čolić nach Barmbek-Nord! Heute um 18.30 Uhr geht es im Neunzehn23 Clubheim los. Kommt vorbei und stellt eure Fragen! #hamburgvereint;;W;[]
7473115960895982880;spd_hamburg;SPD;Peter Tschentscher und Ole Thorben Buschhüter auf dem Rahlstedter Wochenmarkt treffen! Dazu habt ihr die Möglichkeit, am 22.2. um 10.30 Uhr. #hamburgvereint;;W;[]
7470793976015015201;spd_hamburg;SPD;Peter Tschentscher kommt zum Gespräch mit Mithat Capar nach Altona! Am Dienstag, dem 18. Februar, um 18.30 Uhr geht es im Betahaus los. Kommt vorbei und stellt eure Fragen! #hamburgvereint;;W;[]
7458000640615189782;teamolafscholz;SPD;Danke für das Interview mit @un.logo! und Ilian. Es hat Spaß gemacht.   #OlafScholz #Bundeskanzler #SPD;;P;[]
7469432410132860182;teamolafscholz;SPD;Olaf Scholz #Mentality.  #OlafScholz #Bundeskanzler #SPD ;"Olaf Scholz, Mach die Preise runter. ich halt mich kurz, warum sollten Frauen sie wählen? ich halt mich auch kurz, weil ich Feminist bin, weil wir nicht so faul sind, wie Herr März immer wieder erzählt, sondern weil wir fleißig sind in Deutschland. bitte aufnehmen. aber es ist natürlich schon, dass ist auch was damit zu tun hat, dass ich meine Frau sehr liebe. Olaf, es darf keine Zusammenarbeit mit extrem rechten Parteien in Deutschland geben, zu keinem Zeitpunkt und nirgendwo. sie haben einfach zu viel Geld in der Tasche, deshalb verstehen sie das nicht. und nicht sie, sondern ich habe den Mindestlohn angehoben.
";W;[]
7472067219569052930;timkluessendorf;SPD;🍕 Pizza & Politik am 18.02. – Sei dabei! 🍕 Du bist Schüler:in, Studi, Azubi oder junge:r Berufstätige:r und hast Fragen zur Politik? Dann komm vorbei! Wir reden über alles, was dich bewegt: Bundestagswahl, Klimaschutz, soziale Gerechtigkeit, Steuern, Demokratie & mehr. Deine Meinung zählt! Und das Beste? Pizza & Getränke gehen auf mich! 😋  Also schnapp dir deine Freund:innen und melde dich bis zum 17.02. per DM an.  Ort: Wahlkreisbüro, Große Burgstraße 51.  Ich freu mich auf spannende Diskussionen mit euch!  #lübeck #spd #politik #bundestag #pizza #timistdeinabgeordneter;;W;[]
