id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment,emojis,emoji_sentiment
7460213827314533142,2025-01-15 18:40:31,"Wer zahlt die 15€ im Osten , Übersicht verloren gegangen ! 😡",1,0,7460199054190906646,7460199054190906646,neutral,['😡'],1.0
7460211429242684182,2025-01-15 18:31:19,"Vor den Wahlen könnt ihr alle wieder versprechen nach dem Wahlen macht ihr alle den ""Olaf"" ich kann mich nicht erinnern 😂😂 oder ist in Sachen Cum-Ex schon der Groschen gefallen??",1,0,7460199054190906646,7460199054190906646,neutral,"['😂', '😂']",1.0
7467463908728980246,2025-02-04 07:35:40,Mecklenburg-Vorpommern ist glaube ich pleite,0,0,7460199054190906646,7460199054190906646,negative,[],1.0
7464932302226555670,2025-01-28 11:51:00,ruhig kann die nicht mehr hören,0,0,7460199054190906646,7460199054190906646,positive,[],1.0
7461265478872007446,2025-01-18 14:41:49,😳😳😳😳,0,0,7460199054190906646,7460199054190906646,negative,"['😳', '😳', '😳', '😳']",1.0
7460969468149433110,2025-01-17 19:33:01,scholz 🥰🥰🥰,0,0,7460199054190906646,7460199054190906646,negative,"['🥰', '🥰', '🥰']",1.0
7460969402011190018,2025-01-17 19:32:47,SPD 🥰🥰🥰,0,0,7460199054190906646,7460199054190906646,negative,"['🥰', '🥰', '🥰']",1.0
7460561252714480406,2025-01-16 17:09:03,👍Olaf Scholz 👍👍👍👍👍👍👍❤️❤️❤️❤️❤️❤️,0,0,7460199054190906646,7460199054190906646,negative,"['👍', '👍', '👍', '👍', '👍', '👍', '👍', '👍', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️']",1.0
7460271523943187222,2025-01-15 22:25:22,Merz ist kein Spalter das geht zu weit,0,0,7460199054190906646,7460199054190906646,negative,[],1.0
7465457001616294678,2025-01-29 21:46:44,"Und Ihr stimmt gegen die Anträge zum Verbotsverfahren? Faschisten erst zu bekämpfen, wenn es zu spät ist, war für die SPD beim letzten Mal schon eine ganz schlechte Idee...",1,0,7465453822375218454,7465453822375218454,negative,[],1.0
7465456925184000790,2025-01-29 21:46:35,👎🏽👎🏽👎🏽,0,0,7465453822375218454,7465453822375218454,negative,"['👎🏽', '👎🏽', '👎🏽']",1.0
7465455790594999062,2025-01-29 21:42:05,Selten so starke Worte von ihm gehört 💪,2,0,7465453091777694998,7465453091777694998,neutral,['💪'],1.0
7472125158707233558,2025-02-16 21:02:14,So richtig!,0,0,7465453091777694998,7465453091777694998,positive,[],1.0
7465357526021047062,2025-01-29 15:20:38,🥰🥰🥰👍👍👍❤️❤️❤️,1,0,7465355483419921686,7465355483419921686,negative,"['🥰', '🥰', '🥰', '👍', '👍', '👍', '❤️', '❤️', '❤️']",1.0
7466086967203152662,2025-01-31 14:31:34,"Ihr habt doch auch nix gesagt als die USA völkerrechtswidrig die Fluchtursachen geschaffen haben in Syrien, Afghanistan, Jemen und Irak. Da hat euch auch nicht interessiert was mit den Menschen wird.",0,0,7465355483419921686,7465355483419921686,negative,[],-1.0
7465521109179613974,2025-01-30 02:01:38,Richtig Herr Scholtz meine Stimme haben sie 💯💯💯💯💯💯💯❤️❤️🌹,0,0,7465355483419921686,7465355483419921686,negative,"['💯', '💯', '💯', '💯', '💯', '💯', '💯', '❤️', '❤️', '🌹']",-1.0
7465352142821311254,2025-01-29 15:00:01,❤️❤️❤️❤️❤️❤️,0,0,7465350852555951382,7465350852555951382,negative,"['❤️', '❤️', '❤️', '❤️', '❤️', '❤️']",111.0
7465352148719567639,2025-01-29 14:59:57,♥️♥️♥️♥️♥️,0,0,7465350852555951382,7465350852555951382,negative,"['♥️', '♥️', '♥️', '♥️', '♥️']",111.0
7465352086504719126,2025-01-29 14:59:54,🌸🌸,0,0,7465350852555951382,7465350852555951382,negative,"['🌸', '🌸']",111.0
7465352103030063894,2025-01-29 14:59:49,❤️❤️❤️❤️❤️,0,0,7465350852555951382,7465350852555951382,negative,"['❤️', '❤️', '❤️', '❤️', '❤️']",-1.0
7464868199117603606,2025-01-28 07:42:12,Die SPD hat seit ihrem Bestehen schon zig Mal die Arbeiterklasse verraten und betrogen,11,7,7463942236607188246,7463942236607188246,negative,[],1.0
7463982054163890966,2025-01-25 22:23:27,Ich schmeiss mich wech 😂😂😂,9,1,7463942236607188246,7463942236607188246,negative,"['😂', '😂', '😂']",111.0
7464521979019772694,2025-01-27 09:19:08,"Was ist das für ein Schmierentheater, das die abziehen. Absolut absurd.",6,0,7463942236607188246,7463942236607188246,negative,[],111.0
7476152098850587414,2025-02-27 17:28:37,Und zack die nächste Sache kommt ans Licht 🤬🤬Nancy Faeser und Organisation einer Stasi-Mitarbeiterin gründen Meldestelle für falsches Denken🤬🤬,2,0,7463942236607188246,7463942236607188246,neutral,"['🤬', '🤬', '🤬', '🤬']",1.0
7471382773627863830,2025-02-14 21:01:37,SPD unwählbar hier auf tiktok gibt es einen Post von Thilo von der SPD der Kinder obdachlos machen will wenn sie nicht seinen Meinung sind da sieht man das von der SPD Nichts gutes zu erwarten ist,2,0,7463942236607188246,7463942236607188246,negative,[],111.0
7464598052360176406,2025-01-27 14:13:26,"Das große Problem sind diejenigen, die sich konservativ nennen und die Gesellschaft spalten und Unruhe bringen. Sie reden über Werte und Leitkultur, leben aber selbst in einer Parallelgesellschaft CDU",2,0,7463942236607188246,7463942236607188246,neutral,[],111.0
7464432785907434262,2025-01-27 03:37:22,❤️SPD + Grüne + Linke ❤️,2,0,7463942236607188246,7463942236607188246,positive,"['❤️', '❤️']",1.0
7470259126506898198,2025-02-11 20:21:22,"In einer Demokratie gibt es keine falschen, sondern andere Meinungen.",1,0,7463942236607188246,7463942236607188246,neutral,[],111.0
7465478520291705622,2025-01-29 23:10:48,SPD 👏❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,1,0,7463942236607188246,7463942236607188246,negative,"['👏', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️']",111.0
7465225179669611286,2025-01-29 06:47:23,SPD❤️,1,0,7463942236607188246,7463942236607188246,negative,['❤️'],1.0
7464467862884401942,2025-01-27 05:49:29,Super!!! Danke an alle! ♥️,1,0,7463942236607188246,7463942236607188246,positive,['♥️'],111.0
7464225617479959318,2025-01-26 14:08:10,🥰🥰🥰🥰,1,0,7463942236607188246,7463942236607188246,negative,"['🥰', '🥰', '🥰', '🥰']",111.0
7464130884225925910,2025-01-26 08:01:12,❤️stabil ❤️,1,0,7463942236607188246,7463942236607188246,positive,"['❤️', '❤️']",-1.0
7480091657535226646,2025-03-10 08:16:15,🤣🤣🤣🤣🤣,0,0,7463942236607188246,7463942236607188246,negative,"['🤣', '🤣', '🤣', '🤣', '🤣']",1.0
7475985024467665686,2025-02-27 06:40:28,🤭🤭🤭🤭🤭🤭🤭,0,0,7463942236607188246,7463942236607188246,negative,"['🤭', '🤭', '🤭', '🤭', '🤭', '🤭', '🤭']",1.0
7474408221585195798,2025-02-23 00:43:07,spd🥰🥰🥰🥰,0,0,7463942236607188246,7463942236607188246,negative,"['🥰', '🥰', '🥰', '🥰']",-1.0
7474322345466970902,2025-02-22 19:08:39,"ich wähle Olaf Scholz ❤️bester Kandidat für Menschen, die sich Zusammenhalt und Solidarität wünschen, auch für FRIEDEN IN DEUTSCHLAND! 💪🕊️🍀❤️",0,0,7463942236607188246,7463942236607188246,neutral,"['❤️', '💪', '🕊️', '🍀', '❤️']",-1.0
7472124208107176726,2025-02-16 20:58:48,😘 super!,0,0,7463942236607188246,7463942236607188246,positive,['😘'],1.0
7471655027858211606,2025-02-15 14:37:58,SPD 💪💪💪❤️❤️❤️❤️,0,0,7463942236607188246,7463942236607188246,negative,"['💪', '💪', '💪', '❤️', '❤️', '❤️', '❤️']",1.0
7471617987788210966,2025-02-15 12:14:19,SPD SPD SPD SPD SPD SPD SPD ❤️❤️❤️❤️❤️💯💯💯💯💯💯💯💯🥰🥰🥰🥰🥰🥰💪💪💪💪💪❤️❤️❤️❤️❤️❤️,0,0,7463942236607188246,7463942236607188246,negative,"['❤️', '❤️', '❤️', '❤️', '❤️', '💯', '💯', '💯', '💯', '💯', '💯', '💯', '💯', '🥰', '🥰', '🥰', '🥰', '🥰', '🥰', '💪', '💪', '💪', '💪', '💪', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️']",1.0
7471617826421687062,2025-02-15 12:13:57,❤️❤️❤️❤️❤️❤️💯💯💯💯💯💯💯💪💪💪💪💪💪💪💪,0,0,7463942236607188246,7463942236607188246,negative,"['❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '💯', '💯', '💯', '💯', '💯', '💯', '💯', '💪', '💪', '💪', '💪', '💪', '💪', '💪', '💪']",1.0
7471440447218090775,2025-02-15 00:47:02,🥰🥰🥰🥰,0,0,7463942236607188246,7463942236607188246,negative,"['🥰', '🥰', '🥰', '🥰']",111.0
7470660940691800854,2025-02-12 22:20:46,❤️❤️🥰💝👏SPD ❤️❤️❤️❤️🥰💝👏SPD,0,0,7463942236607188246,7463942236607188246,negative,"['❤️', '❤️', '🥰', '💝', '👏', '❤️', '❤️', '❤️', '❤️', '🥰', '💝', '👏']",111.0
7470033958127272726,2025-02-11 05:48:46,3hansel 50 oder wer ist da👀😎😎,0,0,7463942236607188246,7463942236607188246,negative,"['👀', '😎', '😎']",111.0
7467271814022071062,2025-02-03 19:09:06,🖤,0,0,7463942236607188246,7463942236607188246,negative,['🖤'],111.0
7465100863662998294,2025-01-28 22:45:31,"Wer blau wählt, will auch damals wieder. Deshalb nur noch ❤️❤️❤️❤️❤️❤️❤️",0,0,7463942236607188246,7463942236607188246,neutral,"['❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️']",111.0
7464984944532718358,2025-01-28 15:14:45,Deshalb wählt man noch lange nicht die Eingrauchten!!,0,0,7463942236607188246,7463942236607188246,neutral,[],111.0
7464943057742398230,2025-01-28 12:32:17,💚💚💚,0,0,7463942236607188246,7463942236607188246,negative,"['💚', '💚', '💚']",1.0
7464867070992597782,2025-01-28 07:37:54,😂😂😂😂🙈🙈🙈😂😂😂😂💩💩,0,0,7463942236607188246,7463942236607188246,negative,"['😂', '😂', '😂', '😂', '🙈', '🙈', '🙈', '😂', '😂', '😂', '😂', '💩', '💩']",1.0
7464811209674949378,2025-01-28 04:04:18,Macht weiter so nur SPD,0,0,7463942236607188246,7463942236607188246,positive,[],1.0
7464166999569859350,2025-01-26 10:20:53,😝😝😝😝😝😝😝,0,0,7463942236607188246,7463942236607188246,negative,"['😝', '😝', '😝', '😝', '😝', '😝', '😝']",1.0
7463947784519041814,2025-01-25 20:10:18,👍👍👍👍👍,0,0,7463942236607188246,7463942236607188246,negative,"['👍', '👍', '👍', '👍', '👍']",1.0
7469000090512212758,2025-02-08 10:56:00,❤️,0,0,7468950544778939670,7468950544778939670,negative,['❤️'],1.0
7468111743592743702,2025-02-06 01:31:32,Richtig Friedrich Merz denkt nicht an die Bürger sondern nur an sich,2,0,7467987829134560534,7467987829134560534,neutral,[],1.0
7468275127739187990,2025-02-06 12:02:41,👍👍👍,1,0,7467987829134560534,7467987829134560534,negative,"['👍', '👍', '👍']",1.0
7469196220520760086,2025-02-08 23:37:26,👍👍 merz Schmerz,0,0,7467987829134560534,7467987829134560534,negative,"['👍', '👍']",111.0
7468446667147281175,2025-02-06 23:08:26,So ist es.,0,0,7467987829134560534,7467987829134560534,negative,[],111.0
7467628035785999126,2025-02-04 18:11:15,"Habe euch schon des öfteren gewählt aber sorry das Rentenkonzept funktioniert so nicht, wir brauchen Veränderungen das System muss umgestaltet werden und das Steuersystem gleich mit",2,3,7467618073525144854,7467618073525144854,negative,[],111.0
7467962015265620741,2025-02-05 15:47:06,"Hallo, für alle Ihre kreditbedürfnisse zu einem erschwinglichen und sicheren Zinssatz, keine Sorge mehr, für weitere Informationen Kontaktieren Sie uns per E-Mail: kredit.schnell11@outlook.fr",0,0,7467618073525144854,7467618073525144854,neutral,[],111.0
7467786672244654870,2025-02-05 04:30:39,Rente ist doch 2025 indirekt gesunken. Um einen Rentenpunkt zu bekommen brauche ich dieses Jahr 5000€ mehr Einkommen als letztes Jahr. Mein Einkommen ist leider nicht so stark gestiegen. 🥺,0,0,7467618073525144854,7467618073525144854,negative,['🥺'],111.0
7467620320989741846,2025-02-04 17:41:36,💯💯💯,0,0,7467618073525144854,7467618073525144854,negative,"['💯', '💯', '💯']",111.0
7467398662705988374,2025-02-04 03:28:30,💋💋💋💋,0,0,7467196862735469846,7467196862735469846,negative,"['💋', '💋', '💋', '💋']",-1.0
7467398271731401495,2025-02-04 03:27:09,💋💋💋💋💋,0,0,7467196862735469846,7467196862735469846,negative,"['💋', '💋', '💋', '💋', '💋']",-1.0
7467398632145961750,2025-02-04 03:26:56,👑👑👑,0,0,7467196862735469846,7467196862735469846,negative,"['👑', '👑', '👑']",111.0
7467398942423335702,2025-02-04 03:26:52,💋💋💋💋,0,0,7467196862735469846,7467196862735469846,negative,"['💋', '💋', '💋', '💋']",111.0
7467398960047702806,2025-02-04 03:26:37,💋💋💋,0,0,7467196862735469846,7467196862735469846,negative,"['💋', '💋', '💋']",111.0
7467397958549734166,2025-02-04 03:26:31,👑👑👑,0,0,7467196862735469846,7467196862735469846,negative,"['👑', '👑', '👑']",1.0
7467398587082900226,2025-02-04 03:26:25,🌹🌹🌹,0,0,7467196862735469846,7467196862735469846,negative,"['🌹', '🌹', '🌹']",-1.0
7467398874320192278,2025-02-04 03:26:23,🌸🌸🌸,0,0,7467196862735469846,7467196862735469846,negative,"['🌸', '🌸', '🌸']",111.0
7467398616454873878,2025-02-04 03:26:18,🌹🌹🌹,0,0,7467196862735469846,7467196862735469846,negative,"['🌹', '🌹', '🌹']",111.0
7466195756580438806,2025-01-31 21:33:13,Die Dame hätte doch schon längst ihr Amt aufgeben müssen!,333,4,7466172383045405974,7466172383045405974,neutral,[],111.0
7466345947720696598,2025-02-01 07:17:08,Es geht um das Leben vieler. Und darum nie mehr SPD und Grüne,109,0,7466172383045405974,7466172383045405974,neutral,[],1.0
7466188836701242134,2025-01-31 21:06:37,Ihr versteht nicht das es um die Menschen in diesem Land geht. Ihr hättet nur Zustimmen müssen und die Gesetze wären durch. Darum geht es oder nicht??,103,3,7466172383045405974,7466172383045405974,negative,[],1.0
7466235811751625494,2025-02-01 00:09:27,Eure Quittung bekommt ihr bei der nächsten Wahl!!,96,0,7466172383045405974,7466172383045405974,negative,[],1.0
7466352248946164503,2025-02-01 07:41:23,"Wie ,SPD in Meck Pomm, hat eh bald nichts mehr zu sagen.",89,2,7466172383045405974,7466172383045405974,negative,[],111.0
7466357841029563158,2025-02-01 08:02:37,Die Ampel ist gescheitert.,83,0,7466172383045405974,7466172383045405974,neutral,[],111.0
7466206708768834326,2025-01-31 22:16:13,Selbst sie versteht nicht das es um das Leben aller geht und das Wort Demokratie kann ich nicht mehr hören,76,6,7466172383045405974,7466172383045405974,neutral,[],111.0
7466291140351361815,2025-02-01 03:47:49,nicht wählbar.,66,0,7466172383045405974,7466172383045405974,negative,[],-1.0
7466244517949440790,2025-02-01 00:45:05,Ist das eigentlich noch Politik für die Bürger !? Oder nur noch gegen Rechts ? SPD ist nicht mehr Wählbar!!!!!,62,0,7466172383045405974,7466172383045405974,negative,[],1.0
7466346664196031254,2025-02-01 07:20:00,Und ihr habt 3 Jahre nichts gemacht,50,1,7466172383045405974,7466172383045405974,neutral,[],1.0
7466395672432198422,2025-02-01 10:29:32,Was hat die SPD erreicht 🤔 die jahrelang in der Regierung saß? Die SPD ist für mich unwählbar 🙈,44,2,7466172383045405974,7466172383045405974,negative,"['🤔', '🙈']",1.0
7466321216829506326,2025-02-01 05:43:48,"Frau Schwesig, ich denke, sie haben genug eigene Probleme im Mecklenburg-Vorpommern, weil ich weiß es. Ich komme aus Mecklenburg-Vorpommern, die nächsten Wahlen werden zeigen, wo die Reise hingeht.",34,1,7466172383045405974,7466172383045405974,neutral,[],1.0
7466360729916359446,2025-02-01 08:14:13,Sie verdrehen ja die Tatsache total..wer hat denn gestern alles blockiert?,33,0,7466172383045405974,7466172383045405974,negative,[],1.0
7466338784986350358,2025-02-01 06:49:56,"Für viele Bürger sind jetzt SPD und Grüne unwählbar, sie respektieren nicht mehr den Willen des Bürgers, wie sagte Habeck das interessiere ihn nicht.
Ja Hochmut kommt vor dem Fall, wer es jetzt noch nicht weiss wer die blokierer sind, dem ist nicht mehr zu helfen.
Diese beiden Parteien SPD und Grüne haben die Aufgabe Deutschland mit Vorsatz kaputt zu machen.",33,1,7466172383045405974,7466172383045405974,negative,[],1.0
7466241052232942358,2025-02-01 00:30:26,Die Deutschen sind Euch doch egal😡😡😡,33,1,7466172383045405974,7466172383045405974,negative,"['😡', '😡', '😡']",1.0
7466361099853251350,2025-02-01 08:15:22,Es geht auch nicht um euch Politiker. Es geht darum was die Mehrheit der Bürger will. 😡,29,2,7466172383045405974,7466172383045405974,negative,['😡'],111.0
7466384614090113815,2025-02-01 09:46:17,Auch die SPD hat Fertig 🤨🤨🤨🤨🤨,23,0,7466172383045405974,7466172383045405974,neutral,"['🤨', '🤨', '🤨', '🤨', '🤨']",111.0
7466343578731807490,2025-02-01 07:07:40,Ich hab es satt.,18,0,7466172383045405974,7466172383045405974,negative,[],1.0
7466267128196809494,2025-02-01 02:16:11,"Und wir haben gesehen wer vernünftige Gesetzesvorlagen im Parlament verhindert , wer Veränderungen will und wer nicht. Das werden Sie am 23.2. sehen. Das Volk erwartet endlich entschlossenes Handeln.",15,0,7466172383045405974,7466172383045405974,neutral,[],111.0
7466213796802757399,2025-01-31 22:43:37,"bereitet jetzt schon mal die nächsten Beileidsbekundungen vor. Und vergesst die Schleifen an den Kränzen nicht: ""Buntheit vor Sicherheit"".",15,0,7466172383045405974,7466172383045405974,neutral,[],111.0
7466206182488720150,2025-01-31 22:14:06,"gut das es noch ehrliche Politiker gibt, schade das die nicht bei der SPD sind.",15,0,7466172383045405974,7466172383045405974,positive,[],111.0
7466451611520533270,2025-02-01 14:06:32,Und die SPD mit Scholz so? 👎👎👎👎👎,14,2,7466172383045405974,7466172383045405974,negative,"['👎', '👎', '👎', '👎', '👎']",111.0
7466205245037118230,2025-01-31 22:10:36,"Nein, die Behauptungen sind nicht begündet. Zu beanstanden ist einzig die Zustimmungs-Verweigerung von SPD u Grünen!",11,0,7466172383045405974,7466172383045405974,negative,[],111.0
7466175398285067030,2025-01-31 20:14:18,Nicht nur Merz idt gescheitert! Ihr labert nur ! Ihr wart in der Regierung lange genug ! Ihr seid für alle Toten verantwortlich!,11,3,7466172383045405974,7466172383045405974,negative,[],111.0
7466391609921110806,2025-02-01 10:13:33,"Ich war SPD-Wähler und meine Familie auch, jetzt aber nicht mehr.",10,0,7466172383045405974,7466172383045405974,negative,[],111.0
7466185176831263490,2025-01-31 20:52:14,Wortbruch? Die SPD sollte keine Vokabel verwenden deren Bedeutung ihnen fremd ist!,9,0,7466172383045405974,7466172383045405974,neutral,[],111.0
7466358874750534422,2025-02-01 08:07:05,"Warum hat nach Umfragen die Mehrheit der Deutschen das Handeln von Merz für richtig erklärt? Sicher, weil es um die Sache geht und erforderlich ist.",8,0,7466172383045405974,7466172383045405974,neutral,[],111.0
7466226007088661270,2025-01-31 23:31:27,👏👏👏❤️👏👏👏 er darf nicht Kanzler werden punkt.,8,0,7466172383045405974,7466172383045405974,neutral,"['👏', '👏', '👏', '❤️', '👏', '👏', '👏']",111.0
7466202600262697750,2025-01-31 21:59:49,Sehr gut,8,0,7466172383045405974,7466172383045405974,positive,[],111.0
7466418962516476694,2025-02-01 11:59:32,Die klebt an ihrem Amt. Das sind keine Politiker mehr,7,0,7466172383045405974,7466172383045405974,neutral,[],1.0
7466392010905486102,2025-02-01 10:15:20,"Wie oft habt ihr euer Wort gebrochen 🤷‍♀️aber immer anderen die Schuld geben, ist das Markenzeichen von euch Politikern. Dabei seid ihr für das ganze Dilemma alle mit schuldig.",7,1,7466172383045405974,7466172383045405974,neutral,['🤷\u200d♀️'],1.0
7466368405895136022,2025-02-01 08:43:50,Wir wollen sichere Grenzen.,7,0,7466172383045405974,7466172383045405974,neutral,[],111.0
7466363690833822486,2025-02-01 08:25:11,Nach dieser Abstimmung hat man gesehen das ihr nicht für DE steht!!!,7,0,7466172383045405974,7466172383045405974,neutral,[],111.0
7466516389764907798,2025-02-01 18:17:42,die einzige die Kanzlerin wird Alice Weidel,6,0,7466172383045405974,7466172383045405974,neutral,[],111.0
7466352570102514454,2025-02-01 07:42:22,Ich kann es nicht glauben dass die Menschen so blind sind,6,0,7466172383045405974,7466172383045405974,neutral,[],111.0
7466346839517578006,2025-02-01 07:20:30,Genau das Gegenteil ist der Fall.,6,0,7466172383045405974,7466172383045405974,neutral,[],111.0
7466292374995698454,2025-02-01 03:54:40,"Er hat eine Menge erreicht, wartet die Wahl ab",6,2,7466172383045405974,7466172383045405974,neutral,[],-1.0
7466221758795547414,2025-01-31 23:14:56,Es ist genug. Alle haben miterlebt wer was seit Jahren nicht umsetzt!!!,6,0,7466172383045405974,7466172383045405974,positive,[],1.0
7466206783515771670,2025-01-31 22:16:11,aber unser Kanzler oder was?,6,0,7466172383045405974,7466172383045405974,neutral,[],1.0
7466185077203829526,2025-01-31 20:51:58,Ihr seid für mich gescheitert. Ihr wollt keine Veränderung. Ein Schlag ins Gesicht der Opfer.,6,4,7466172383045405974,7466172383045405974,negative,[],1.0
7466379564999869206,2025-02-01 09:26:54,er hat es wenigstens Versucht was von der SPD nicht behaupten kann,5,0,7466172383045405974,7466172383045405974,neutral,[],-1.0
7466372433454318358,2025-02-01 08:59:17,Ihr habt die letzten drei Jahre nix gemacht.,5,0,7466172383045405974,7466172383045405974,negative,[],111.0
7466369098789192470,2025-02-01 08:46:13,Sie sind eine gewählte Politikerin. Sie haben unter anderem den Auftrag die Bevölkerung zu schützen. Und das machen sie nicht! Diesen Schutz haben sie gerade wieder verhindert. Das ist die Tatsache.,5,0,7466172383045405974,7466172383045405974,neutral,[],111.0
7466322424469078806,2025-02-01 05:46:47,🙏🙏🙏 Vielen Dank für diese Worte 🤗,5,0,7466172383045405974,7466172383045405974,positive,"['🙏', '🙏', '🙏', '🤗']",111.0
7466196012665193238,2025-01-31 21:34:38,"Die Moral von der Geschicht, die versteh ich leider nicht 😳",5,0,7466172383045405974,7466172383045405974,neutral,['😳'],111.0
7466443303538639638,2025-02-01 13:33:54,nie mehr SPD,4,0,7466172383045405974,7466172383045405974,negative,[],-1.0
7466372242855985922,2025-02-01 08:58:16,MV über 30 % 😂,4,0,7466172383045405974,7466172383045405974,neutral,['😂'],-1.0
7466343368604320534,2025-02-01 07:06:34,ne ganz Feine!!!,4,0,7466172383045405974,7466172383045405974,positive,[],111.0
7466200990765630230,2025-01-31 21:53:31,Die SPD unf die GRÜNEN wollen Deutschland mit Migranten fluten.,4,0,7466172383045405974,7466172383045405974,negative,[],111.0
7466190727958020886,2025-01-31 21:13:39,Er ist wegen euch gescheitert weil ihr gegen den Willen der meisten Deutschen Menschen regiert meine Meinung. 😢😢😢😢😢😢,4,1,7466172383045405974,7466172383045405974,neutral,"['😢', '😢', '😢', '😢', '😢', '😢']",-1.0
7466184702241882902,2025-01-31 20:50:36,Und was ist mit der SPD in Mecklenburg-Vorpommern passiert? Die haben Sie ruiniert!,4,0,7466172383045405974,7466172383045405974,negative,[],1.0
7466434210644050710,2025-02-01 12:58:34,haben sie nicht Gelder von Putin bekommen ?,3,0,7466172383045405974,7466172383045405974,negative,[],111.0
7466409025053639446,2025-02-01 11:21:22,Die Politik hat auf ganzer Linie versagt👍...es ging um unsere Sicherheit und um nichts anderes....das Volk ist euch doch total egal😡... Hauptsache eurer zu hoher Lohn kommt pünktlich 😡,3,0,7466172383045405974,7466172383045405974,negative,"['👍', '😡', '😡']",111.0
7466381245926195990,2025-02-01 09:33:29,Sie reden Stuss,3,0,7466172383045405974,7466172383045405974,neutral,[],111.0
7466376011756946198,2025-02-01 09:12:53,Statt eines Asylkompromisses oder eines eigenen Antrages (der nicht gestellt wurde) bleibt jetzt alles beim Alten. Drei Jahre Mehrheit für schärfere Gesetze gehabt und wieder nichts geschehen. Herzlichen Dank SPD und Grüne.,3,9,7466172383045405974,7466172383045405974,negative,[],111.0
7466372623056880406,2025-02-01 08:59:45,Nix verstehen nur noch Bahnhof 😡😡😡,3,0,7466172383045405974,7466172383045405974,negative,"['😡', '😡', '😡']",111.0
7466362621183918871,2025-02-01 08:21:32,Ich habe sie damals gewählt aber ich bin von ihnen und der SPD sehr enttäuscht.das einzige was in unserem Land passiert sind das die Wirtschaft Krankenhäuser Schulen usw kaputt gemacht werden.,3,0,7466172383045405974,7466172383045405974,negative,[],111.0
7466362507214603030,2025-02-01 08:20:36,"Ja, und was genau haben sie erreicht?",3,0,7466172383045405974,7466172383045405974,neutral,[],111.0
7466342985321431830,2025-02-01 07:05:17,"bla bla bla , sie raffen es einfach nicht, so lange in der Regierung und haben auch nix erreicht",3,0,7466172383045405974,7466172383045405974,negative,[],111.0
7466239100942795542,2025-02-01 00:23:18,"Wörterbuch, da kennt sich die aktuelle Regierung sehr gut aus. Es fing mit dem Amtseid an. Zum wohle Deutschlands!",3,0,7466172383045405974,7466172383045405974,positive,[],111.0
7466232566867247894,2025-01-31 23:57:31,"Wann sollen die Gesetze kommen in zwei Jahre drei ,vier oder zehn❓❓",3,0,7466172383045405974,7466172383045405974,neutral,"['❓', '❓']",111.0
7466205551275737878,2025-01-31 22:11:27,wartet mal 4 Jahre ab!,3,0,7466172383045405974,7466172383045405974,negative,[],111.0
