id,create_time,text,like_count,reply_count,parent_comment_id,video_id,sentiment,emojis,emoji_sentiment
7458175393917354774,2025-01-10 06:50:45,"du hast bei Corona schon mal ne ...BOTSCHAFT....rausgelassen ...
F Y",2,0,7458162988000840993,7458162988000840993,neutral,[],1.0
7458169714842878742,2025-01-10 06:29:03,Niemals die SPD da gibt es die größten Hetzer 😡😡😡😡😡😡,2,1,7458162988000840993,7458162988000840993,negative,"['😡', '😡', '😡', '😡', '😡', '😡']",111.0
7458164237351273238,2025-01-10 06:08:37,😂Bitte geht endlich und lasst die Profis Politik machen,2,0,7458162988000840993,7458162988000840993,positive,['😂'],111.0
7458963225423823638,2025-01-12 09:47:53,Ihr habt bei ALLEN Themen versagt! 🥺🥺🥺🥺🥺🥺🥺🥺,1,0,7458162988000840993,7458162988000840993,negative,"['🥺', '🥺', '🥺', '🥺', '🥺', '🥺', '🥺', '🥺']",111.0
7458809953068253974,2025-01-11 23:53:24,💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙,1,0,7458162988000840993,7458162988000840993,negative,"['💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙']",111.0
7458240134435570454,2025-01-10 11:02:50,😂😂😂😂😂🙈🙈🙈🙈🙈🙈😂😂😂😂😂,1,0,7458162988000840993,7458162988000840993,negative,"['😂', '😂', '😂', '😂', '😂', '🙈', '🙈', '🙈', '🙈', '🙈', '🙈', '😂', '😂', '😂', '😂', '😂']",1.0
7458177435620836118,2025-01-10 06:58:45,Nur SPD meine unsere Partei sind für uns kleine Menschen die nicht so viel Geld haben darum Spd 👍❤️,1,0,7458162988000840993,7458162988000840993,negative,"['👍', '❤️']",-1.0
7458172510776034071,2025-01-10 06:40:22,🌹🌹🌹,1,0,7458162988000840993,7458162988000840993,negative,"['🌹', '🌹', '🌹']",-1.0
7459404683229414166,2025-01-13 14:20:14,Er hat den Hafen an MSC verschenkt. Er war ja auch bei Cumex Olaf in der Ausbildung.,0,0,7458162988000840993,7458162988000840993,neutral,[],1.0
7459376555681661718,2025-01-13 12:31:16,😡😡😡,0,0,7458162988000840993,7458162988000840993,negative,"['😡', '😡', '😡']",0.0
7459366632160002838,2025-01-13 11:52:51,"Ihr unterscheidet euch von allen anderen da hast du recht, bei euch haut was nicht hin",0,0,7458162988000840993,7458162988000840993,negative,[],0.0
7459331859286213398,2025-01-13 09:37:54,nur noch AFD 👍💙👍,0,0,7458162988000840993,7458162988000840993,negative,"['👍', '💙', '👍']",0.0
7459267051303043842,2025-01-13 05:27:29,"Inflation, Rezession und Gedächtnislücken",0,0,7458162988000840993,7458162988000840993,neutral,[],0.0
7459114042786841346,2025-01-12 19:32:33,"Prioritäten setzen und realistische Ziele setzen. sicherlich alles im Blick behalten, alles finanzieren geht nicht.
wir haben geplünderte Sozialsysteme und gescheiterte Migrationspolitik und geplünder",0,3,7458162988000840993,7458162988000840993,neutral,[],-1.0
7459003839678382870,2025-01-12 12:24:49,SPD unwählbar,0,0,7458162988000840993,7458162988000840993,negative,[],-1.0
7458755005803135766,2025-01-11 20:19:47,👎👎😵‍💫,0,0,7458162988000840993,7458162988000840993,negative,"['👎', '👎', '😵\u200d💫']",1.0
7458754933826290434,2025-01-11 20:19:38,"es seits prutal af zag,sell hobmer olls schun gsegn😄😄😄😄😄😄😄😄😄😄😄",0,0,7458162988000840993,7458162988000840993,negative,"['😄', '😄', '😄', '😄', '😄', '😄', '😄', '😄', '😄', '😄', '😄']",1.0
7458654227750454038,2025-01-11 13:48:41,Euer einziges Thema ist doch die AfD! Realitätsverweigerung nennt man diese Krankheit!,0,0,7458162988000840993,7458162988000840993,negative,[],1.0
7458550365076701974,2025-01-11 07:06:14,Abrechnung Abstrafung Abschiebung und Frieden 23 Februar 💙💙💙💙💙🇩🇪 weg mit der Willkommenskultur Gutmenschen Fachkräfte sowie Messerstecher 💙💙💙💙💙🇩🇪,0,0,7458162988000840993,7458162988000840993,neutral,"['💙', '💙', '💙', '💙', '💙', '🇩🇪', '💙', '💙', '💙', '💙', '💙', '🇩🇪']",1.0
7458453003277779734,2025-01-11 00:50:24,kann den Mist nicht mehr hören nur bla bla immer vor denn Wahlen niemals mehr SPD,0,0,7458162988000840993,7458162988000840993,negative,[],-1.0
7458419683076277014,2025-01-10 22:38:49,"Rentenniveau bei 48%, Krankenhaussterben, Rentenbesteuerung, Energiepreise! Danke für nichts SPD . SPD bitte nicht mehr wählen!",0,0,7458162988000840993,7458162988000840993,negative,[],1.0
7458269679851635458,2025-01-10 12:56:35,Die beste beste Partei ist die SPD❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,0,0,7458162988000840993,7458162988000840993,positive,"['❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️']",-1.0
7458194922321199894,2025-01-10 08:07:40,👏👏👏,0,0,7458162988000840993,7458162988000840993,negative,"['👏', '👏', '👏']",-1.0
7458188521223357186,2025-01-10 07:42:50,Nur und immer wieder SPD❤️❤️❤️💪,0,0,7458162988000840993,7458162988000840993,negative,"['❤️', '❤️', '❤️', '💪']",-1.0
7457966800089662230,2025-01-09 17:20:20,bestimmt nicht SPD,9,0,7457965338844630295,7457965338844630295,negative,[],-1.0
7458003429638832918,2025-01-09 19:42:29,Wir sind in einer Notlage Dank der Politik. Standort Deutschland.,5,2,7457965338844630295,7457965338844630295,neutral,[],111.0
7458262745584206614,2025-01-10 12:30:00,Alice 4 Kanzlerin 💙💙💙💙,4,0,7457965338844630295,7457965338844630295,neutral,"['💙', '💙', '💙', '💙']",111.0
7458145455315223318,2025-01-10 04:56:23,"🙈durch eure Politik sind wir ständig in Notlage , geht endlich",4,1,7457965338844630295,7457965338844630295,negative,['🙈'],111.0
7457966643789677334,2025-01-09 17:19:50,Und seid bereit das Bürgergeld zu kürzen ! Wählt links/grün das ist besser als die wählerverräter Partei!,3,0,7457965338844630295,7457965338844630295,neutral,[],-1.0
7458007230496113430,2025-01-09 19:57:14,bei dem Gewalt Potential der ausländischen Fachkräfte brauchen die das auch 👍😡😡😡,2,0,7457965338844630295,7457965338844630295,neutral,"['👍', '😡', '😡', '😡']",-1.0
7458655867451081494,2025-01-11 13:55:15,Unwählbar 👈,1,0,7457965338844630295,7457965338844630295,negative,['👈'],-1.0
7458288287749833494,2025-01-10 14:08:41,Ihr tut so als wenn das Euer Geld ist. Sind das keine Steuergelder?,1,0,7457965338844630295,7457965338844630295,negative,[],-1.0
7458166983910228758,2025-01-10 06:18:19,SPD - Sozialistische Plünderung Deutschlands,1,1,7457965338844630295,7457965338844630295,negative,[],-1.0
7458027596836635425,2025-01-09 21:16:17,Die Notlage ist die spd,1,0,7457965338844630295,7457965338844630295,neutral,[],-1.0
7457971435538694934,2025-01-09 17:38:25,so spät ???,1,0,7457965338844630295,7457965338844630295,negative,[],-1.0
7462207946504798998,2025-01-21 03:43:51,Das nennt ich den Anfang der Digitalisierung.,0,0,7457965338844630295,7457965338844630295,neutral,[],-1.0
7458959357063512854,2025-01-12 09:33:19,Feuerwehr Mann ich werde nie wieder SPD Wählen,0,0,7457965338844630295,7457965338844630295,negative,[],1.0
7458621555624117014,2025-01-11 11:41:58,Durch eure Politik bin ich seit Jahren in einer Notlage,0,0,7457965338844630295,7457965338844630295,negative,[],111.0
7458564356902830870,2025-01-11 08:00:53,"Schöner wäre es wenn Ihr erstmal dafür sorgt, daß ich keinen Ausweis mehr benötige um ins Schwimmbad zu kommen!!!",0,0,7457965338844630295,7457965338844630295,negative,[],111.0
7458544857717981974,2025-01-11 06:46:54,Abrechnung Abstrafung Abschiebung und Frieden 23 Februar 💙💙💙💙💙 weg mit der Willkommenskultur Gutmenschen Fachkräfte sowie Messerstecher 💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙,0,0,7457965338844630295,7457965338844630295,neutral,"['💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙']",111.0
7458425249295909654,2025-01-10 23:00:57,Weg mit SPD vernichter von Deutschland 😡😡😡😡,0,0,7457965338844630295,7457965338844630295,negative,"['😡', '😡', '😡', '😡']",111.0
7458419884822872854,2025-01-10 22:39:42,"Rentenniveau bei 48%, Krankenhaussterben, Rentenbesteuerung, Energiepreise! Danke für nichts SPD . SPD bitte nicht mehr wählen! CumEx Kanzler 😱",0,0,7457965338844630295,7457965338844630295,negative,['😱'],111.0
7458399032005837590,2025-01-10 21:18:35,"Gut. Aber wenn die angeblich Deutschen die Feuerwehr angreifen, ist das wenig hilfreich.",0,0,7457965338844630295,7457965338844630295,positive,[],111.0
7458321726503584535,2025-01-10 16:18:24,Man hört ja immer den selben Mist. Es wird Zeit das ihr verschwindet. niemals SPD. 😡,0,0,7457965338844630295,7457965338844630295,negative,['😡'],111.0
7458188867616555798,2025-01-10 07:43:55,SPD❤️❤️❤️💪,0,0,7457965338844630295,7457965338844630295,negative,"['❤️', '❤️', '❤️', '💪']",111.0
7458172211950781206,2025-01-10 06:38:35,Niemals die SPD die haben den größten Hetzer 😂😂😂😂😂😂😂,0,0,7457965338844630295,7457965338844630295,negative,"['😂', '😂', '😂', '😂', '😂', '😂', '😂']",1.0
7458005248495387414,2025-01-09 19:49:39,Ganz Deutschland ist mittlerweile ein Notstand dank der Regierung 😏nur noch AfD 💙. Punkt,0,0,7457965338844630295,7457965338844630295,negative,"['😏', '💙']",1.0
7457996049942430486,2025-01-09 19:13:59,iiii gesperrt,0,0,7457965338844630295,7457965338844630295,negative,[],1.0
7457993076213547798,2025-01-09 19:02:22,👏👏👏,0,0,7457965338844630295,7457965338844630295,negative,"['👏', '👏', '👏']",1.0
7457974953675260694,2025-01-09 17:52:06,GING SCHON IMMER AUCH OHNE DIESE APP.💩,0,0,7457965338844630295,7457965338844630295,negative,['💩'],1.0
7457969200003318550,2025-01-09 17:29:38,Einstellungen? Gehen nicht auch verdammt viele Leute? Babyboomer dürften doch überall ein Begriff sein?,0,0,7457965338844630295,7457965338844630295,negative,[],1.0
7457952165375181590,2025-01-09 16:23:39,welche Steuern wollt ihr erhöhen?,8,1,7457936188503051542,7457936188503051542,negative,[],1.0
7457939434932716310,2025-01-09 15:34:19,Volkspartei ohne Volk ⚠️,5,0,7457936188503051542,7457936188503051542,neutral,['⚠️'],1.0
7457978496800719638,2025-01-09 18:05:50,Das weltklima wird nicht verändert egal was Deutschland macht die anderen Länder machen es nicht 😱deshalb ändert sich nichts,4,0,7457936188503051542,7457936188503051542,negative,['😱'],1.0
7457963127691903766,2025-01-09 17:06:09,Nur afd wählen 🥰,4,0,7457936188503051542,7457936188503051542,negative,['🥰'],1.0
7457952874249618198,2025-01-09 16:26:20,ich kann das Wort KLIMA UND BEZAHLBAR NICHT MEHR HÖREN 😳😳,4,0,7457936188503051542,7457936188503051542,neutral,"['😳', '😳']",1.0
7457943071944639254,2025-01-09 15:48:29,nie wieder rot,4,0,7457936188503051542,7457936188503051542,negative,[],1.0
7457976291871720214,2025-01-09 17:57:17,und Rentner müssen Flaschen sammeln,3,0,7457936188503051542,7457936188503051542,neutral,[],1.0
7457950476848857878,2025-01-09 16:17:05,🙈jetzt auf einmal ihr Lügner,3,0,7457936188503051542,7457936188503051542,negative,['🙈'],1.0
7458168379788493590,2025-01-10 06:24:36,SPD - Sozialistische Plünderung Deutschlands 🙈 In 3 Jahren Deutschland komplett an die Wand gefahren!,2,0,7457936188503051542,7457936188503051542,negative,['🙈'],1.0
7458656683544904470,2025-01-11 13:58:15,Durch Eure Partei sind wir nonstop in Notlage alles für Fremde und Ukraine danke dafür 👍ihr seid unwählbar 👈,1,0,7457936188503051542,7457936188503051542,negative,"['👍', '👈']",1.0
7458401299614827266,2025-01-10 21:27:20,Macht ja die Mieten noch höher.,1,0,7457936188503051542,7457936188503051542,negative,[],1.0
7458372492756370198,2025-01-10 19:35:16,irgendwie habe ich das Gefühl die erzählen uns ein von Pferd 🐎. Und uns geht es immer schlechter. niemals SPD..Grün. war das alles 😡,1,0,7457936188503051542,7457936188503051542,negative,"['🐎', '😡']",1.0
7458261626681557782,2025-01-10 12:25:17,Weg mit der SPD.,1,0,7457936188503051542,7457936188503051542,negative,[],1.0
7457980158655185686,2025-01-09 18:12:16,Wenn die Roten von schützen sprechen heißt dass für uns verbieten und mehr Steuerzahlen die schöne neue Unterdrückung,1,0,7457936188503051542,7457936188503051542,neutral,[],1.0
7461881825029669654,2025-01-20 06:34:19,🔴SPD👉💩🤮,0,0,7457936188503051542,7457936188503051542,negative,"['🔴', '👉', '💩', '🤮']",1.0
7459848263803470614,2025-01-14 19:01:38,nur noch AFD 👍💙👍,0,0,7457936188503051542,7457936188503051542,negative,"['👍', '💙', '👍']",1.0
7459772732142617366,2025-01-14 14:08:31,😏😏 SPD unwählbar die Kriegstreiber 😏😏,0,0,7457936188503051542,7457936188503051542,negative,"['😏', '😏', '😏', '😏']",1.0
7459282397619520278,2025-01-13 06:26:21,"rechnen Sie uns mal vor, wie wir bezahlbar heizen können.
CO2-Abgabe erhöhen und Altbauten mit WP ein nicht bezahlbarer Sanierungsaufwand.",0,0,7457936188503051542,7457936188503051542,neutral,[],1.0
7458955389653713686,2025-01-12 09:17:36,Nein Danke,0,0,7457936188503051542,7457936188503051542,negative,[],1.0
7458696841186951958,2025-01-11 16:33:58,Wieder 319 Millionen unnütz versenken.,0,0,7457936188503051542,7457936188503051542,negative,[],1.0
7458592236629099286,2025-01-11 09:48:04,weg mit SPD deutschland vernichter 😡😡😡,0,0,7457936188503051542,7457936188503051542,neutral,"['😡', '😡', '😡']",1.0
7458566769412178710,2025-01-11 08:10:24,Ein sehr gutes Beispiel für eure geistige Umnachtung! Und Euer Olaf haut 40 Milliarden für Krieg und Umweltschäden in die Ukraine! Was seit Ihr blind und verlogen!,0,0,7457936188503051542,7457936188503051542,neutral,[],1.0
7458543055454880534,2025-01-11 06:40:08,Abrechnung Abstrafung Abschiebung und Frieden 23 Februar 💙💙💙💙💙💙 weg mit der Willkommenskultur Gutmenschen und Fachkräfte sowie Messerstecher 💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙,0,0,7457936188503051542,7457936188503051542,neutral,"['💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙']",1.0
7458451651911271190,2025-01-11 00:45:28,Hey das sind unsere Steuergelder kann denn Mist nicht mehr hören Klima Klima Klima...,0,0,7457936188503051542,7457936188503051542,negative,[],1.0
7458440696652956418,2025-01-11 00:01:18,dieses Geld schiebt ihr euch doch selbst ein! 👎🤮👎🤮👎,0,0,7457936188503051542,7457936188503051542,negative,"['👎', '🤮', '👎', '🤮', '👎']",1.0
7458420144495772438,2025-01-10 22:40:33,"Rentenniveau bei 48%, Krankenhaussterben, Rentenbesteuerung, Energiepreise! Danke für nichts SPD . SPD bitte nicht mehr wählen! CumEx Kanzler 😱",0,0,7457936188503051542,7457936188503051542,negative,['😱'],1.0
7458393939721618198,2025-01-10 20:58:37,"Und WIR die Steuerzahler müssen alles bezahlen 😂😂, ihr arbeitet daran 😂😂 klingt wie Hohn, ihr redet von bezahlbaren heizen 😂😂, sorry",0,0,7457936188503051542,7457936188503051542,negative,"['😂', '😂', '😂', '😂', '😂', '😂']",1.0
7457962246918341398,2025-01-09 17:02:49,🙈🙈🙈😂😂😂😂😂🙈🙈🙈🙈WIR RETTEN DIE WELT.🐑🐑💩,0,0,7457936188503051542,7457936188503051542,neutral,"['🙈', '🙈', '🙈', '😂', '😂', '😂', '😂', '😂', '🙈', '🙈', '🙈', '🙈', '🐑', '🐑', '💩']",1.0
7457659162584072982,2025-01-08 21:26:34,Die Hamburger sind einfach verfilzt,1,0,7457482731417570593,7457482731417570593,negative,[],1.0
7457508538304168726,2025-01-08 11:42:20,"Der Typ, der den Hafen verschenkt hat. Der gehört mit Scholz zusammen eingebuchtet.",1,0,7457482731417570593,7457482731417570593,neutral,[],1.0
7457489123144041238,2025-01-08 10:27:14,"Rentenniveau 47%, Steuererhöhungen, Klinksterben, Rentenbesteuerung, Energiepreise, Grundsteuererhöhung Danke für Nichts SPD nicht mehr wählbar 😱",1,0,7457482731417570593,7457482731417570593,negative,['😱'],1.0
7457624917347140374,2025-01-08 19:13:47,In Hamburg läufts,0,0,7457482731417570593,7457482731417570593,positive,[],1.0
7457624827232486166,2025-01-08 19:13:27,👏👏👏,0,0,7457482731417570593,7457482731417570593,negative,"['👏', '👏', '👏']",1.0
7457582311086392086,2025-01-08 16:28:26,was gibt es neues zu cumex?,0,0,7457482731417570593,7457482731417570593,negative,[],1.0
7457542934250963734,2025-01-08 13:55:34,"SPD,VOLKSPARTEI ohne VOLK ⚠️",0,0,7457482731417570593,7457482731417570593,negative,['⚠️'],1.0
7457535397117559574,2025-01-08 13:26:33,nie wieder rot,0,0,7457482731417570593,7457482731417570593,negative,[],1.0
7457532404376617760,2025-01-08 13:15:06,🙈sofort Abtretung,0,0,7457482731417570593,7457482731417570593,negative,['🙈'],1.0
7457522693853496086,2025-01-08 12:37:10,SPD ist die beste Partei ever ever❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,0,0,7457482731417570593,7457482731417570593,positive,"['❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️']",1.0
7457508256660210454,2025-01-08 11:41:08,"Ja, ja, das Erbe der Merkelregierung 😳😳😳",0,0,7457482731417570593,7457482731417570593,neutral,"['😳', '😳', '😳']",1.0
7457242913027588886,2025-01-07 18:31:24,Niemals SPD. Nie!!!,5,0,7457220089339858209,7457220089339858209,negative,[],111.0
7457224243051774742,2025-01-07 17:18:56,Nein danke,4,0,7457220089339858209,7457220089339858209,negative,[],1.0
7457221905826579222,2025-01-07 17:09:56,nie wieder SPD ihr Linksextremisten und Vaterlandsverräter,3,0,7457220089339858209,7457220089339858209,negative,[],1.0
7457243048231486230,2025-01-07 18:32:00,ROT grün unwählbar ‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️,2,0,7457220089339858209,7457220089339858209,negative,"['‼️', '‼️', '‼️', '‼️', '‼️', '‼️', '‼️', '‼️', '‼️', '‼️', '‼️', '‼️']",1.0
7457314968863179542,2025-01-07 23:11:13,"Danke für 22Jahre nix, außer den Rentnern und Arbeitern das Geld aus der Tasche gezogen. Rentner wählt nicht die SPD bitte 🙏",1,0,7457220089339858209,7457220089339858209,negative,['🙏'],-1.0
7458556129566950167,2025-01-11 07:29:11,Abrechnung Abstrafung Abschiebung und Frieden 23 Februar 💙💙💙💙💙🇩🇪 weg mit der Willkommenskultur Gutmenschen Fachkräfte sowie Messerstecher 💙💙💙💙💙💙💙💙🇩🇪,0,0,7457220089339858209,7457220089339858209,neutral,"['💙', '💙', '💙', '💙', '💙', '🇩🇪', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '💙', '🇩🇪']",-1.0
7457791201602388758,2025-01-09 05:59:29,Bitte wacht ALLE auf in Hamburg und wählt nicht die SPD!!!,0,0,7457220089339858209,7457220089339858209,negative,[],-1.0
7457583808023102210,2025-01-08 16:34:21,SPD ist die aller beste Partei❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,0,0,7457220089339858209,7457220089339858209,positive,"['❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️']",-1.0
7457396656591323926,2025-01-08 04:29:34,welche Steuern wollt ihr erhöhen?,0,0,7457220089339858209,7457220089339858209,negative,[],-1.0
7457315068486468384,2025-01-07 23:11:30,🙈nie wieder SPD oder grün,0,0,7457220089339858209,7457220089339858209,negative,['🙈'],1.0
7457277206731129622,2025-01-07 20:44:31,👏👏👏,0,0,7457220089339858209,7457220089339858209,negative,"['👏', '👏', '👏']",1.0
7457268942878851862,2025-01-07 20:12:28,😂😂😂,0,0,7457220089339858209,7457220089339858209,negative,"['😂', '😂', '😂']",1.0
7457241772217975574,2025-01-07 18:26:51,❤️❤️❤️,0,0,7457220089339858209,7457220089339858209,negative,"['❤️', '❤️', '❤️']",-1.0
7456766081241613088,2025-01-06 11:41:17,"Nichts davon hat mit der Politik der SPD zu tun. Schaut euch an, wie runtergekommen die Stadt aussieht.",10,1,7456736468715785494,7456736468715785494,negative,[],-1.0
7456768402670306070,2025-01-06 11:50:04,Ich wähle 💙💙,6,0,7456736468715785494,7456736468715785494,negative,"['💙', '💙']",-1.0
7456782147834299169,2025-01-06 12:43:22,Toll. Alles ist heruntergekommen und verwahrlost. Überall zweifelhafte Typen. Tolle Politik SPD!,5,0,7456736468715785494,7456736468715785494,negative,[],-1.0
7456760060921168662,2025-01-06 11:17:43,Ja und der größte CumEx Skandal aller Zeiten. Danke Olaf! Nie mehr SPD!,4,0,7456736468715785494,7456736468715785494,negative,[],-1.0
