id,username,partei,video_description,voice_to_text,gpt_topic,topic_clean
7473792332521966850,baerbel.kofler,SPD,Am 23. Februar geht es um eine Richtungsentscheidung für unser Land. Deshalb #bärbelwählen  #spd #sozialepolitikfürdich #mehrfürdich #mittestattmerz #spdtraunstein #spdberchtesgadenerland #traunstein #berchtesgadenerland,"hallo, Mein Name ist Berlin kofler. ich bin zurzeit bis zur Bundestagswahl noch von Tür zu Tür unterwegs im Wahlkreis und auch noch bei einigen infoständen. ich freu mich auf viele Gespräche, die ich mit ihnen noch haben werde in den nächsten Tagen. es ist wichtig. ich weiß, viele sind noch unentschlossen, aber es ist wichtig, zur Wahl zu gehen. denn wir entscheiden über ganz Wesentliche Dinge, auch eine Richtung, in die unser Land sich bewegen soll. wir entscheiden zum Beispiel darüber, welches Energiesystem wir nutzen erneuerbare Energien. wir entscheiden darüber, wie es mit der Rente weitergeht. 1 Thema, das ganz, ganz wichtig ist, wir wollen das Netto Renten Niveau erhalten. wir wollen es verbessern. wir wollen dafür sorgen, dass Menschen nach einem arbeitsreichen Leben vernünftig von ihrer Rente leben können. sie entscheiden die über die Frage, OB es einen mindestton von 15 Euro geben wird. das ist eine Frage, die am Wahltag zur Entscheidung steht. sie entscheiden darüber, wie Arbeitsbedingungen aussehen werden, wie gewertschätzt die Arbeit von Arbeitnehmerinnen und Arbeitnehmern wird. sie entscheiden aber auch darüber, OB nur die oberen 5 Prozent dieser Gesellschaft Steuererleichterung erfahren dürfen oder OB insbesondere die Menschen in der Mitte unserer Gesellschaft, die die Leistungen für unser Land erbringen, also 95 Prozent der Menschen steuerlich besser gestellt werden sollen. also es geht um ganz, ganz viel am Sonntag. deshalb bitte gehen sie zur Wahl. wählen sie die SPD. wählen sie mit der Zweitstimme SPD und mit ihrer Erststimme ihre Kandidatin der SPD vor Ort. werbekofel.
","Themenbereich: Wahlkampf

Wahlkampf",[]
7473791965457288470,baerbel.kofler,SPD,"Gestern war ich kurz in Berlin und habe eine Besuchergruppe aus dem Wahlkreis begrüßt. In unserem Gespräch haben wir unter anderem über die anstehende Bundestagswahl diskutiert. Als SPD geht es uns darum, den sozialen Zusammenhalt zu stärken. Für die Gruppe stand ein Besuch des Reichstagsgebäudes mit der Begehung der Kuppel und ein Informationsvortrag im Plenarsaal, sowie ein Besuch der Neuen Synagoge auf dem vom Bundespresseamt organisierten Programm. Außerdem ging es zu einem Informationsgespräch ins @bmas_bund sowie zu einer Führung durch die Gedenkstätte „Berliner Mauer“.",,"Wahlkampf.

Wahlkampf.

",[]
7458188408557554966,bengt.bergt,SPD,Berliner mit Bengt - gestern haben wir in Norderstedt vielen Menschen mit Berlinern und heißem Tee die Mittagspause versüßt. Tolle Gespräche mit tollen Menschen. Hat Spass gemacht. #norderstedt #politik #btw #bundestagswahl #gymnasium #schule #spdsh #spd ,,Wahlkampf.,[]
7457216621803769110,bengt.bergt,SPD,"Haustürwahlkampf geht los - heute an den ersten 100 Türen in Bad Segeberg geklopft.  Tolles Feedback, gute Leute - hat richtig Spass gemacht! #badsegeberg #politik #spd #spdsh #bundestagswahl #wahlen #btw ",,Wahlkampf.,[]
7455765897211546903,bengt.bergt,SPD,Winterwahlkampf? Geht los! #norderstedt #henstedtulzburg #kaltenkirchen #bargteheide #badoldesloe #badsegeberg #gymnasium #schule #wahlen #btw #wahlstedt ,This was my view today. How was yours,Wahlkampf.,[]
7459022361682054422,bengt.bergt,SPD,Die heiße Wahlkampfphase beginnt. Wir waren heute draußen und haben die Laternen verschönert.  #politik #bundestagswahl #norderstedt #gymnasium #schule #spdsh #henstedtulzburg #kaltenkirchen #badoldesloe #bargteheide ##spd ,,Wahlkampf.,[]
7463393951077141782,bengt.bergt,SPD,Erste Podiumsdiskussion heute im #lessinggymnasium #Norderstedt  #gymnasium #alstergymnasium #gymkaki #schule #politik ,"Leute heute geht's los zur 1. Podiumsdiskussion im Wahlkampf wird richtig gut Lessing Gymnasium in Norderstedt ich freu mich mega drauf! bin gespannt, wen wir da alles so treffen von den anderen Parteien! auf jeden Fall gibt's gute Fragen sehr wahrscheinlich und es gibt 2 Runden wird richtig richtig gut!",Wahlkampf.,[]
7462635250619780374,bengt.bergt,SPD,Frühverteilungen sind cool. heute gabs Franzbrötchen in Bargteheide.  #politik #kaltenkirchen #bargteheide #bundestagswahl #spdsh ,,Wahlkampf.,[]
7467846602225470742,bengt.bergt,SPD,Frühverteilung in #badoldesloe mit den @jusos Schleswich holstein und #stormarn  #politik #schule #bundestagswahl #spd #bargteheide #gymnasium #berufsschule ,,Wahlkampf.,[]
7466889993546435862,bengt.bergt,SPD,CDU und AfD? Gestern auf ner Podiumsdiskussion in #henstedtulzburg  #politik #alstergymnasium #gymkaki #lessinggymnasium #kaltenkirchen #Norderstedt #gymnasium #schule ,ja das ist Schwachsinn! CDU/CSU und AfD werden niemals eine Koalition machen! Niemals! wer glaubt dir das denn jetzt noch nach der letzten Woche?,Wahlkampf.,[]
7466734206983425302,bengt.bergt,SPD,Geht wählen Leute! Rechenbeispiel: Parteiziel: 12 %.  5 Mio Wähler = 600.000 stimmen nötig.  1 Mio Wähler =  120.000 Stimmen notig. #lessinggymnasium #Norderstedt #gymnasium #politik #alstergymnasium #gymkaki #bundestagswahl #spd ,"warum solltet ihr wählen gehen? nun ja, jede Stimme für eine demokratische Partei ist eine Stimme gegen Nazis und gegen systemfeindliche Parteien. nur wenn ihr eure Stimme abgeht, haltet ihr systemfeinde Aus der Demokratie fern, denn die können wir hier nicht gebrauchen.
",Wahlkampf,[]
7473048388737469718,bengt.bergt,SPD,Taktisches wählen kurz erklärt: Heute: Segeberg und Stormarn #spd #spdsh #segeberg #stormarn #bundestagswahl  #berufsschule #gymnasium #politik ,du wohnst in Segeberg oder Stormarn und planst Die Grünen zu wählen? Vorsicht! ⚠️   wir haben ein Kopf an Kopf Rennen zwischen der CDU Kandidatin und mir um das Direktmandat mit der Zweitstimme bestimmst du wie viele Abgeordnete in den Bundestag sollen mit der Erststimme sagst du wer genau da hinein soll deswegen bitte ich dich um deine Erststimme sonst verfällt deine Stimme und die März CDU sackt alles ein wenn du progressive pragmatische Politik im Bundestag möchtest Mach dein Kreuz bei Bengt Bergt ich stehe ganz oben auf dem Wahlzettel,"Wahlkampf.

Wahlkampf

(Note",[]
7470398963544378646,bengt.bergt,SPD,Heute früh bin ich in Bargteheide und es gibt lecker Franzbrötchen #politik #stormarn #spd #bargteheide #bundestagswahl #berufsschule #gymnasium @SPDSH ,ja moin Leute kurz nach 6 auf geht's nach Bargteheide  heute wieder eine schöne frühverteilung mit lecker Franzbrötchen das wird richtig gut. und es gibt immer das kleine schöne Lächeln auf dem Gesicht der Leute morgens und das ist einfach toll zu sehen ich freu mich drauf,Wahlkampf.,[]
7470071082486123798,bengt.bergt,SPD,Der letzte Sitzungstag der Legislatur hat begonnen #politik #stormarn  #segeberg #badoldesloe #schule #bundestagswahl #spd #bargteheide #gymnasium #henstedtulzburg #Norderstedt #kaltenkirchen ,,Wahlkampf.,[]
7469663356710898966,bengt.bergt,SPD,Mittags in Segeberg und Stormarn… Wir waren unterwegs! #badoldesloe #stormarn #politik #schule #bundestagswahl #spd #bargteheide #gymnasium #henstedtulzburg #berufsschule #Norderstedt #kaltenkirchen #spdsh #,,"Wahlkampf.

Wahlkampf

(Note",[]
7474130632734428438,bengt.bergt,SPD,"Morgen wird gewählt. Geht hin, wählt keine demokratiefeindlichen Parteien. Ihr habt jetzt die Verantwortung - nutzt sie! #spd #spdsh #segeberg #stormarn #bundestagswahl #politik #berufsschule #gymnasium ",Geht morgen wählen und wählt keinen Scheiß! Jobs in den Norden oder wieder zugucken wie alles nach Bayern geht? Vorwärts in die Zukunft oder zurück ins Kohlezeitalter? Klare Kante gegen rechts oder Mitstimmen mit der AfD? mit Mir gibt es klare Kante und einen entschiedenen Kämpfer für dich vor Ort ansprechbar und direkt geht morgen wählen und wählt keinen Scheiß!,"Themenbereich: Wahlkampf

Wahlkampf",[]
7459706261945290006,bestphal5,SPD,"Am 23. Februar 2025 findet in Deutschland die vorgezogene Bundestagswahl statt. Bereits jetzt sind viele Schulen damit beschäftigt, die Juniorwahlen zur Bundestagswahl 2025 vorzubereiten. Bei den Juniorwahlen handelt es sich um Deutschlands größtes Schulprojekt zur politischen Bildung, bei welchem seit 1999 bereits 7.273.985 Schülerinnen und Schüler beteiligt waren. Den Schülerinnen und Schülern soll der Ablauf sowie die Durchführung einer demokratischen Wahl nähergebracht werden. Ich begrüße es sehr, dass junge Menschen sich für Politik interessieren. Demokratie lebt vom Mitmachen! Je mehr Menschen sich beteiligen, desto gerechter wird es. Die Wahlwoche in den Schulen findet i.d.R. zwischen dem 17.02.2025 und dem 21.02.2025 statt. Da sie noch nicht über das notwendige aktive Wahlrecht verfügen, trägt das Ergebnis der Juniorwahl jedoch nicht zum offiziellen Ergebnis bei. Auch zahlreiche Schulen aus dem Landkreis Hildesheim beteiligen sich an diesem Projekt, was mich als Bundestagsabgeordneten für den Landkreis Hildesheim besonders freut. Alle Informationen zu den teilnehmenden Schulen sowie mehr Informationen zu diesem Projekt findet ihr unter: https://www.juniorwahl.de/bundestagswahl.",,"Thema: Wahlkampf

Wahlkampf

",[]
7468697667892251926,bestphal5,SPD,,,Wahlkampf.,[]
7472896158310960406,bestphal5,SPD,,,Wahlkampf.,[]
7474729443198504214,bestphal5,SPD,,,Wahlkampf.,[]
7473541835487497494,bestphal5,SPD,,,Wahlkampf.,[]
7457897532610415894,bettina.lugk,SPD,Schnee ohne Ende: Schließlich soll der Winterwahlkampf seinen Namen auch zu Recht tragen!🙈😂 ,,Wahlkampf.,[]
7456528993047547158,bettina.lugk,SPD,Unterwegs im Wahlkreis! Heute in Balve! #lugkvorort #balve ,,Wahlkampf,[]
7461114830947241238,bettina.lugk,SPD,Wirtschaft ist das zentrale Thema im Bundestagswahlkampf 2025!,,Wahlkampf.,[]
7458908147080514838,bettina.lugk,SPD,"Ein Samstag im Januar im Wahlkreis Märkischer Kreis ll: Neujahrsempfang, der Stadt Iserlohn, Neujahrsempfang, der Stadt Plettenberg mit Konzert,  Hallenstadtmeisterschaft im Fußball der Stadt Menden! #l#lugkvororti#iserlohnp#plettenbergm#menden",You ready? 5. 4. 3. 2. 1. Go! Round one!,"Wahlkampf.

Wahlkampf

(Note",[]
7472816476416757014,bettina.lugk,SPD,,,Wahlkampf.,[]
7472762356028755222,bettina.lugk,SPD,,,Wahlkampf.,[]
7472347530332802326,bettina.lugk,SPD,Was ich als Bundestagsabgeordnete so mache? Fördermittel für deinen Verein auf den Weg bringen! Deswegen am 23.02. Erststimme Bettina Lugk und Zweitstimme SPD!  #fyp #politik #bundestagswahl #spd ,,Wahlkampf.,[]
7472031356227276054,bettina.lugk,SPD,"Du findest auch, dass sich an der Infrastruktur im Sauerland etwas ändern muss? Dann wähle am 23.02. #Erststimme Bettina Lugk und #Zweitstimme SPD!",,Wahlkampf,[]
7474280286499474710,bettina.lugk,SPD,"Nie ohne mein Team- Vor allem über junge Unterstützer*innen freue ich mich immer, denn eine engagierte Jugend ist in vielerlei Hinsicht bereichernd für unsere Politik! Deshalb Morgen #Erststimme Bettina Lugk und #Zweitstimme SPD ❤️",,"Wahlkampf.

Wahlkampf

(Note",[]
7473871767770058006,bettina.lugk,SPD,"Deshalb am Sonntag Erststimme Bettina Lugk, Zweitstimme SPD!❤️",,Wahlkampf.,[]
7473850022451367190,brian.nickholz,SPD,Am Sonntag ist Bundestagswahl! 🗳️ Nutze deine Stimme und mach einen Unterschied!  #fürdich #fürdichpage #fyp #noafd,"am 23.februar findet die Bundestagswahl statt. wir alle haben dann die Chance zu entscheiden, wie es in Deutschland weitergehen soll. wollen wir 1 klares Bekenntnis zur Demokratie abgeben? eine klare Kante gegen rechts zeigen? das ist die Frage. jeder hat da die Möglichkeit mit seiner Stimme einen Beitrag zu leisten. in den letzten Wochen ist klar geworden, welche Parteien sich ganz klar nach rechts abgrenzen und welche Parteien eben auch ne Mehrheit mit der AfD in Kauf nehmen. ich kann nur Allen empfehlen, überlasst die Entscheidung nicht anderen. nutzt euer Wahlrecht und geht wählen am 23.februar!
","Wahlkampf.

Wahlkampf

(Note",[]
7465274143546690838,bundestagsabgeordnete,SPD,Was sagst du? 😱  #fyp #brandmauer #cdu ,"findet ihr, dass die Brandmauer der CDU zur AfD hinbröckelt? im 09.2023 hat die CDU ihr Logo verändert zu einem türkisblau. Zufall hier. Klöckner hat 1 Post veröffentlicht, indem sie die CDU als demokratische Alternative zur AfD beschreibt und das, was Friedrich März in den letzten Tagen von sich gegeben hat. ich denke, das haben wir alle mitbekommen. all diejenigen, die glauben mit der CDU die AfD Aus dem Regierungshandeln halten zu können. könnt ihr euch da wirklich sicher sein? für uns gilt das.
","Thema: Wahlkampf

Wahlkampf

",[]
7468622198207450390,bundestagsabgeordnete,SPD,Das was Franz sagt! #SPD #bundestagswahl #kanzler #olafscholz ,,Wahlkampf,[]
7474248192524160278,bundestagsabgeordnete,SPD,FDP-Direktkandidat im netten Plausch mit der AfD-Spitze💙💛 #noafd #fdp ,"wenn sie hier so durch die Gänge laufen, von anderen Parteien werden sie dann nicht gegrüßt. nein, gibt's dann blausch gar nicht, nein eine Minute später am Fahrstuhl per du mit einem FDP Abgeordneten.
","Wahlkampf.

Wahlkampf

(Note",[]
7458309032772668694,carloskaspermdb,SPD,Bitte bis zum Schluss schauen! #noafd ,"ich Mach das Gesicht, du machst den Sound good. Mach jetzt, du musst jetzt mal kommen. konzentrier dich und.","Wahlkampf.

Wahlkampf

(Note",[]
7457913175133064471,carloskaspermdb,SPD,#poltik #wahlen #plakate ,"Ich bereite gerade meine Plakate fürs Plakatieren vor und ihr findet doch auch, dass das ein normal großer Kabelbinder ist. Vielleicht sogar überdurchschnittlich großer Kabelbinder ist oder? Hier hast du noch welche.",Wahlkampf.,[]
7462032327179324694,carloskaspermdb,SPD,Auf Ortskontrollfahrt. Heute: mein erster VW und was das für unsere Region bedeutet! 🚗,,Wahlkampf.,[]
7462388758441135382,carloskaspermdb,SPD,Meine letzte Woche im Schnelldurchlauf: Viele Termine. Viele tolle Gespräche. Viel Wahlkampf. Und das alles im Auftrag für mehr soziale Politik. #mehrfuerdich #btw25 #spd #bundestagswahl ,,Wahlkampf.,[]
7470576264479280406,carloskaspermdb,SPD,"Einen Krah im Bundestag, kann keiner wollen!  #spd #bundestag #krah #noafd #lichtenstein ","muss man eigentlich von hier kommen, wenn man diese Region im Bundestag vertreten will? nein, da muss ich sie leider enttäuschen. denkst du, dass alle Kandidierenden wirklich das Beste für die Region wollen und noch nie in der Presse standen, mit Landesverrat, Bestechung oder auch noch nie vom FBI verhaftet worden sind? ja, ich weiß, ich brauch Geld tja, leider trifft das alles nicht zu und 1 Kandidat sticht hier besonders heraus und es ist gut möglich, dass er uns bald im Bundestag vertreten wird. und das kann keiner wollen. seien wir doch mal ehrlich, 1 Bundestagsabgeordneter muss für seinen Wahlkreis kämpfen und für die Region alles herausholen. all das hab ich 3 Jahre lang hier gemacht. ich bekämpfe finanzkriminalität. schon als Zollbeamte hab ich das getan und dafür gesorgt, dass die Leute den Mindestlohn oder auch den Tariflohn geteilt bekommen. ich will einen höheren Mindestlohn und ich möchte auch, dass es den Menschen in der Region und im Wahlkreis besser geht. Mein Name ist Carlos Casper und ich will weiter euer Abgeordneter sein und deswegen am 23.. zwoten beide Stimmen SPD.
","Thema: Wahlkampf

Wahlkampf

",[]
7469832942068583702,carloskaspermdb,SPD,#merz #cdu #brandmauer #gegenrechts #noafd #spd #bundestag #politics #politik,,"Thema: Wahlkampf

Wahlkampf

",[]
7473822121580367126,carloskaspermdb,SPD,Das gibt's nur mit der SPD! ✊,,Wahlkampf,[]
7473472596776897814,carloskaspermdb,SPD,Am Sonntag bist DU am Drücker! Mehr für DICH gibt's nur mit der SPD! 👍,"am 23.februar bist du am Drücker. manche wollen beim Thema Investitionen in die Zukunft pausieren, Milliarden Euro, die nicht zur Verfügung stehen. andere wollen bei Themen mit dem Kopf durch die Wand bringen, damit aber unser Land Aus dem tack, tack, tack, ich bin zu weit gegangen. wiederum andere glauben, man könnte einfach so die Zeit zurückdrehen. nur mit Lösungen Aus der Vergangenheit wird es keinen Fortschritt, sondern nur Rückschritte geben. dass wir eines Tages die Windkrafträder wieder abbauen können, weil sie hässlich sind. und Populisten stellen unsere demokratische Grundordnung generell in Frage und möchten am liebsten 1 ganz anderes Programm einlegen. für uns ist völlig klar, dass Adolf Hitler 1. linker war. lasst uns auf die richtige Spur setzen und 1. Tempo wählen, das ganz Deutschland mitnimmt, das wirtschaftliches Wachstum, Gerechtigkeit und den Zusammenhalt fördert und für Sicherheit sorgt. durchgerechnet haben wir es auch, testen und vergleichen sie es gerne. mehr für dich, besser für Deutschland, SPD soziale Politik für dich. danke!
","Thema: Wahlkampf

Wahlkampf

",[]
7473162900400655638,christoph.schmid.mdb,SPD,"Noch ist das Rennen nicht gelaufen - wir kämpfen weiter für ein gutes Wahlergebnis! Am Sonntag ist die #Bundestagswahl und auch wenn's auf den ersten Blick vielleicht nicht so aussieht: Wir geben alles - auch auf den letzten Metern! Im Team funktioniert es sowieso am besten - egal ob es der #Wahlkampf ist, das #Laufen oder die Arbeit im #Bundestag und ja, auch der #Döner schmeckt besser, wenn man ihn nicht alleine isst! 😉 #SPD #SozialePolitikFürDich #BayernSPD #BTW25 #BTW2025 #LaufenFürSie #SlowMotion #RoteSchuhe @BayernSPD im Bundestg Mit Carsten Träger, MdB",,"Wahlkampf

Wahlkampf

(Note:",[]
7472740685515476246,christoph.schmid.mdb,SPD,"Ich weiß ja, dass viele hier bei mir CSU wählen, aber… Macht euch drauf gefasst: Am Sonntag plündere ich in eurer Hood… 😎😉  #notinmyhouse #Dillingen #DonauRies #AichachFriedberg #Bundestag #Bundestagsabgeordneter #Bilanz #MeinRotesABC #SPD #SPDFraktion #SozialePolitikFürDich #RoteSchuhe #LäuftFürSie",,"Themenbereich: Wahlkampf

Wahlkampf",[]
7472096647091162391,christoph.schmid.mdb,SPD,Am 23.02: Wählen gehen! Und am liebsten natürlich beide Stimmen für die SPD… 😉 #Bundestagswahl #BTW #BTW25 #Bundestag #Bundestagsabgeordneter #Bilanz #MeinRotesABC #SPD #SPDFraktion #SozialePolitikFürDich #RoteSchuhe #LäuftFürSie,,"Datum: 23.02
Wahlkampf",[]
7471600857033772310,christoph.schmid.mdb,SPD,"„XXL-Bundestag“ - „Aufgeblähtes Parlament“ - „Kostenexplosion im Bundestag“… diese Schlagzeilen werden wir jetzt nicht mehr lesen, der Bundestag wird nach der Wahl nämlich kleiner. #Wahlrechtsreform #XXLBundestag #Bundestag #Bundestagsabgeordneter #Bilanz #MeinRotesABC #SPD #SPDFraktion #SozialePolitikFürDich #RoteSchuhe #LäuftFürSie",,"Themenbereich: Wahlkampf

Wahlkampf",[]
7474275326911139094,christoph.schmid.mdb,SPD,💪💪💪 #FinalCountdown #Wahlkampf #BTW #BTW25 #Bundestagswahl #GehtWählen #MdB #Bundestag #SPD #roteschuhe #läuftfürsie ,,Wahlkampf.,[]
7473934199485992214,christoph.schmid.mdb,SPD,Am 23.02 wählen gehen! #BeideStimmenSPD #WählenGehen #BTW #BTW25 #Bundestag #Bundestagsabgeordneter #Bilanz #MeinRotesABC #SPD #SPDFraktion #SozialePolitikFürDich #RoteSchuhe #LäuftFürSie,,Wahlkampf.,[]
7473473299574541590,christoph.schmid.mdb,SPD,😉 #Quälgeister #FDP #Ampelschmerz #Bundestag #Bundestagsabgeordneter #Bilanz #MeinRotesABC #SPD #SPDFraktion #SozialePolitikFürDich #RoteSchuhe #LäuftFürSie,,"Thema: Wahlkampf

Wahlkampf

",[]
7458320938526870806,chris_schreider,SPD,"Unterwegs bei Wind, Wetter – und Wolkenbruch in Ludwigshafen Süd mit @Sabine_Baetzing 🌨️🌬️  Haustürwahlkampf im Winter heißt auch warm anziehen – und auch auf heftige Regengüsse gefasst sein. Aber davon lassen wir uns nicht aufhalten, denn am 23. Februar ist eine sehr wichtige Bundestagswahl! 🗳️ Auf viele weitere tolle Gespräche mit und eine starke Sozialdemokratie für euch!  Danke für die Unterstützung! 🤝 Erststimme: Schreider. Folgt mir, um mehr zu erfahren, und stellt mir eure Fragen! 🚀 #EinerVonUns #FürDieVorderpfalzImBundestag #ImmerDa #ErststimmeSchreider #Bundestagswahl2024 #SPD #Ludwigshafen #Frankenthal #RheinPfalzKreis #ChristianSchreider","Haustürwahlkampf heute in Ludwigshafen mit Chris schreider, hallo, auch das ist Haustürwahlkampf von Tür zu Tür im trömmelnden Regen. aber wir. uns geht's doch gut, oder? uns geht's gut im Wolkenbruch von Ludwigshafen. mach's gut bleib gesund. tschau ja, ihr seht, es hat trotzdem Freude gemacht, wir haben gute Gespräche geführt und natürlich gehen wir weiter von Haus zu Haus am 23.februar. SPD und Chris schreiderwellen.
",Wahlkampf.,[]
7472422717648571670,chris_schreider,SPD,"Tatort & Tatkraft! 🎬🚒  Thomas 'Holly' Holländer, bekannt als Feuerwehrmann und Schauspieler im Ludwigshafener 'Tatort', unterstützt meine Kandidatur. Sein Engagement zeigt: Unsere Stadt braucht Menschen, die anpacken – ob im Einsatz oder in der Politik. Danke, Holly, für dein Vertrauen! Gemeinsam kämpfen wir für eine sichere und bodenständige Vorderpfalz. 🙌  #TeamLudwigshafen #TatortLudwigshafen #FeuerUndFlamme #Einervonuns #erststimmeschreider ","hallo meine Lieben, am 23. zwoten ist Bundestagswahl. also ich unterstütze den christschreider, weil der für mich 1. kompetenter Mann ist. das was er sagt, das macht er und äh das ist eigentlich das Wichtigste. alle diese Aufgaben die er bekommt zieht er konsequent durch. und ganz wichtig, er ist einer von uns. also ihr wisst was ihr wählen müsst.
",Wahlkampf.,[]
