id,username,partei,video_description,voice_to_text,gpt_topic,topic_clean
7456800975890746657,afdsachsen,AfD,Wir wollen unser Deutschland zurück! Alice Weidel #neuwahlen #weidel #afd #merz #cdu #trump #musk #kickl #fpö #österreich,,"Themenbereich: Wahlkampf

Wahlkampf",[]
7465701502129114401,albrecht_glaser_mdb,AfD,"☝️ Ich hatte es bereits gesagt: Es muss erst eine Wahl anstehen, bis die CDU etwas ändern will. Hinzu kommen starke 23 % für die AfD in den Umfragen. Stellen Sie sich vor, was wir alles erreichen können, wenn die AfD noch stärker wird! ➡️ Das Votum der Bürger für die AfD führt dazu, dass die undemokratische Brandmauer bröckelt. Ein erster Schritt zur dringend nötigen Migrationswende ist getan. Wir führen an. Die CDU kann folgen. 🇩🇪 Liebe Bürger, Sie haben es in der Hand. Am 23. Februar. #afd #cdu #merz #migration #brandmauer",,Wahlkampf,[]
7464662582784167200,albrecht_glaser_mdb,AfD,"Verräterische Details: CDU schreibt, der Mord in Aschaffenburg sei eine neue Dimension der Gewalt. Daran aber ist überhaupt nichts neu! Denken Sie an Terror wie den Anschlag am Breitscheidplatz vor NEUN Jahren. Der Terror hat nicht zum Aufwachen der Union geführt. Das „Aufwachen“ hat eher etwas mit dem 23. Februar zu tun. Bedenken Sie: Der vorgegebene Kurs der CDU könnte mit dem Wahlkampf zu tun haben, und nicht dem ernsthaften Willen, wirklich etwas zu ändern. #cdu #aschaffenburg #migration #afd #neuwahl",,Wahlkampf.,[]
7458179860167445782,alice_weidel_afd,AfD,Vorbereitungen für die gestrige Konversation mit Elon Musk auf Space X. #AfD #jetztafd #Neuwahlen #aliceweidel #x #aliceweidel #fürdich #elonmusk #wahlkampf #bundeskanzlerin ,,"Thema: Wahlkampf

Wahlkampf

",[]
7457514479530675478,alice_weidel_afd,AfD,Unterstütze uns im Wahlkampf und erhalte als Dankeschön die Chance auf eines von drei signierten #TeamAlice-Shirts pro Woche!  Jetzt auf alice-weidel.de/unterstuetzen anmelden und mitmachen! #AfD #aliceweidel #teamalice #wahlkampf #jetztafd #alternativefürdeutschland,"jetzt mitmachen! Grafik oder Video von Alice Weidel Punkt de herunterladen, auf dem eigenen Kanal veröffentlichen und uns den Link zu deinem Beitrag zusenden Freunde, das ist das Endprodukt, wir verschenken pro Woche 3 signierte Team Alice Shirts als Dankeschön an alle einsender.
","Wahlkampf.

Wahlkampf

(Note",[]
7456482475716381974,alice_weidel_afd,AfD,"„Weißt Du noch…?“  Es ist Zeit Verantwortung zu übernehmen, die richtigen Prioritäten zu setzen und gemeinsam unser Land zu stärken – das ist unser Ziel. Deshalb am 23. Februar: Beide Stimmen für die AfD!  #AfD #jetztafd  #veränderung #zukunft #sicherheit #deutschland #familie #alternativefürdeutschland #aliceweidel #teamalice",,Wahlkampf.,[]
7456107009180486934,alice_weidel_afd,AfD,"Sichere Grenzen, sichere Zukunft: Illegale Migration stoppen! Für Sicherheit, Souveränität und Schutz - am 23. Februar beide Stimmen für die AfD!  #afd #migration #sicherheit #grenzschutz #deshalbafd #aliceweidel #wahlkampf #alternativefürdeutschland #teamalice #neuwahlen ",,Wahlkampf.,[]
7455023467289726230,alice_weidel_afd,AfD,"Wohnraum wird immer teurer, weil die Regierung dem Immobilienmarkt immer mehr Migranten hinzufügt. Das verschärft die Wohnungsknappheit massiv! Am 23.02.25 mit beiden Stimmen die AfD, für bezahlbare Mieten und echten Wohnraum. #AfD #jetztafd #Neuwahlen #aliceweidel #teamalice #fürdich #fyp #wahlkampf #Deutschland #nurafd ",,Wahlkampf.,[]
7458950629151493398,alice_weidel_afd,AfD,Erkenne den Unterschied zwischen CDU und AfD in nur 20 Sekunden. #AfD #DeshalbAfD #BTW25 #teamalice,erkenne den Unterschied zwischen AfD und CDU in nur 20 Sekunden!,"Thema: Wahlkampf.

Wahlkampf",[]
7458678034640424214,alice_weidel_afd,AfD,"Einblicke in unseren Bundesparteitag: Debatten, Beschlüsse und der gemeinsame Blick in die Zukunft.  Zeit für Veränderung, Zeit für Deutschland! #AfD #bundesparteitag #zukunft #wahlkampf #BTW25 # #alternativefürdeutschland #TeamAlice ",,Wahlkampf.,[]
7464967860306103574,alice_weidel_afd,AfD,"„Zeit für eine Kanzlerin, die sich an den Eid erinnert!“ #zeitfürdeutschland🇩🇪 #afd #deshalbafd #bundestagswahl2025 #jetztafd #aliceweidel #alternativefürdeutschland #neuwahlen #teamalice #deutschland ","ich schwöre, dass ich meine Kraft dem Wohle des deutschen Volkes widmen, seine nutzen mehren, Schaden von ihm wenden, das Grundgesetz und die Gesetze des Bundes waren und verteidigen, meine Pflichten gewissenhaft erfüllen und Gerechtigkeit gegen jedermann üben werde. so war Mir Gott Hilfe.
",Wahlkampf.,[]
7464207591732759841,alice_weidel_afd,AfD,"""Zeit für eine Kanzlerin, die sich an den Eid erinnert!"" - der offizielle Wahlwerbespot der AfD! 🇩🇪🇩🇪🇩🇪💙💙💙 #Alice #Weidel #AfD #Bundestagswahl #nurnochAfD #jetztAfD #DeshalbAfD","ich schwöre, dass ich meine Kraft dem Wohle des deutschen Volkes widmen, seine nutzen mehren, Schaden von ihm wenden, das Grundgesetz und die Gesetze des Bundes waren und verteidigen, meine Pflichten gewissenhaft erfüllen und Gerechtigkeit gegen jedermann üben werde. so war Mir Gott Hilfe.
",Wahlkampf,[]
7464145084498447618,alice_weidel_afd,AfD,"Die #CDU fährt im Wahlkampf auf AfD-Positionen, doch die Realität ist, dass diese Versprechen unter einer Koalition mit #Grünen und #SPD niemals umgesetzt werden können. Der politische Kurs, den viele #Wähler sich wünschen, ist nur mit der AfD möglich! Es wird Zeit, den Wählern die Wahrheit zu sagen – die CDU wird ihre Versprechungen nicht halten! #AfD #deshalbafd #koalition #deutschland #veränderung #verantwortung #politischerwandel #alternativefürdeutschland #wahlkampf #BTW25 #TeamAlice ","die CDU macht momentan äh Wahlkampf mit AfD Positionen und zur Wahrheit gehört dazu, dass sie mit den wunschkoalitionspartnern, also mit äh den Grünen und der SPD ähm, dass sie diese Versprechen nicht wird umsetzen können, weil diese anderen Parteien dagegen sind. sie wird ihre Wahl Versprechen für den politischen Wandel nur mit der AfD umsetzen können. und am besten wählt man dann gleich das Original als eine Kopie, denn ich glaube hier wird den WLAN kein reiner Wein eingeschenkt. hier werden die äh Wähler, um es einfach mal knallhart zu sagen, sie werden knallhart angelogen von Seiten der CDU und ja.
","Themenbereich: Wahlkampf

Wahlkampf",[]
7462720923729202454,alice_weidel_afd,AfD,"Demokratie bedeutet, den Willen des Bürgers in unserem Land ernst zu nehmen. Eine Ausschließung der Wähler ist hochgradig undemokratisch, weshalb wir uns als AfD dafür einsetzen, den Wählerwillen der Bürger zu reprasentieren. #afd #deshalbafd #jetztafd #alternativefürdeutschland #aliceweidel #wahlkampf #neuwahlen #teamalice #btw25 #deutschland","der Punkt is, ich repräsentiere die wlanur und es sind Millionen von WLAN in Deutschland. da können sie nich hingehen und sagen ich schließe Millionen von WLAN Aus. ich halte das tatsächlich für undemokratisch und natürlich so wie sie es gesagt haben eigentlich auch noch nicht für besonders schlau äh, der Wähler entscheidet Wen er in der Regierung haben will und der Wähler Wille ist eigentlich jetzt auch in den Umfragen recht klar. der Wähler möchte eine Koalition Aus schwarz blau haben. ganz einfach.
","Thema: Wahlkampf

Wahlkampf

",[]
7468338687202348310,alice_weidel_afd,AfD,Die Freiheit - und speziell die Rückkehr zur Meinungsfreiheit - ist eines der Hauptanliegen der Alternative für Deutschland. Deshalb am 23.Februar mit beiden Stimmen AfD!  #AfD #Freiheit #Bildung #deshalbafd #jetztafd #alternativefürdeutschland #teamalice #neuwahlen #wahlkampf #aliceweidel #fürdich #btw25 ,"ich kann Ihnen sagen, und damit möchte ich auch das neue Jahr 2.025 einläuten, dass wir als Alternative für Deutschland angetreten sind, zur Freiheit in diesem Land zurückzukehren, dass jeder frei seine Meinung äußern darf.
","Themenbereich: Wahlkampf

Wahlkampf",[]
7468283062296562966,alice_weidel_afd,AfD,"Liebe Alice, wir wünschen Dir mit diesem kurzen Video alles erdenklich Gute zum Geburtstag, sagen insbesondere Danke für Deinen Einsatz im aktuellen Wahlkampf und freuen uns auf ein spannendes Jahr. Herzlichen Glückwunsch!  Dein #TeamAlice💙💙💙 ","sie brauchen wir eigentlich nicht mehr vorzustellen, aber weils so schön ist. sie studierte Volks und Betriebswirtschaftslehre, promovierte markenkom laude und arbeitete bei verschiedenen namhaften Großunternehmen. seit 2.013 ist sie in der AfD und schon jetzt ist sie unsere Kanzlerin der Herzen. meine sehr verehrten Damen und Herren, bitte begrüßen sie unsere Kanzlerkandidatin hier ist Alice Weidel. haha one, two, three, four. ich liebe euch alle. ich bin in die AfD eingetreten, weil ähm ich wusste, dass der Euro kein bestand haben wird, aber dass das Land innerhalb von 10 Jahren so abrutscht, das hätte ich Mir nicht erträumt. mit Zwang und verboten in Allen möglichen Bereichen wollte diese Ampel Einheitspartei, der sich ja auch die Unionsparteien immer mehr annähern, das ist ja kaum noch zu unterscheiden, die Bürger zu Untertanen machen. und meine persönliche Motivation in der Politik in solchen Situationen war immer meine Orientierung nach der Freiheit, nach der Redefreiheit, der Meinungsfreiheit, der Pressefreiheit, all diese Freiheiten zu bewahren und ich glaube das muss auch das Ziel in diesem Wahlkampf sein. du bist eine Kämpfer Natur, du inspirierst und motivierst mit deinem Vorbild immer mehr Menschen dazu sich in der AfD und hinter der AfD zu versammeln und du trittst den Gegnern der Freiheit mit deinem messerscharfen Intellekt entschlossen entgegen. so I very much Hope that the AfD does does well and that Alice Beetle is just become chancellor. I think that would be very good for Germany. if you want the Future to be great, You Need. to Make It great and Fight For the Future to be great. that's how It becomes great. wir werden alle weichen auf Freiheit stellen und die Bürger und Unternehmen entlasten. das ist unser Credo. wir wollen, dass sich ausländische Unternehmen wieder in Deutschland ansiedeln. wir wollen Deutschland wieder stark machen und Reich. noch mal der Appell an euch alle, geht von Tür zu Tür, überzeugt eure Familien, eure Freunde, überzeugt die Menschen. die Alternative für Deutschland ist dafür da, dieses Land zu schützen und wieder groß und stolz zu machen. liebe Freunde, lasst uns dafür gemeinsam kämpfen. vielen herzlichen Dank, vielen herzlichen Dank!
","Transkript: Wahlkampf

Wahlkampf",[]
7467876577141968150,alice_weidel_afd,AfD,"Freiheit, Wohlstand, Zukunft – für ein Deutschland, das stark und unabhängig bleibt. #UnsereZukunftGestalten #afd #deshalbafd #jetztafd #alternativefürdeutschland #teamalice #neuwahlen #wahlkampf #aliceweidel #btw25 #fürdich ","wir wollen keine Abhängigkeiten, wir wollen Freiheit, wir wollen Meinungsfreiheit, wir wollen ökonomische Freiheit, wir wollen Freiheit für die Unternehmen, unternehmerische Freiheit. und wir wollen vor Allen Dingen, dass wir alle wieder frei werden, dass dieses Land sicher wird und dass wir in Freiheit leben können. dafür stehen wir.
","Themenbereich: Wahlkampf

Wahlkampf",[]
7467168144960884000,alice_weidel_afd,AfD,"""Geht von Tür zu Tür, überzeugt die Menschen von der Alternative für #Deutschland. Die #AfD ist dazu da, dieses Land zu schützen, es wieder groß und stolz zu machen. Lasst uns dafür gemeinsam kämpfen!"" #JetztAfD #DeshalbAfD #Weidel","der Appell an euch alle geht von Tür zu Tür, überzeugt eure Familien, eure Freunde, überzeugt die Menschen von der Alternative für Deutschland. wir müssen stark werden, wir müssen dieses Land wieder groß machen. wir müssen dieses Land wieder frei machen, denn dieses Land hat es verdient Deutschland ist großartig und die Alternative für Deutschland ist da, ist dafür da, dieses Land zu schützen und wieder groß und stolz zu machen. liebe Freunde, lass uns dafür gemeinsam kämpfen. vielen herzlichen Dank!
","Thema: Wahlkampf

Wahlkampf

",[]
7467099279509835030,alice_weidel_afd,AfD,Uns geht es nicht um Parteitaktik. Uns geht es um unser Land. #miosga #afd #jetztafd #neuwahlen #wahlkampf #btw25 #alternativefürdeutschland #teamalice,"uns geht es nich um Parteien, uns geht es um dieses Land. wir haben einem Antrag zugestimmt, der Aus unserer Sicht in die richtige Richtung weiß. 1. Antrag ist natürlich noch Lange kein Gesetz, also es ist rein deklaratorisch. aber die Forderungen sind übernommen und zwar von uns. das sind die Forderungen, die wir 7 Jahre lang im Bundestag stellen und.
","Themenbereich: Wahlkampf

Wahlkampf",[]
7467091550972022038,alice_weidel_afd,AfD,#AfD #maischberger #veränderung #wahlen #freiheit #deshalbafd #alternativefürdeutschland #neuwahlen #btw25 #teamalice #wandel #deutschland ,"Menschen haben das Gefühl, dass sie Scheren im Kopf haben und dass sie nicht mehr das sagen können, was sie wirklich denken. und Deutschland sollte beginnen seine eigenen Interessen mit zu artikulieren. das ist unsere Aufgabe. ich weiß nicht, was Frau Baerbock irgendwo in Indonesien zu suchen hatte, aber dort haben wir nichts verloren. wir haben unsere sicherheitsinteressen hier. die CDU macht momentan äh Wahlkampf mit AfD Positionen. wir werden die äh Wähler, um es einfach mal knallhart zu sagen, sie werden knallhart angelogen von Seiten der CDU. nein, ich bin absolut gegen äh eine erbschaftssteuerung, wenn der Staat mit unserem Geld der Steuerzahler nicht umgehen kann, der im übrigen Rekord Steuereinnahmen bereits hat. ja, wenn er damit nicht umgehen kann, dann soll er bitte nicht noch irgendwelche Steuersätze erfinden, wie er es jetzt ja sowieso schon macht über CO 2 Abgabe. dann kommt hier noch was drauf, dann soll der noch den Gürtel enger schnallen. und was bietet dieser? was bietet dieser Staat der eigenen Bevölkerung? er bietet äh der eigenen Bevölkerung eine erodierende innere Sicherheit, ungeschützte Grenzen, eine verfallende Infrastruktur et cetera PP. und die weltweit höchsten Energiepreise.
","Thema: Wahlkampf

Wahlkampf",[]
7466791598257474838,alice_weidel_afd,AfD,"Friedrich Merz verfolgt politische Ziele, die weit entfernt sind von den Bedürfnissen und Wünschen der Mehrheit der Bevölkerung. Es wird Zeit, dass Politik wieder im Dienst der Menschen steht, nicht der Eliten! #afd #deshalbafd #jetztafd #alternativefürdeutschland #teamalice #neuwahlen #wahlkampf #aliceweidel #btw25 #deutschland ","für dich, März hat das zustrombegrenzungsgesetz, was gerade abgelehnt wurde, im Dezember vor der Tagesordnung genommen, Aus Angst vor zufallsmehrheiten. das müssen sie sich mal vorstellen. hätten wir das beschließen können, dann hätte es vielleicht auch ähm, die 1 oder anderen Toten nicht gegeben.
","Thema: Wahlkampf

Wahlkampf

",[]
7466768450384383254,alice_weidel_afd,AfD,"Herr Merz, wie können Sie den Bürgern Verbesserung versprechen, wenn Sie gleichzeitig mit den Grünen und der SPD koalieren wollen? Die sogenannte #Brandmauer schadet der #Demokratie und ist eine antidemokratische Absprache, die den Wählerwillen untergräbt. #AfD #wählerwille #cdu #koalition #veränderung #wahlen #freiheit #deshalbafd #alternativefürdeutschland #neuwahlen #btw25 #teamalice","glauben sie im Ernst, Herr März, sie könnten den Bürgern vormachen, dass mit ihnen irgendetwas besser würde, wenn sie sich gleichzeitig immer noch bei den grünen und der SPD anbiedern und sich darauf festlegen, mit diesen Parteien auch zu koalieren? denn genau darauf läuft ihr im Grundgesetz gerade nicht vorgesehene Dokma der undemokratischen Brandmauer hinaus. die sogenannte Brandmauer ist nichts anderes als eine antidemokratische kartellabsprache, um den Wählerwillen auszuhebeln, um Millionen von Wählern auszuschließen.
","Thema: Wahlkampf

Wahlkampf

",[]
7466054956714380566,alice_weidel_afd,AfD,"Die Union ist nicht das Original - ihre fünf Forderungen sind ein Abklatsch des AfD-Programms. Kurz vor den Wahlen zeigt sich, dass sie sich nun offenbar in populistischer Manier an uns orientiert, um Wählerstimmen zu fangen. Ein verzweifelter Versuch, den eigenen Kurs zu legitimieren. #afd #deshalbafd #jetztafd #alternativefürdeutschland #wahlkampf #neuwahlen #teamalice #btw25 #fürdich #aliceweidel #fy ","dieser Antrag mit den 5 Forderungen ist, was die Forderung anbelangt, von der AfD abgeschrieben. zur Wahrheit gehört dazu, dass die CDU genau diese Forderung 7 Jahre lang von uns abgelehnt hat. so, das ist Fakt. wir werden auch dem Zustrom begrenzungsgesetz am Freitag zustimmen und den Antrag morgen, weil das unterscheidet uns als AfD von der Union. aber das heißt, Mir geht es, uns geht es, uns geht es um dieses Land, dass endlich etwas getan wird. und uns sind diese parteitaktierereien von der CDU herzlich egal Hauptsache es wird etwas gemacht. die Menschen verlangen politische Lösung. wir haben ihr einen kompletten Kontrollverlust über unsere Grenzen, über die innere Sicherheit und.
","Thema: Wahlkampf

Wahlkampf

",[]
7473215571367054614,alice_weidel_afd,AfD,"Es ist höchste Zeit, dass wir einen grundlegenden Wandel in der deutschen Politik vollziehen. Die Herausforderungen, vor denen unser Land steht - sei es in Bezug auf die Wirtschaft, die innere Sicherheit oder die Gestaltung unserer Gesellschaft - erfordern mutige Entscheidungen und einen klaren Kurswechsel. Leider sehe ich, wie die etablierten Parteien zunehmend den Kontakt zur Realität verlieren und Entscheidungen treffen, die Deutschland nicht voranbringen. In meiner Überzeugung braucht unser Land dringend eine Partei wie die AfD, die nicht nur den Finger in die Wunde legt, sondern auch klare, pragmatische Lösungen anbietet, um Deutschland wieder in die richtige Richtung zu führen. Wir müssen uns von einer Politik verabschieden, die von ideologischen Dogmen geprägt ist und nicht das Wohl der Bürger in den Mittelpunkt stellt. Es geht darum, die Fehler der Vergangenheit zu korrigieren und mit einer klaren Vision für die Zukunft zu handeln - eine Vision, die den deutschen Bürgern dient und nicht einer entkoppelten politischen Elite. Die AfD bietet eine echte Alternative und eine notwendige Veränderung, um das Land wieder auf Kurs zu bringen und die Interessen der Menschen zu vertreten. Es ist an der Zeit, dass wir diese Chance ergreifen! #afd #jetztafd #neuwahlen #aliceweidel #teamalice #btw25 ",,"Themenbereich: Wahlkampf

Wahlkampf",[]
7472776863199350038,alice_weidel_afd,AfD,"Am Sonntag hast du die Chance, für einen echten politischen Wandel zu stimmen. Gib deine beiden Stimmen der AfD, um eine starke, unabhängige Richtung in Deutschland zu unterstützen. Deine Wahl entscheidet über die Zukunft unseres Landes! Und als besonderes Extra: Wenn du zwei Freunde oder Verwandte hinzufügst und ein Bild postest, kannst du ein signiertes Alice Weidel T-Shirt gewinnen. Sei Teil des Wandels – geh wählen und setze ein Zeichen für eine starke Zukunft! #dreiStimmen #afd #aliceweidel #wahlen #fürdich #deshalbafd #teamalice ","liebe Freunde, am Sonntag ist es soweit Deutschland hat die Wahl. wenn wir die AfD groß genug machen, dann wird die Brandmauer zusammenbrechen. dann bekommt Deutschland endlich den Politikwechsel. aber dafür müssen wir alle zur Wahl gehen. deshalb habe ich folgende Aktion für euch, ihr geht am Sonntag zur Wahl, aber nicht alleine nehmt noch 2 mit. eine gute Freundin, die Oma oder den kauzigen Onkel, egal Hauptsache ihr macht alle 3 euer Kreuz für die Wände in unserem Land. zusammen seid ihr 3 Freunde für Deutschland. und für die schönsten Fotos, die ihr unter dem Hashtag 3 Freunde auf Social Media teilt, haben wir als Dankeschön eines von diesem wunderbaren 25 signierten Team Alice Shirts. also Mach mit, geh zur Wahl! verändern wir unser Land zu dritt schaffen wir das!
","Wahlkampf
#dreiStimmen #",[]
7472747738791251222,alice_weidel_afd,AfD,"Ich stehe für eine Zukunft, in der jedes einzelne Wort Gewicht hat und jede Entscheidung unsere Gemeinschaft stärkt. In diesem Wahlkampf geht es nicht nur um politische Ziele, sondern um die Menschen, um uns alle. Ich möchte eine Gesellschaft schaffen, in der Gerechtigkeit, Chancengleichheit und Verantwortung für uns alle spürbar werden. Es ist an der Zeit, den Kurs zu ändern und gemeinsam die Veränderung zu gestalten, die wir brauchen. Zusammen können wir Großes erreichen – ich bin bereit, diesen Weg mit euch zu gehen. #afd #deshalbafd #jetztafd #teamalice #alternativefürdeutschland #neuwahlen #wahlkampf #nurafd #deutschland ",,"Themenbereich: Wahlkampf

Wahlkampf",[]
7472320174499187990,alice_weidel_afd,AfD,"Fassen Sie sich ein Herz, wählen Sie die AfD, für einen echten politischen Wandel! #afd #deshalbafd #jetztafd #teamalice #alternativefürdeutschland #neuwahlen #wahlkampf #nurafd   Video:  @rtlplus   / Quadrell","wir wollen Deutschland wieder wohlhabend und sicher machen. wir werden die illegale Migration stoppen und zwar durch die Sicherung unserer Grenzen und durch die konsequente Abschiebung von illegalen und Straftätern. die CDU hat das übrigens jahrelang verhindert. wir sind das Land mit den höchsten Energiepreisen weltweit. auch das werden wir ändern durch Technologie Offenheit, das heißt grundlastfähige Kernkraft, Kohle, Gas, gerne auch erneuerbare Energien, aber ohne gigantische Subvention, zum Schaden unseres Landes und zum Schaden des Steuerzahlers. wir werden das EEG abschaffen. wir sind das Land mit den höchsten Steuern und Abgaben, auch fast weltweit. wir müssen die Steuern reduzieren, für Arbeitnehmer und für Unternehmen. und wir werden die CO 2 Abgabe abschaffen fassen sie sich 1 Herz, wählen sie die AfD für einen echten politischen Wandel.
","Thema: Wahlkampf

Wahlkampf

",[]
7471987280681520406,alice_weidel_afd,AfD,"Immer wieder erschüttern grausame Anschläge unser Land. Unschuldige Menschen werden auf offener Straße Opfer sinnloser Gewalt. Diese Taten sind eine direkte Folge von unkontrollierter Migration und gescheiterter Integrationspolitik.  Es ist Zeit, für einen echten Wandel. Die #AfD fordert klare Konsequenzen: Null Toleranz gegenüber Straftätern, konsequente Abschiebung ausreisepflichtiger Täter und effektive Grenzkontrollen, um illegale Einreisen zu verhindern. Unsere Gesellschaft muss wieder sicherer werden! Deshalb am 23. Februar: Mit beiden Stimmen für die AfD!  #AfD #migration #kriminalität #sicherheit #gesellschaft #bürger #zeitfürdeutschland #veränderung #wandel #deutschland🇩🇪 #btw25 #teamalice ",,Wahlkampf.,[]
7470960584180223254,alice_weidel_afd,AfD,"Es ist Zeit für einen echten Wandel in #Deutschland! Die etablierten Parteien haben unser Land in die falsche Richtung geführt. Sie haben versagt, wenn es darum geht, unsere #Kultur zu schützen und die #Sicherheit der Bürger zu gewährleisten. Die AfD steht für ein Deutschland, das zu sich selbst steht – stark, sicher und selbstbestimmt. Wir lehnen eine Politik ab, die unser Land für andere öffnet und die #Bürger im Stich lässt. Wir wollen keine ungezügelte #Zuwanderung, die unsere Ressourcen überlastet und unsere sozialen Systeme gefährdet.  Mit der AfD setzen wir auf eine Politik der Vernunft! Deshalb am 23. Februar: Mit beiden Stimmen für die AfD!🇩🇪 #AfD #zeitfürdeutschland #veränderung #sicherheit #souveränität #deshalbafd #wahlkampf #btw25 #alternativefürdeutschland #TeamAlice ",,Wahlkampf,[]
